
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 61.294630000000005, 2.5698199999999997E-08
DataValue, 61.302580000000006, 2.42544E-08
DataValue, 61.31063, 2.3496799999999998E-08
DataValue, 61.318630000000006, 2.36788E-08
DataValue, 61.32663, 2.42032E-08
DataValue, 61.334630000000004, 2.4258399999999996E-08
DataValue, 61.342630000000007, 2.34994E-08
DataValue, 61.350770000000004, 2.3780399999999997E-08
DataValue, 61.358630000000005, 2.5458999999999997E-08
DataValue, 61.36659, 2.8667399999999996E-08
DataValue, 61.372820000000004, 2.4292799999999997E-08
DataValue, 61.380630000000004, 2.6543999999999996E-08
DataValue, 61.388780000000004, 2.5135399999999998E-08
DataValue, 61.39659, 2.3810399999999998E-08
DataValue, 61.40552, 2.4657599999999996E-08
DataValue, 61.41264, 2.25744E-08
DataValue, 61.422080000000008, 2.1691399999999997E-08
DataValue, 61.428640000000009, 2.2115999999999998E-08
DataValue, 61.436710000000005, 2.2559199999999998E-08
DataValue, 61.444640000000007, 2.3381799999999996E-08
DataValue, 61.45365, 2.3899799999999998E-08
DataValue, 61.460780000000007, 2.4274999999999997E-08
DataValue, 61.468630000000005, 2.1808999999999997E-08
DataValue, 61.476630000000007, 2.39514E-08
DataValue, 61.48463, 2.1306999999999997E-08
DataValue, 61.49287, 2.3808599999999997E-08
DataValue, 61.500640000000004, 2.3765399999999997E-08
DataValue, 61.508750000000006, 2.6217E-08
DataValue, 61.516590000000008, 2.24976E-08
DataValue, 61.522630000000007, 2.2745799999999996E-08
DataValue, 61.530590000000004, 2.2305599999999996E-08
DataValue, 61.536620000000006, 2.3331E-08
DataValue, 61.544630000000005, 2.2611399999999998E-08
DataValue, 61.552630000000008, 2.39894E-08
DataValue, 61.56085, 2.3868399999999998E-08
DataValue, 61.568630000000006, 2.4203E-08
DataValue, 61.57663, 2.2992399999999997E-08
DataValue, 61.585150000000006, 2.3379799999999997E-08
DataValue, 61.592590000000008, 2.3047399999999996E-08
DataValue, 61.600780000000007, 2.3834999999999998E-08
DataValue, 61.608640000000008, 2.4499399999999998E-08
DataValue, 61.61695, 2.3918399999999998E-08
DataValue, 61.62463, 2.3651399999999996E-08
DataValue, 61.632630000000006, 2.4289799999999997E-08
DataValue, 61.64063, 2.49016E-08
DataValue, 61.648630000000004, 2.46886E-08
DataValue, 61.656630000000007, 2.3419799999999996E-08
DataValue, 61.66463, 2.3083E-08
DataValue, 61.673460000000006, 2.37018E-08
DataValue, 61.680630000000008, 2.4068799999999998E-08
DataValue, 61.690020000000004, 2.6768399999999997E-08
DataValue, 61.696630000000006, 2.35984E-08
DataValue, 61.705140000000007, 2.4249799999999998E-08
DataValue, 61.712630000000004, 2.3903399999999998E-08
DataValue, 61.72073, 4.3464399999999993E-08
DataValue, 61.728590000000004, 2.4785199999999998E-08
DataValue, 61.736640000000008, 2.42486E-08
DataValue, 61.744630000000008, 2.4039399999999996E-08
DataValue, 61.75263, 2.5239599999999998E-08
DataValue, 61.760630000000006, 2.4715799999999997E-08
DataValue, 61.76863, 2.47288E-08
DataValue, 61.776900000000005, 2.5307999999999997E-08
DataValue, 61.784630000000007, 2.8333399999999998E-08
DataValue, 61.793890000000005, 2.4121599999999997E-08
DataValue, 61.800630000000005, 2.4037399999999997E-08
DataValue, 61.809590000000007, 2.3301599999999997E-08
DataValue, 61.816590000000005, 2.411E-08
DataValue, 61.82529, 2.5843599999999998E-08
DataValue, 61.83259, 2.3915199999999997E-08
DataValue, 61.84107, 2.3935599999999998E-08
DataValue, 61.848620000000004, 2.4142199999999996E-08
DataValue, 61.85665, 2.5920799999999997E-08
DataValue, 61.864580000000004, 2.4939799999999996E-08
DataValue, 61.87304, 2.4851199999999996E-08
DataValue, 61.881960000000007, 2.4251999999999998E-08
DataValue, 61.888630000000006, 2.6652199999999997E-08
DataValue, 61.896730000000005, 2.6812599999999998E-08
DataValue, 61.904630000000004, 2.59392E-08
DataValue, 61.91414, 2.5528999999999997E-08
DataValue, 61.92063, 2.5485199999999997E-08
DataValue, 61.92862, 2.4563999999999997E-08
DataValue, 61.936580000000006, 2.51728E-08
DataValue, 61.942640000000004, 2.36676E-08
DataValue, 61.950710000000008, 2.58512E-08
DataValue, 61.95862, 2.4387199999999996E-08
DataValue, 61.966780000000007, 2.3810399999999998E-08
DataValue, 61.974590000000006, 2.54528E-08
DataValue, 61.98058, 2.6778199999999998E-08
DataValue, 61.98906, 2.4956199999999996E-08
DataValue, 61.99663, 2.4575799999999997E-08
DataValue, 62.004630000000006, 2.3961199999999996E-08
DataValue, 62.012580000000007, 2.474E-08
DataValue, 62.01859, 2.4899999999999998E-08
DataValue, 62.026860000000006, 2.4797999999999998E-08
DataValue, 62.034630000000007, 2.57254E-08
DataValue, 62.04263, 2.4736199999999998E-08
DataValue, 62.050640000000008, 2.51922E-08
DataValue, 62.058580000000006, 2.4847199999999998E-08
DataValue, 62.064620000000005, 2.4627399999999998E-08
DataValue, 62.073400000000007, 2.5269399999999998E-08
DataValue, 62.082040000000006, 2.3654399999999996E-08
DataValue, 62.088580000000007, 2.4892E-08
DataValue, 62.094570000000004, 2.3987599999999998E-08
DataValue, 62.10063, 2.4826999999999998E-08
DataValue, 62.108810000000005, 2.4682399999999997E-08
DataValue, 62.116630000000008, 2.4590999999999998E-08
DataValue, 62.12595, 2.36066E-08
DataValue, 62.13264, 2.3991399999999998E-08
DataValue, 62.141430000000007, 2.4551799999999996E-08
DataValue, 62.148590000000006, 2.502E-08
DataValue, 62.157120000000006, 2.2721399999999997E-08
DataValue, 62.16463, 2.3919199999999998E-08
DataValue, 62.172920000000005, 2.2556999999999998E-08
DataValue, 62.180640000000004, 2.2918599999999997E-08
DataValue, 62.18863, 2.2902E-08
DataValue, 62.19664, 2.3674799999999998E-08
DataValue, 62.205120000000008, 2.37368E-08
DataValue, 62.212720000000004, 2.4317999999999996E-08
DataValue, 62.220630000000007, 2.3768399999999997E-08
DataValue, 62.228800000000007, 2.37906E-08
DataValue, 62.236630000000005, 2.76454E-08
DataValue, 62.244580000000006, 2.9196399999999997E-08
DataValue, 62.25263, 2.5441199999999997E-08
DataValue, 62.260630000000006, 2.5421399999999998E-08
DataValue, 62.268580000000007, 2.5552399999999998E-08
DataValue, 62.27463, 2.4008199999999997E-08
DataValue, 62.282720000000005, 2.43066E-08
DataValue, 62.290630000000007, 2.7126599999999997E-08
DataValue, 62.29863, 2.57284E-08
DataValue, 62.3068, 2.4738399999999998E-08
DataValue, 62.315690000000004, 2.4276199999999996E-08
DataValue, 62.322630000000004, 2.91982E-08
DataValue, 62.330790000000007, 2.48086E-08
DataValue, 62.33863, 2.3248599999999997E-08
DataValue, 62.348120000000009, 2.42106E-08
DataValue, 62.354580000000006, 2.3196599999999997E-08
DataValue, 62.360620000000004, 2.2578399999999997E-08
DataValue, 62.36863, 2.3319999999999996E-08
DataValue, 62.376630000000006, 2.4281799999999998E-08
DataValue, 62.384580000000007, 2.3369E-08
DataValue, 62.39063, 2.33696E-08
DataValue, 62.398630000000004, 2.3156399999999998E-08
DataValue, 62.406630000000007, 2.3200199999999997E-08
DataValue, 62.415340000000008, 2.3196399999999997E-08
DataValue, 62.422630000000005, 2.3569799999999998E-08
DataValue, 62.430630000000008, 2.4336599999999996E-08
DataValue, 62.438590000000005, 2.3598599999999997E-08
DataValue, 62.444620000000008, 2.5563E-08
DataValue, 62.452780000000004, 2.2395799999999997E-08
DataValue, 62.46063, 2.15176E-08
DataValue, 62.469780000000007, 2.26614E-08
DataValue, 62.476580000000006, 2.5782E-08
DataValue, 62.482810000000008, 2.3809399999999997E-08
DataValue, 62.49063, 2.3460799999999997E-08
DataValue, 62.498630000000006, 2.17492E-08
DataValue, 62.506630000000008, 2.2408799999999998E-08
DataValue, 62.516040000000004, 2.06872E-08
DataValue, 62.522630000000007, 2.0364199999999997E-08
DataValue, 62.53063, 2.0341799999999997E-08
DataValue, 62.539130000000007, 2.2600199999999998E-08
DataValue, 62.547250000000005, 2.2031799999999997E-08
DataValue, 62.555870000000006, 2.3554199999999998E-08
DataValue, 62.562720000000006, 2.1399E-08
DataValue, 62.570830000000008, 2.1263799999999997E-08
DataValue, 62.57858, 2.21162E-08
DataValue, 62.58729, 2.09412E-08
DataValue, 62.595500000000008, 2.24664E-08
DataValue, 62.602630000000005, 2.1607E-08
DataValue, 62.611540000000005, 2.08294E-08
DataValue, 62.618780000000008, 2.09202E-08
DataValue, 62.626630000000006, 2.1944799999999998E-08
DataValue, 62.634620000000005, 2.06982E-08
DataValue, 62.642630000000004, 2.1330199999999997E-08
DataValue, 62.650630000000007, 2.12278E-08
DataValue, 62.658590000000004, 2.2012599999999998E-08
DataValue, 62.67231, 2.988E-08
DataValue, 62.67701, 2.31106E-08
DataValue, 62.685620000000007, 2.3938399999999997E-08
DataValue, 62.694100000000006, 2.1621999999999997E-08
DataValue, 62.700620000000008, 2.22748E-08
DataValue, 62.70862, 2.254E-08
DataValue, 62.71663, 2.33242E-08
DataValue, 62.72489, 2.56218E-08
DataValue, 62.732630000000007, 2.4718999999999998E-08
DataValue, 62.74063, 2.5458E-08
DataValue, 62.748590000000007, 2.4361E-08
DataValue, 62.756630000000008, 2.4396999999999997E-08
DataValue, 62.764620000000008, 2.554E-08
DataValue, 62.772630000000007, 2.55102E-08
DataValue, 62.780590000000004, 2.4770799999999996E-08
DataValue, 62.78858, 2.4410399999999997E-08
DataValue, 62.79462, 2.5373999999999996E-08
DataValue, 62.802630000000008, 2.67048E-08
DataValue, 62.81063, 2.7393399999999998E-08
DataValue, 62.818630000000006, 3.02532E-08
DataValue, 62.826620000000005, 2.9512599999999996E-08
DataValue, 62.8359, 2.5959799999999998E-08
DataValue, 62.842590000000008, 2.6006599999999997E-08
DataValue, 62.85063, 2.7014199999999997E-08
DataValue, 62.858840000000008, 2.6536199999999998E-08
DataValue, 62.866580000000006, 3.10416E-08
DataValue, 62.872620000000005, 2.8764599999999998E-08
DataValue, 62.880620000000008, 2.5937799999999996E-08
DataValue, 62.888630000000006, 2.69252E-08
DataValue, 62.897520000000007, 2.7232599999999998E-08
DataValue, 62.904620000000008, 2.6553999999999997E-08
DataValue, 62.912630000000007, 2.6655799999999996E-08
DataValue, 62.920640000000006, 2.7107999999999997E-08
DataValue, 62.92862, 2.6740199999999997E-08
DataValue, 62.93659, 2.5919599999999998E-08
DataValue, 62.945170000000005, 2.8753799999999996E-08
DataValue, 62.95262, 2.7862599999999998E-08
DataValue, 62.960830000000009, 2.7464999999999998E-08
DataValue, 62.968630000000005, 2.6626199999999997E-08
DataValue, 62.977830000000004, 2.6966399999999997E-08
DataValue, 62.98463, 2.7581799999999998E-08
DataValue, 62.993400000000008, 2.7339399999999996E-08
DataValue, 63.000580000000006, 2.83164E-08
DataValue, 63.009190000000004, 2.7572199999999998E-08
DataValue, 63.01662, 2.6809E-08
DataValue, 63.0249, 2.7861199999999998E-08
DataValue, 63.032630000000005, 2.8287799999999997E-08
DataValue, 63.040630000000007, 2.6742199999999996E-08
DataValue, 63.049450000000007, 2.7403199999999998E-08
DataValue, 63.056630000000006, 2.7562399999999997E-08
DataValue, 63.064760000000007, 2.7464999999999998E-08
DataValue, 63.072630000000004, 2.8111199999999997E-08
DataValue, 63.082100000000004, 2.7958599999999997E-08
DataValue, 63.088620000000006, 2.7966799999999997E-08
DataValue, 63.097960000000008, 2.8118599999999997E-08
DataValue, 63.10475, 2.8307799999999997E-08
DataValue, 63.112640000000006, 2.7192199999999997E-08
DataValue, 63.120580000000004, 2.7024399999999996E-08
DataValue, 63.12664, 2.8540999999999997E-08
DataValue, 63.134620000000005, 2.69512E-08
DataValue, 63.142880000000005, 2.79552E-08
DataValue, 63.150630000000007, 2.70392E-08
DataValue, 63.158620000000006, 2.7551599999999996E-08
DataValue, 63.1677, 2.7667599999999998E-08
DataValue, 63.174630000000008, 2.8411599999999998E-08
DataValue, 63.1833, 2.6866999999999998E-08
DataValue, 63.19062, 2.70332E-08
DataValue, 63.19915, 2.6889199999999998E-08
DataValue, 63.206620000000008, 2.7712799999999997E-08
DataValue, 63.215770000000006, 2.6488399999999997E-08
DataValue, 63.222620000000006, 2.7498399999999998E-08
DataValue, 63.231220000000008, 2.5679799999999998E-08
DataValue, 63.238620000000004, 2.5354599999999996E-08
DataValue, 63.24663, 2.6784799999999997E-08
DataValue, 63.254860000000008, 2.5586999999999996E-08
DataValue, 63.262630000000009, 2.5630399999999997E-08
DataValue, 63.271930000000005, 2.73474E-08
DataValue, 63.278620000000004, 2.6149399999999997E-08
DataValue, 63.28766, 2.6319199999999997E-08
DataValue, 63.29462, 2.6251399999999996E-08
DataValue, 63.303590000000007, 2.5895799999999998E-08
DataValue, 63.31208, 2.7267999999999996E-08
DataValue, 63.31864, 2.7406599999999997E-08
DataValue, 63.326800000000006, 2.6307599999999998E-08
DataValue, 63.334620000000008, 2.6417399999999996E-08
DataValue, 63.342900000000007, 2.6375399999999998E-08
DataValue, 63.350580000000008, 2.58736E-08
DataValue, 63.35663, 2.6556999999999998E-08
DataValue, 63.36547, 2.7524199999999996E-08
DataValue, 63.37259, 2.72894E-08
DataValue, 63.380620000000008, 2.7758999999999997E-08
DataValue, 63.388590000000008, 2.7747999999999998E-08
DataValue, 63.394580000000005, 2.7814599999999996E-08
DataValue, 63.400580000000005, 2.7472999999999997E-08
DataValue, 63.408640000000005, 2.7422999999999997E-08
DataValue, 63.41671, 2.70302E-08
DataValue, 63.42459, 2.81704E-08
DataValue, 63.434110000000004, 2.9003E-08
DataValue, 63.44064, 2.8950799999999998E-08
DataValue, 63.450210000000006, 2.8256E-08
DataValue, 63.456640000000007, 2.8302599999999997E-08
DataValue, 63.464780000000005, 2.7623999999999996E-08
DataValue, 63.472840000000005, 2.8286399999999998E-08
DataValue, 63.480640000000008, 2.8834399999999997E-08
DataValue, 63.488580000000006, 2.7527599999999998E-08
DataValue, 63.496590000000005, 2.9928599999999994E-08
DataValue, 63.504630000000006, 2.81176E-08
DataValue, 63.514060000000008, 2.6758799999999997E-08
DataValue, 63.520640000000007, 2.6359999999999996E-08
DataValue, 63.528630000000007, 2.6782599999999997E-08
DataValue, 63.53663, 2.70048E-08
DataValue, 63.544630000000005, 2.7253399999999998E-08
DataValue, 63.552630000000008, 2.6233799999999998E-08
DataValue, 63.56063, 2.5988399999999996E-08
DataValue, 63.568630000000006, 2.6094199999999996E-08
DataValue, 63.576630000000009, 2.58296E-08
DataValue, 63.58476, 2.5655599999999996E-08
DataValue, 63.593140000000005, 2.80274E-08
DataValue, 63.600620000000006, 2.72894E-08
DataValue, 63.608650000000004, 2.8273399999999996E-08
DataValue, 63.616630000000008, 2.7783599999999997E-08
DataValue, 63.62463, 2.8381799999999998E-08
DataValue, 63.632630000000006, 2.8369399999999996E-08
DataValue, 63.640630000000009, 2.77466E-08
DataValue, 63.648630000000004, 2.6631399999999997E-08
DataValue, 63.65664, 2.8297199999999996E-08
DataValue, 63.66463, 2.6413399999999998E-08
DataValue, 63.672640000000008, 2.7454399999999997E-08
DataValue, 63.680630000000008, 2.82278E-08
DataValue, 63.688880000000005, 2.98254E-08
DataValue, 63.696900000000007, 3.0189E-08
DataValue, 63.704640000000005, 2.9185799999999997E-08
DataValue, 63.713110000000007, 2.7590399999999996E-08
DataValue, 63.72214, 2.8330199999999997E-08
DataValue, 63.72863, 2.8099799999999996E-08
DataValue, 63.736750000000008, 2.8766599999999997E-08
DataValue, 63.744630000000008, 2.7789399999999997E-08
DataValue, 63.754310000000004, 2.7954999999999998E-08
DataValue, 63.760590000000008, 2.86448E-08
DataValue, 63.766790000000007, 2.8162599999999997E-08
DataValue, 63.77459, 2.6860799999999997E-08
DataValue, 63.7828, 2.7221999999999997E-08
DataValue, 63.79064, 2.8833399999999996E-08
DataValue, 63.798750000000005, 2.7925199999999998E-08
DataValue, 63.806960000000004, 2.8246599999999996E-08
DataValue, 63.81459, 2.7104199999999997E-08
DataValue, 63.820630000000008, 2.7332799999999996E-08
DataValue, 63.828660000000006, 2.7340599999999998E-08
DataValue, 63.836630000000007, 2.7850999999999996E-08
DataValue, 63.84463, 2.8378399999999996E-08
DataValue, 63.852640000000008, 2.7152599999999997E-08
DataValue, 63.860580000000006, 2.8498199999999996E-08
DataValue, 63.868640000000006, 2.7437999999999997E-08
DataValue, 63.876630000000006, 2.8112399999999996E-08
DataValue, 63.884630000000008, 2.7320799999999996E-08
DataValue, 63.89258, 2.9280999999999996E-08
DataValue, 63.898640000000007, 2.8260199999999997E-08
DataValue, 63.90711, 2.6932399999999998E-08
DataValue, 63.914890000000007, 2.71278E-08
DataValue, 63.923390000000005, 2.7238199999999996E-08
DataValue, 63.930630000000008, 2.8149799999999996E-08
DataValue, 63.939370000000004, 2.6942199999999998E-08
DataValue, 63.946630000000006, 2.6903799999999996E-08
DataValue, 63.955360000000006, 2.7998799999999997E-08
DataValue, 63.962640000000007, 2.67308E-08
DataValue, 63.972110000000008, 2.7620399999999997E-08
DataValue, 63.986320000000006, 2.6832599999999998E-08
DataValue, 64.0039, 2.8046E-08
DataValue, 64.01864, 2.71396E-08
DataValue, 64.03314, 2.73586E-08
DataValue, 64.04263, 2.7563599999999996E-08
DataValue, 64.05809, 2.6976399999999998E-08
DataValue, 64.080840000000009, 2.8550599999999997E-08
DataValue, 64.09962, 2.5050999999999997E-08
DataValue, 64.11641, 2.7268799999999997E-08
DataValue, 64.131930000000011, 2.5235199999999998E-08
DataValue, 64.14182000000001, 2.6372799999999996E-08
DataValue, 64.159010000000009, 2.6386E-08
DataValue, 64.17265, 2.5533799999999998E-08
DataValue, 64.19944000000001, 2.63406E-08
DataValue, 64.219180000000009, 2.7719199999999996E-08
DataValue, 64.23242, 2.7445599999999998E-08
DataValue, 64.25059, 2.7068599999999997E-08
DataValue, 64.25664, 2.7641799999999996E-08
DataValue, 64.27914, 2.7043999999999997E-08
DataValue, 64.29429, 2.58162E-08
DataValue, 64.31176, 2.68112E-08
DataValue, 64.33064, 2.7837999999999998E-08
DataValue, 64.338640000000012, 2.7975399999999996E-08
DataValue, 64.34663, 2.9215799999999997E-08
DataValue, 64.35459, 2.9036399999999998E-08
DataValue, 64.36264, 2.8999599999999997E-08
DataValue, 64.370640000000009, 2.8468599999999997E-08
DataValue, 64.37864, 2.8475199999999996E-08
DataValue, 64.38664, 2.905E-08
DataValue, 64.39464000000001, 2.8469999999999996E-08
DataValue, 64.40264, 2.8010199999999998E-08
DataValue, 64.41058000000001, 2.78264E-08
DataValue, 64.419090000000011, 2.7763E-08
DataValue, 64.42664, 2.8678599999999996E-08
DataValue, 64.43463, 2.9906199999999994E-08
DataValue, 64.442640000000011, 2.8189999999999996E-08
DataValue, 64.45063, 2.75254E-08
DataValue, 64.45864, 2.8566199999999997E-08
DataValue, 64.466630000000009, 2.8571999999999996E-08
DataValue, 64.475280000000012, 2.98938E-08
DataValue, 64.48258, 2.9798199999999997E-08
DataValue, 64.490590000000012, 2.8735599999999998E-08
DataValue, 64.49863, 2.9308999999999998E-08
DataValue, 64.50664, 2.82546E-08
DataValue, 64.514630000000011, 2.83216E-08
DataValue, 64.52264000000001, 2.76208E-08
DataValue, 64.53058, 2.7284799999999998E-08
DataValue, 64.53864, 2.8519799999999996E-08
DataValue, 64.546630000000008, 2.6003399999999996E-08
DataValue, 64.55464, 2.8201799999999996E-08
DataValue, 64.56259, 2.8295599999999996E-08
DataValue, 64.570640000000012, 2.8913399999999997E-08
DataValue, 64.57863, 3.01814E-08
DataValue, 64.58664, 2.9418799999999996E-08
DataValue, 64.594630000000009, 2.8502199999999997E-08
DataValue, 64.60259, 2.76014E-08
DataValue, 64.61063, 2.8124799999999998E-08
DataValue, 64.61864, 2.82776E-08
DataValue, 64.62663, 2.7538399999999997E-08
DataValue, 64.63464, 2.7554799999999997E-08
DataValue, 64.642630000000011, 2.8515799999999998E-08
DataValue, 64.65062, 2.7036999999999996E-08
DataValue, 64.658780000000007, 2.98286E-08
DataValue, 64.666630000000012, 3.04522E-08
DataValue, 64.674640000000011, 2.9339599999999998E-08
DataValue, 64.68262, 3.07556E-08
DataValue, 64.701190000000011, 2.882E-08
DataValue, 64.70704, 3.12526E-08
DataValue, 64.71464, 3.42578E-08
DataValue, 64.7226, 3.04484E-08
DataValue, 64.730640000000008, 2.9835999999999997E-08
DataValue, 64.73864, 2.9768399999999997E-08
DataValue, 64.74664, 2.9866E-08
DataValue, 64.75463, 2.9673199999999998E-08
DataValue, 64.76264, 2.8059999999999998E-08
DataValue, 64.7706, 2.8786999999999998E-08
DataValue, 64.77858, 2.8577599999999998E-08
DataValue, 64.78664, 2.9578399999999997E-08
DataValue, 64.79482, 3.0380799999999995E-08
DataValue, 64.802640000000011, 3.0406399999999996E-08
DataValue, 64.81063, 2.8201199999999996E-08
DataValue, 64.81864, 2.9013199999999997E-08
DataValue, 64.826630000000009, 3.10488E-08
DataValue, 64.834640000000007, 3.05304E-08
DataValue, 64.84263, 2.9758799999999998E-08
DataValue, 64.8506, 3.0392E-08
DataValue, 64.85858, 2.8744799999999996E-08
DataValue, 64.86664, 2.8969799999999996E-08
DataValue, 64.87463000000001, 2.71092E-08
DataValue, 64.882640000000009, 2.8866199999999996E-08
DataValue, 64.89058, 2.8262E-08
DataValue, 64.89864, 2.9297399999999996E-08
DataValue, 64.90658, 2.8996199999999998E-08
DataValue, 64.91464, 3.02964E-08
DataValue, 64.922630000000012, 2.9953E-08
DataValue, 64.930640000000011, 2.7960199999999998E-08
DataValue, 64.939820000000012, 3.07616E-08
DataValue, 64.9486, 3.2412E-08
DataValue, 64.95663, 3.1323599999999995E-08
DataValue, 64.9646, 2.8884199999999997E-08
DataValue, 64.972630000000009, 2.9882599999999995E-08
DataValue, 64.980640000000008, 2.9535799999999996E-08
DataValue, 64.98863, 3.0316799999999995E-08
DataValue, 64.996590000000012, 2.9362199999999996E-08
DataValue, 65.00463, 3.08312E-08
DataValue, 65.01264, 3.0861399999999996E-08
DataValue, 65.020630000000011, 3.3289999999999996E-08
DataValue, 65.02864000000001, 3.13822E-08
DataValue, 65.03663, 2.9468999999999997E-08
DataValue, 65.04464, 2.7523399999999996E-08
DataValue, 65.052630000000008, 2.8747199999999997E-08
DataValue, 65.06064, 2.85108E-08
DataValue, 65.06863, 2.9672399999999998E-08
DataValue, 65.076640000000012, 2.7554199999999997E-08
DataValue, 65.08463, 2.8079399999999998E-08
DataValue, 65.09264, 2.8853599999999996E-08
DataValue, 65.10063000000001, 2.8714599999999998E-08
DataValue, 65.108640000000008, 2.9260599999999998E-08
DataValue, 65.11663, 2.7918E-08
DataValue, 65.12464, 2.9370599999999997E-08
DataValue, 65.13263, 2.9214399999999998E-08
DataValue, 65.14064, 2.8580199999999996E-08
DataValue, 65.14858000000001, 2.7990999999999996E-08
DataValue, 65.15664000000001, 2.9082399999999997E-08
DataValue, 65.16463, 3.1745E-08
DataValue, 65.17264, 3.02652E-08
DataValue, 65.180630000000008, 2.8578399999999998E-08
DataValue, 65.18864, 2.9863399999999996E-08
DataValue, 65.19663, 3.0566599999999997E-08
DataValue, 65.204640000000012, 3.01786E-08
DataValue, 65.21263, 3.1248599999999996E-08
DataValue, 65.22064, 3.12764E-08
DataValue, 65.22863000000001, 3.07022E-08
DataValue, 65.23659, 3.14976E-08
DataValue, 65.24463, 3.08224E-08
DataValue, 65.25264, 2.9222E-08
DataValue, 65.26063, 3.0118199999999996E-08
DataValue, 65.26864, 2.8975399999999998E-08
DataValue, 65.276630000000011, 3.0537E-08
DataValue, 65.28464000000001, 2.85048E-08
DataValue, 65.29258, 2.7100399999999996E-08
DataValue, 65.30064, 2.8694399999999997E-08
DataValue, 65.308630000000008, 3.1247999999999996E-08
DataValue, 65.31664, 2.8117399999999998E-08
DataValue, 65.32463, 2.7510399999999998E-08
DataValue, 65.332640000000012, 2.79902E-08
DataValue, 65.34063, 2.8875199999999996E-08
DataValue, 65.34859, 2.8917999999999998E-08
DataValue, 65.35663000000001, 2.91728E-08
DataValue, 65.364640000000009, 2.9458399999999997E-08
DataValue, 65.37263, 2.8886199999999996E-08
DataValue, 65.3806, 2.8977399999999997E-08
DataValue, 65.38863, 3.15436E-08
DataValue, 65.39659, 3.07496E-08
DataValue, 65.404630000000012, 2.9608399999999998E-08
DataValue, 65.412590000000009, 2.6872599999999997E-08
DataValue, 65.42063, 2.7846999999999998E-08
DataValue, 65.42864, 3.1122799999999996E-08
DataValue, 65.436630000000008, 2.8163599999999998E-08
DataValue, 65.44464, 2.7616599999999997E-08
DataValue, 65.45263, 2.8110399999999997E-08
DataValue, 65.460640000000012, 2.8309999999999997E-08
DataValue, 65.46863, 2.8715799999999996E-08
DataValue, 65.47659, 2.8612999999999996E-08
DataValue, 65.48463000000001, 2.7790399999999998E-08
DataValue, 65.492640000000009, 2.6440799999999997E-08
DataValue, 65.50063, 2.7239799999999997E-08
DataValue, 65.50864, 2.8067799999999996E-08
DataValue, 65.51663, 2.9722599999999996E-08
DataValue, 65.52459, 2.98736E-08
DataValue, 65.53258000000001, 3.01394E-08
DataValue, 65.54064000000001, 2.8535999999999998E-08
DataValue, 65.54863, 2.71956E-08
DataValue, 65.55659, 2.7439399999999997E-08
DataValue, 65.564630000000008, 2.79924E-08
DataValue, 65.57264, 2.7471599999999998E-08
DataValue, 65.58063, 2.6652999999999997E-08
DataValue, 65.588640000000012, 2.6416799999999997E-08
DataValue, 65.59663, 2.7991599999999998E-08
DataValue, 65.60464, 2.9047399999999997E-08
DataValue, 65.61263000000001, 3.04724E-08
DataValue, 65.620640000000009, 2.9349199999999998E-08
DataValue, 65.62858, 3.0012799999999995E-08
DataValue, 65.63664, 2.7816399999999998E-08
DataValue, 65.64463, 2.7043399999999998E-08
DataValue, 65.65259, 2.75568E-08
DataValue, 65.66078, 2.9100399999999998E-08
DataValue, 65.668640000000011, 2.9245199999999996E-08
DataValue, 65.67664, 2.8090399999999997E-08
DataValue, 65.68463, 2.8143199999999997E-08
DataValue, 65.692640000000011, 2.8308599999999997E-08
DataValue, 65.70063, 2.8301399999999998E-08
DataValue, 65.70859, 2.9136599999999996E-08
DataValue, 65.716630000000009, 2.98084E-08
DataValue, 65.724640000000008, 2.7179999999999996E-08
DataValue, 65.73258, 2.8541199999999998E-08
DataValue, 65.74064, 2.8949999999999998E-08
DataValue, 65.74863, 2.9529199999999997E-08
DataValue, 65.75659, 2.8244999999999996E-08
DataValue, 65.764580000000009, 2.8169199999999997E-08
DataValue, 65.77264000000001, 2.79976E-08
DataValue, 65.78062, 2.7663599999999997E-08
DataValue, 65.78859, 2.8011E-08
DataValue, 65.796630000000008, 2.7883999999999997E-08
DataValue, 65.80464, 2.9200599999999996E-08
DataValue, 65.81263, 2.9191999999999998E-08
DataValue, 65.820640000000012, 2.8716599999999997E-08
DataValue, 65.82858, 2.83976E-08
DataValue, 65.83664, 2.9054199999999998E-08
DataValue, 65.844630000000009, 2.8108199999999997E-08
DataValue, 65.85259, 2.7038599999999996E-08
DataValue, 65.86063, 2.79634E-08
DataValue, 65.86864, 2.8938399999999996E-08
DataValue, 65.87663, 2.7084199999999997E-08
DataValue, 65.88464, 2.6689199999999996E-08
DataValue, 65.89322, 2.7871199999999996E-08
DataValue, 65.90062, 2.6668799999999998E-08
DataValue, 65.90926, 3.0306E-08
DataValue, 65.91659, 2.8125599999999998E-08
DataValue, 65.92458, 2.7145999999999997E-08
DataValue, 65.93264, 2.7440999999999997E-08
DataValue, 65.94063, 2.8755599999999998E-08
DataValue, 65.948640000000012, 2.73296E-08
DataValue, 65.95663, 2.6928399999999996E-08
DataValue, 65.96459, 2.6909399999999998E-08
DataValue, 65.972630000000009, 2.7702399999999997E-08
DataValue, 65.9808, 2.9062799999999996E-08
