
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 53.87463, 2.3233799999999997E-08
DataValue, 53.882630000000006, 2.32788E-08
DataValue, 53.892050000000005, 2.4510199999999997E-08
DataValue, 53.898630000000004, 2.3877799999999996E-08
DataValue, 53.906630000000007, 2.5275799999999997E-08
DataValue, 53.91463, 2.54886E-08
DataValue, 53.922790000000006, 2.26502E-08
DataValue, 53.93151, 2.1411399999999997E-08
DataValue, 53.94064, 2.5576799999999997E-08
DataValue, 53.948620000000005, 2.3559799999999996E-08
DataValue, 53.956640000000007, 2.5146199999999997E-08
DataValue, 53.964630000000007, 2.5109999999999998E-08
DataValue, 53.972640000000006, 2.5024999999999997E-08
DataValue, 53.98058, 2.4672599999999997E-08
DataValue, 53.988640000000004, 2.4699399999999997E-08
DataValue, 53.996620000000007, 2.3383399999999997E-08
DataValue, 54.00464, 2.3090999999999998E-08
DataValue, 54.012620000000005, 2.3368399999999996E-08
DataValue, 54.020640000000007, 2.61394E-08
DataValue, 54.028580000000005, 2.5064199999999996E-08
DataValue, 54.036730000000006, 2.5923599999999996E-08
DataValue, 54.04464, 2.52584E-08
DataValue, 54.052580000000006, 2.4120999999999998E-08
DataValue, 54.061060000000005, 2.2616199999999996E-08
DataValue, 54.068630000000006, 2.2209199999999998E-08
DataValue, 54.07679, 2.4466999999999997E-08
DataValue, 54.084640000000007, 2.3773799999999997E-08
DataValue, 54.09277, 2.3842199999999997E-08
DataValue, 54.10126, 2.6219999999999996E-08
DataValue, 54.10864, 2.7624799999999997E-08
DataValue, 54.116620000000005, 2.6774399999999997E-08
DataValue, 54.124640000000007, 2.5895399999999996E-08
DataValue, 54.132630000000006, 2.6683599999999997E-08
DataValue, 54.140800000000006, 2.6734199999999997E-08
DataValue, 54.14932, 2.4776999999999997E-08
DataValue, 54.15664, 2.2523799999999996E-08
DataValue, 54.16508, 2.2877999999999998E-08
DataValue, 54.17264, 2.2047399999999997E-08
DataValue, 54.18079, 2.3844999999999996E-08
DataValue, 54.18863, 2.6570399999999997E-08
DataValue, 54.196630000000006, 2.39752E-08
DataValue, 54.204640000000005, 2.43706E-08
DataValue, 54.212630000000004, 2.50954E-08
DataValue, 54.220630000000007, 2.6004399999999998E-08
DataValue, 54.22863, 2.6130399999999998E-08
DataValue, 54.236630000000005, 2.5774199999999997E-08
DataValue, 54.24479, 2.54572E-08
DataValue, 54.253380000000007, 2.5232599999999997E-08
DataValue, 54.260630000000006, 2.4123799999999997E-08
DataValue, 54.26863, 2.6961799999999996E-08
DataValue, 54.276630000000004, 2.5815799999999997E-08
DataValue, 54.284580000000005, 2.45182E-08
DataValue, 54.292640000000006, 2.5021399999999998E-08
DataValue, 54.300630000000005, 2.4431E-08
DataValue, 54.310150000000007, 2.41518E-08
DataValue, 54.31663, 2.74152E-08
DataValue, 54.324630000000006, 2.5265999999999996E-08
DataValue, 54.33259, 2.50238E-08
DataValue, 54.33859, 2.7108799999999997E-08
DataValue, 54.347280000000005, 2.6802199999999998E-08
DataValue, 54.354780000000005, 2.7349599999999998E-08
DataValue, 54.362640000000006, 2.5808199999999996E-08
DataValue, 54.37078, 2.6133799999999997E-08
DataValue, 54.378640000000004, 2.6009999999999996E-08
DataValue, 54.386790000000005, 2.8538999999999998E-08
DataValue, 54.39464, 2.8846999999999997E-08
DataValue, 54.403220000000005, 2.7256799999999996E-08
DataValue, 54.410640000000008, 2.2203199999999998E-08
DataValue, 54.419090000000004, 2.5252599999999996E-08
DataValue, 54.426640000000006, 2.4114199999999998E-08
DataValue, 54.434760000000004, 2.6430999999999997E-08
DataValue, 54.44263, 2.5204599999999998E-08
DataValue, 54.45087, 2.5261199999999998E-08
DataValue, 54.45864, 2.5834599999999998E-08
DataValue, 54.466620000000006, 2.5429199999999997E-08
DataValue, 54.476220000000005, 2.6242399999999996E-08
DataValue, 54.48264, 2.6348E-08
DataValue, 54.490780000000008, 2.3787799999999997E-08
DataValue, 54.49864, 2.4981599999999997E-08
DataValue, 54.50735, 2.5627599999999998E-08
DataValue, 54.514840000000007, 2.49822E-08
DataValue, 54.522580000000005, 2.6272599999999998E-08
DataValue, 54.52864, 2.6986399999999996E-08
DataValue, 54.536640000000006, 2.44988E-08
DataValue, 54.54462, 2.62712E-08
DataValue, 54.552640000000004, 2.4365199999999998E-08
DataValue, 54.56063, 2.4586799999999996E-08
DataValue, 54.56947, 2.70912E-08
DataValue, 54.576640000000005, 2.53352E-08
DataValue, 54.584630000000004, 2.6558399999999997E-08
DataValue, 54.59259, 2.6772599999999996E-08
DataValue, 54.598630000000007, 2.64478E-08
DataValue, 54.606590000000004, 2.60464E-08
DataValue, 54.61263, 2.5741999999999997E-08
DataValue, 54.62172, 2.3803399999999997E-08
DataValue, 54.62863, 2.5403999999999997E-08
DataValue, 54.63801, 2.8217199999999998E-08
DataValue, 54.644630000000006, 2.51252E-08
DataValue, 54.65288, 2.57046E-08
DataValue, 54.660640000000008, 2.47826E-08
DataValue, 54.669740000000004, 2.4736599999999997E-08
DataValue, 54.676820000000006, 2.4417999999999997E-08
DataValue, 54.68464, 2.4218399999999997E-08
DataValue, 54.692820000000005, 2.4635399999999997E-08
DataValue, 54.700590000000005, 2.6141199999999997E-08
DataValue, 54.708790000000008, 2.6719999999999997E-08
DataValue, 54.716960000000007, 2.65148E-08
DataValue, 54.724640000000008, 2.5403999999999997E-08
DataValue, 54.732630000000007, 2.4790399999999997E-08
DataValue, 54.740640000000006, 2.48206E-08
DataValue, 54.748630000000006, 2.5378199999999998E-08
DataValue, 54.756640000000004, 2.5958199999999997E-08
DataValue, 54.764630000000004, 2.7114799999999997E-08
DataValue, 54.774280000000005, 2.4584199999999998E-08
DataValue, 54.780640000000005, 2.4727799999999997E-08
DataValue, 54.78862, 2.4022599999999998E-08
DataValue, 54.796640000000004, 2.5182199999999998E-08
DataValue, 54.80463, 2.4606999999999997E-08
DataValue, 54.81264, 2.4978799999999997E-08
DataValue, 54.820620000000005, 2.35992E-08
DataValue, 54.82878, 2.5110799999999998E-08
DataValue, 54.83664, 2.4076999999999998E-08
DataValue, 54.84604, 2.35484E-08
DataValue, 54.85264, 2.3127799999999996E-08
DataValue, 54.86171, 2.32028E-08
DataValue, 54.868640000000006, 2.3562799999999996E-08
DataValue, 54.877460000000006, 2.4649399999999996E-08
DataValue, 54.8849, 2.3909999999999997E-08
DataValue, 54.892640000000007, 2.3864799999999998E-08
DataValue, 54.900630000000007, 2.3997199999999997E-08
DataValue, 54.908640000000005, 2.40438E-08
DataValue, 54.916830000000004, 2.2663E-08
DataValue, 54.92502, 2.3268999999999998E-08
DataValue, 54.93263, 2.5586999999999996E-08
DataValue, 54.94062, 2.5807199999999998E-08
DataValue, 54.948640000000005, 2.5394399999999997E-08
DataValue, 54.956630000000004, 2.50498E-08
DataValue, 54.96464, 2.41466E-08
DataValue, 54.97263, 2.4088199999999998E-08
DataValue, 54.98064, 2.3634E-08
DataValue, 54.988630000000008, 2.5968399999999996E-08
DataValue, 54.99788, 2.4219999999999998E-08
DataValue, 55.004590000000007, 2.488E-08
DataValue, 55.01263, 2.30458E-08
DataValue, 55.020640000000007, 2.6247999999999998E-08
DataValue, 55.028580000000005, 2.4683599999999996E-08
DataValue, 55.036640000000006, 2.4256199999999997E-08
DataValue, 55.04462, 2.56762E-08
DataValue, 55.052640000000004, 2.3193399999999996E-08
DataValue, 55.060620000000007, 2.2626199999999998E-08
DataValue, 55.06864, 2.3987599999999998E-08
DataValue, 55.07663, 2.3514599999999997E-08
DataValue, 55.084590000000006, 2.32946E-08
DataValue, 55.092620000000004, 2.48428E-08
DataValue, 55.10229, 2.4215599999999998E-08
DataValue, 55.108630000000005, 2.45516E-08
DataValue, 55.116630000000008, 2.42686E-08
DataValue, 55.124640000000007, 2.42254E-08
DataValue, 55.133500000000005, 2.3683399999999996E-08
DataValue, 55.140640000000005, 2.36066E-08
DataValue, 55.149300000000004, 2.6127399999999998E-08
DataValue, 55.15664, 2.4317999999999996E-08
DataValue, 55.164750000000005, 2.42054E-08
DataValue, 55.17264, 2.6234999999999996E-08
DataValue, 55.181120000000007, 2.7122399999999998E-08
DataValue, 55.188590000000005, 2.6862199999999997E-08
DataValue, 55.196630000000006, 2.4304199999999998E-08
DataValue, 55.204640000000005, 2.5339799999999996E-08
DataValue, 55.212640000000007, 2.3885199999999996E-08
DataValue, 55.22167, 2.3837999999999998E-08
DataValue, 55.228640000000006, 2.3854999999999998E-08
DataValue, 55.23727, 2.3926199999999996E-08
DataValue, 55.244640000000004, 2.40192E-08
DataValue, 55.25301, 2.48264E-08
DataValue, 55.26064, 2.2023799999999998E-08
DataValue, 55.26917, 2.3852799999999998E-08
DataValue, 55.276640000000008, 2.2683199999999996E-08
DataValue, 55.28488, 2.4242199999999997E-08
DataValue, 55.292640000000006, 2.2375799999999997E-08
DataValue, 55.300630000000005, 2.68946E-08
DataValue, 55.308640000000004, 2.2566599999999998E-08
DataValue, 55.31663, 2.2674399999999997E-08
DataValue, 55.325900000000004, 2.7955399999999996E-08
DataValue, 55.333540000000006, 2.7014799999999997E-08
DataValue, 55.340640000000008, 2.8921399999999997E-08
DataValue, 55.350060000000006, 2.49776E-08
DataValue, 55.356640000000006, 2.4679999999999997E-08
DataValue, 55.366020000000006, 2.4865799999999998E-08
DataValue, 55.372640000000004, 2.3334399999999998E-08
DataValue, 55.380790000000005, 2.5111E-08
DataValue, 55.38864, 2.4356399999999998E-08
DataValue, 55.396760000000008, 2.3569599999999997E-08
DataValue, 55.404640000000008, 2.5334999999999998E-08
DataValue, 55.412630000000007, 2.3220399999999997E-08
DataValue, 55.420590000000004, 2.30622E-08
DataValue, 55.42663, 2.3896399999999996E-08
DataValue, 55.43592, 2.4753599999999996E-08
DataValue, 55.442640000000004, 2.6150799999999996E-08
DataValue, 55.450620000000008, 2.6532199999999997E-08
DataValue, 55.45864, 2.7715599999999996E-08
DataValue, 55.466620000000006, 2.71248E-08
DataValue, 55.474640000000008, 2.6705799999999997E-08
DataValue, 55.482620000000004, 2.8221199999999996E-08
DataValue, 55.490640000000006, 2.5905399999999998E-08
DataValue, 55.498630000000006, 2.7955399999999996E-08
DataValue, 55.506640000000004, 2.8101599999999997E-08
DataValue, 55.514630000000004, 2.7336799999999998E-08
DataValue, 55.52259, 2.7820799999999997E-08
DataValue, 55.528630000000007, 2.5671199999999996E-08
DataValue, 55.536620000000006, 2.5935599999999996E-08
DataValue, 55.545820000000006, 2.30116E-08
DataValue, 55.552630000000008, 2.38918E-08
DataValue, 55.561580000000006, 2.5331999999999998E-08
DataValue, 55.56864, 2.5186599999999997E-08
DataValue, 55.57728, 2.72096E-08
DataValue, 55.584640000000007, 2.56934E-08
DataValue, 55.593090000000004, 2.19152E-08
DataValue, 55.600590000000004, 2.3280599999999997E-08
DataValue, 55.608700000000006, 2.3714199999999997E-08
DataValue, 55.61659, 2.1475E-08
DataValue, 55.625080000000004, 2.2868799999999997E-08
DataValue, 55.63264, 2.2638199999999998E-08
DataValue, 55.640620000000006, 2.4101199999999996E-08
DataValue, 55.649750000000004, 2.48466E-08
DataValue, 55.656630000000007, 2.3920399999999997E-08
DataValue, 55.664780000000007, 2.3322199999999996E-08
DataValue, 55.67264, 2.38486E-08
DataValue, 55.68193, 2.4983399999999998E-08
DataValue, 55.688590000000005, 2.3865599999999998E-08
DataValue, 55.697790000000005, 2.4715999999999998E-08
DataValue, 55.704640000000005, 2.4828799999999996E-08
DataValue, 55.713480000000004, 2.5117E-08
DataValue, 55.72064, 2.5277399999999997E-08
DataValue, 55.729240000000004, 2.4590799999999997E-08
DataValue, 55.73664, 2.3762799999999998E-08
DataValue, 55.745000000000005, 2.4841599999999997E-08
DataValue, 55.753800000000005, 2.5697599999999998E-08
DataValue, 55.76062, 2.39358E-08
DataValue, 55.768840000000004, 2.4010799999999998E-08
DataValue, 55.777190000000004, 2.5562399999999996E-08
DataValue, 55.78473, 2.47556E-08
DataValue, 55.7937, 2.4743599999999998E-08
DataValue, 55.80955, 2.27122E-08
DataValue, 55.820150000000005, 2.9470599999999998E-08
DataValue, 55.8308, 2.5586599999999998E-08
DataValue, 55.83859, 2.41116E-08
DataValue, 55.855300000000007, 2.2290999999999998E-08
DataValue, 55.86464, 2.4498999999999997E-08
DataValue, 55.878930000000004, 2.5993599999999996E-08
DataValue, 55.89692, 2.5156199999999998E-08
DataValue, 55.904640000000008, 2.3432599999999997E-08
DataValue, 55.912630000000007, 2.3593399999999997E-08
DataValue, 55.920640000000006, 2.27486E-08
DataValue, 55.928630000000005, 2.3083599999999998E-08
DataValue, 55.936640000000004, 2.4160399999999998E-08
DataValue, 55.944630000000004, 2.2904799999999998E-08
DataValue, 55.95264, 2.3964599999999998E-08
DataValue, 55.96063, 2.2973799999999997E-08
DataValue, 55.968640000000008, 2.4433799999999998E-08
DataValue, 55.976630000000007, 2.3305199999999997E-08
DataValue, 55.984640000000006, 2.5908999999999997E-08
DataValue, 55.992630000000005, 2.4780599999999997E-08
DataValue, 56.000640000000004, 2.2933799999999998E-08
DataValue, 56.008590000000005, 2.2843399999999997E-08
DataValue, 56.01664, 2.5536599999999997E-08
DataValue, 56.02459, 2.3246599999999998E-08
DataValue, 56.032640000000008, 2.5867399999999998E-08
DataValue, 56.04059, 2.5041999999999997E-08
DataValue, 56.048640000000006, 2.5951599999999998E-08
DataValue, 56.056630000000006, 2.5674999999999997E-08
DataValue, 56.064640000000004, 2.47766E-08
DataValue, 56.072630000000004, 2.6897399999999998E-08
DataValue, 56.080630000000006, 2.51736E-08
DataValue, 56.088620000000006, 2.8172399999999998E-08
DataValue, 56.09662, 2.6901599999999997E-08
DataValue, 56.104620000000004, 2.7779999999999998E-08
DataValue, 56.112620000000007, 2.3894E-08
DataValue, 56.12062, 2.5935599999999996E-08
DataValue, 56.128620000000005, 2.7791799999999997E-08
DataValue, 56.136620000000008, 2.5557399999999997E-08
DataValue, 56.144630000000006, 2.5608999999999998E-08
DataValue, 56.152580000000007, 2.5355799999999998E-08
DataValue, 56.158620000000006, 2.4725599999999997E-08
DataValue, 56.16662, 2.6634199999999996E-08
DataValue, 56.174620000000004, 2.6403399999999997E-08
DataValue, 56.18258, 2.48772E-08
DataValue, 56.188620000000007, 2.63874E-08
DataValue, 56.19662, 2.7443799999999997E-08
DataValue, 56.204580000000007, 2.7046399999999998E-08
DataValue, 56.210620000000006, 2.6916599999999997E-08
DataValue, 56.21858, 2.6141599999999998E-08
DataValue, 56.22462, 2.7873399999999996E-08
DataValue, 56.232580000000006, 2.8169799999999996E-08
DataValue, 56.238620000000004, 2.7190799999999998E-08
DataValue, 56.246620000000007, 2.6837599999999997E-08
DataValue, 56.254630000000006, 2.5636399999999997E-08
DataValue, 56.26263, 2.5462799999999997E-08
DataValue, 56.270620000000008, 2.6122199999999998E-08
DataValue, 56.278620000000004, 2.5847799999999997E-08
DataValue, 56.286580000000008, 2.5362399999999998E-08
DataValue, 56.292620000000007, 2.5747199999999996E-08
DataValue, 56.300580000000004, 2.4819199999999996E-08
DataValue, 56.30662, 2.6186599999999996E-08
DataValue, 56.314620000000005, 2.4977799999999996E-08
DataValue, 56.322620000000008, 2.5763999999999998E-08
DataValue, 56.33062, 2.5533399999999996E-08
DataValue, 56.338620000000006, 2.4988599999999998E-08
DataValue, 56.34662, 2.5855999999999997E-08
DataValue, 56.354620000000004, 2.57902E-08
DataValue, 56.36263, 2.4779799999999997E-08
DataValue, 56.37062, 2.8624799999999996E-08
DataValue, 56.378620000000005, 2.5725599999999996E-08
DataValue, 56.386620000000008, 2.56294E-08
DataValue, 56.39462, 2.6175399999999996E-08
DataValue, 56.402580000000007, 2.6853E-08
DataValue, 56.408580000000008, 2.6777999999999997E-08
DataValue, 56.414620000000006, 2.5234799999999996E-08
DataValue, 56.42262, 2.5516199999999996E-08
DataValue, 56.430580000000006, 2.4673999999999996E-08
DataValue, 56.436620000000005, 2.44162E-08
DataValue, 56.444620000000008, 2.5398999999999998E-08
DataValue, 56.452630000000006, 2.5944799999999998E-08
DataValue, 56.460580000000007, 2.6541399999999998E-08
DataValue, 56.466570000000004, 2.6605E-08
DataValue, 56.472570000000005, 2.5858399999999997E-08
DataValue, 56.478620000000006, 2.6304999999999996E-08
DataValue, 56.486580000000004, 2.9034599999999996E-08
DataValue, 56.492580000000004, 2.9680599999999998E-08
DataValue, 56.498570000000008, 3.03002E-08
DataValue, 56.504580000000004, 2.8555799999999997E-08
DataValue, 56.51062, 2.8857999999999996E-08
DataValue, 56.518620000000006, 2.9678399999999998E-08
DataValue, 56.52658, 2.67918E-08
DataValue, 56.53258, 2.8313799999999997E-08
DataValue, 56.53862, 2.7066999999999997E-08
DataValue, 56.546620000000004, 2.7184599999999996E-08
DataValue, 56.55458, 2.65006E-08
DataValue, 56.560620000000007, 2.5908799999999996E-08
DataValue, 56.56862, 2.474E-08
DataValue, 56.576620000000005, 2.5929599999999996E-08
DataValue, 56.584620000000008, 2.5676799999999998E-08
DataValue, 56.592580000000005, 2.46074E-08
DataValue, 56.598620000000004, 2.4380799999999998E-08
DataValue, 56.606620000000007, 2.5835799999999996E-08
DataValue, 56.614580000000004, 2.64806E-08
DataValue, 56.620580000000004, 2.5455599999999998E-08
DataValue, 56.626570000000008, 2.3964399999999997E-08
DataValue, 56.63262, 2.50306E-08
DataValue, 56.64063, 2.4795799999999998E-08
DataValue, 56.64862, 2.6440799999999997E-08
DataValue, 56.656580000000005, 2.6629399999999998E-08
DataValue, 56.662620000000004, 2.67122E-08
DataValue, 56.670620000000007, 2.6220799999999996E-08
DataValue, 56.678580000000004, 2.7874199999999996E-08
DataValue, 56.68462, 2.54268E-08
DataValue, 56.692580000000007, 2.4856399999999996E-08
DataValue, 56.698620000000005, 2.4378599999999998E-08
DataValue, 56.706620000000008, 2.45948E-08
DataValue, 56.714630000000007, 2.6004399999999998E-08
DataValue, 56.722620000000006, 2.5540399999999998E-08
DataValue, 56.73062, 2.52592E-08
DataValue, 56.738580000000006, 2.4288599999999998E-08
DataValue, 56.74457, 2.5041399999999998E-08
DataValue, 56.750620000000005, 2.4717399999999997E-08
DataValue, 56.758620000000008, 2.5949999999999997E-08
DataValue, 56.76662, 2.2494199999999997E-08
DataValue, 56.774580000000007, 2.2085999999999997E-08
DataValue, 56.780620000000006, 2.2423E-08
DataValue, 56.78862, 2.3162E-08
DataValue, 56.796580000000006, 2.2622199999999997E-08
DataValue, 56.802620000000005, 2.2918199999999998E-08
DataValue, 56.810620000000007, 2.3195999999999998E-08
DataValue, 56.818580000000004, 2.2496399999999997E-08
DataValue, 56.824580000000005, 2.1995399999999998E-08
DataValue, 56.83062, 2.3627199999999998E-08
DataValue, 56.838620000000006, 2.27992E-08
DataValue, 56.84662, 2.3236599999999996E-08
DataValue, 56.854620000000004, 2.2219E-08
DataValue, 56.86258, 2.35426E-08
DataValue, 56.868620000000007, 2.25818E-08
DataValue, 56.876580000000004, 2.35552E-08
DataValue, 56.88262, 2.3128199999999998E-08
DataValue, 56.890620000000006, 2.17552E-08
DataValue, 56.898620000000008, 2.2412199999999997E-08
DataValue, 56.906620000000004, 2.3163199999999998E-08
DataValue, 56.914580000000008, 2.60932E-08
DataValue, 56.920580000000008, 2.3624199999999998E-08
DataValue, 56.92658, 2.4831199999999997E-08
DataValue, 56.932620000000007, 2.35104E-08
DataValue, 56.94062, 2.3771599999999998E-08
DataValue, 56.948620000000005, 2.34778E-08
DataValue, 56.956620000000008, 2.22176E-08
DataValue, 56.964620000000004, 2.3096799999999997E-08
DataValue, 56.972620000000006, 2.3243999999999996E-08
DataValue, 56.98058, 2.2229799999999997E-08
DataValue, 56.986570000000007, 2.36966E-08
DataValue, 56.992570000000008, 2.3004399999999997E-08
DataValue, 56.99862, 2.3681E-08
DataValue, 57.006580000000007, 2.3754E-08
DataValue, 57.012580000000007, 2.3876399999999997E-08
DataValue, 57.018620000000006, 2.5946399999999998E-08
DataValue, 57.02662, 2.3664199999999997E-08
DataValue, 57.034580000000005, 2.4506399999999996E-08
DataValue, 57.040620000000004, 2.54238E-08
DataValue, 57.04863, 2.4355999999999997E-08
DataValue, 57.05662, 2.4503599999999997E-08
DataValue, 57.064620000000005, 2.47394E-08
DataValue, 57.072630000000004, 2.3401199999999996E-08
DataValue, 57.08062, 2.2070399999999997E-08
DataValue, 57.088620000000006, 2.3532999999999996E-08
DataValue, 57.09662, 2.3603999999999997E-08
DataValue, 57.104620000000004, 2.29086E-08
DataValue, 57.112620000000007, 2.4572999999999998E-08
DataValue, 57.120580000000004, 2.5539599999999997E-08
DataValue, 57.126580000000004, 2.6691599999999997E-08
DataValue, 57.13262, 2.5834399999999997E-08
DataValue, 57.140620000000006, 2.3964599999999998E-08
DataValue, 57.14858, 2.5087399999999997E-08
DataValue, 57.15462, 2.3769399999999998E-08
DataValue, 57.162620000000004, 2.1659199999999997E-08
DataValue, 57.17063, 2.36468E-08
DataValue, 57.17862, 2.3631999999999996E-08
DataValue, 57.186620000000005, 2.2710799999999996E-08
DataValue, 57.194620000000008, 2.3327799999999998E-08
DataValue, 57.20262, 2.36438E-08
DataValue, 57.21063, 2.3198199999999998E-08
DataValue, 57.21862, 2.3322599999999998E-08
DataValue, 57.226620000000004, 2.2061599999999998E-08
DataValue, 57.234620000000007, 2.46694E-08
DataValue, 57.24262, 2.3241799999999996E-08
DataValue, 57.250580000000006, 2.3559399999999998E-08
DataValue, 57.256620000000005, 2.4084999999999997E-08
DataValue, 57.264630000000004, 2.35022E-08
DataValue, 57.272630000000007, 2.51064E-08
DataValue, 57.280620000000006, 2.3417599999999997E-08
DataValue, 57.28862, 2.6258199999999997E-08
DataValue, 57.296630000000008, 2.3541199999999996E-08
DataValue, 57.304620000000007, 2.3735799999999997E-08
DataValue, 57.312630000000006, 2.4107399999999997E-08
DataValue, 57.320620000000005, 2.46284E-08
DataValue, 57.328620000000008, 2.2040599999999997E-08
DataValue, 57.33662, 2.35418E-08
DataValue, 57.34463, 2.2468999999999998E-08
DataValue, 57.35262, 2.4311199999999996E-08
DataValue, 57.360580000000006, 2.2920399999999998E-08
DataValue, 57.366620000000005, 2.2990399999999998E-08
DataValue, 57.374620000000007, 2.3374599999999997E-08
DataValue, 57.382580000000004, 2.24618E-08
DataValue, 57.38862, 2.34538E-08
DataValue, 57.396620000000006, 2.4164599999999997E-08
DataValue, 57.40462, 2.3940599999999997E-08
DataValue, 57.412620000000004, 2.22444E-08
DataValue, 57.420620000000007, 2.3698599999999998E-08
DataValue, 57.42862, 2.4695199999999998E-08
DataValue, 57.436620000000005, 2.3828199999999998E-08
DataValue, 57.444630000000004, 2.3190399999999996E-08
DataValue, 57.452580000000005, 2.2651999999999997E-08
DataValue, 57.458630000000007, 2.3212799999999997E-08
DataValue, 57.46663, 2.5449E-08
DataValue, 57.47458, 2.5500199999999998E-08
DataValue, 57.48062, 2.45732E-08
DataValue, 57.488620000000004, 2.36096E-08
DataValue, 57.496620000000007, 2.3007399999999997E-08
DataValue, 57.504630000000006, 2.35664E-08
DataValue, 57.512620000000005, 2.4502799999999997E-08
DataValue, 57.520620000000008, 2.3473799999999998E-08
DataValue, 57.528620000000004, 2.27732E-08
DataValue, 57.536620000000006, 2.2406599999999998E-08
DataValue, 57.54462, 2.2401199999999997E-08
DataValue, 57.552630000000008, 2.4103799999999998E-08
DataValue, 57.56058, 2.2782399999999997E-08
DataValue, 57.566620000000007, 2.3661199999999997E-08
DataValue, 57.574630000000006, 2.2749199999999998E-08
DataValue, 57.58317, 2.2594599999999996E-08
DataValue, 57.590630000000004, 2.1732E-08
DataValue, 57.59893, 2.3011199999999998E-08
DataValue, 57.607510000000005, 2.1356199999999997E-08
DataValue, 57.624910000000007, 2.5742999999999998E-08
DataValue, 57.6377, 2.48078E-08
DataValue, 57.65254, 2.23524E-08
DataValue, 57.664590000000004, 2.44348E-08
DataValue, 57.67264, 2.4577E-08
DataValue, 57.680630000000008, 2.4970399999999996E-08
DataValue, 57.688640000000007, 2.2016999999999998E-08
DataValue, 57.696630000000006, 2.4651599999999996E-08
DataValue, 57.704640000000005, 2.4641999999999997E-08
DataValue, 57.712720000000004, 2.4734399999999997E-08
DataValue, 57.72064, 2.3504799999999997E-08
DataValue, 57.728590000000004, 2.2582999999999998E-08
DataValue, 57.73664, 2.5820999999999997E-08
DataValue, 57.744630000000008, 2.30942E-08
DataValue, 57.752640000000007, 2.3707999999999996E-08
DataValue, 57.760630000000006, 2.5118599999999996E-08
DataValue, 57.768640000000005, 2.45248E-08
DataValue, 57.776630000000004, 2.4206399999999997E-08
DataValue, 57.78464, 2.4913799999999996E-08
DataValue, 57.79263, 2.35E-08
DataValue, 57.80064, 2.2596199999999997E-08
DataValue, 57.808630000000008, 2.3308199999999997E-08
DataValue, 57.816640000000007, 2.44832E-08
DataValue, 57.824630000000006, 2.3171799999999996E-08
DataValue, 57.832640000000005, 2.4861599999999996E-08
DataValue, 57.840630000000004, 2.5559599999999997E-08
DataValue, 57.84864, 2.2301599999999998E-08
DataValue, 57.85719, 2.2224799999999998E-08
DataValue, 57.86487, 2.2148599999999997E-08
DataValue, 57.872630000000008, 2.2065799999999996E-08
DataValue, 57.880640000000007, 2.4823199999999998E-08
DataValue, 57.888580000000005, 2.4505599999999996E-08
DataValue, 57.89663, 2.2691399999999996E-08
DataValue, 57.904640000000008, 2.24156E-08
DataValue, 57.912630000000007, 2.3332799999999997E-08
DataValue, 57.920580000000008, 2.2897199999999997E-08
DataValue, 57.928630000000005, 2.27396E-08
DataValue, 57.936580000000006, 2.5600399999999996E-08
DataValue, 57.942620000000005, 2.6258999999999997E-08
DataValue, 57.95121, 2.6269E-08
DataValue, 57.958590000000008, 2.6582199999999997E-08
DataValue, 57.964800000000004, 2.4437E-08
DataValue, 57.97263, 2.4354799999999998E-08
DataValue, 57.98172, 2.69684E-08
DataValue, 57.988620000000004, 2.6451999999999998E-08
DataValue, 57.997240000000005, 2.6748799999999996E-08
DataValue, 58.00464, 2.35864E-08
DataValue, 58.01357, 2.6537399999999996E-08
DataValue, 58.020640000000007, 2.48258E-08
DataValue, 58.029140000000005, 2.3268599999999996E-08
DataValue, 58.036730000000006, 2.30948E-08
DataValue, 58.044630000000005, 2.3819799999999997E-08
DataValue, 58.052850000000007, 2.41472E-08
DataValue, 58.060640000000006, 2.3530399999999998E-08
DataValue, 58.0688, 2.3815399999999997E-08
DataValue, 58.076640000000005, 2.4417799999999996E-08
DataValue, 58.085960000000007, 2.3072999999999998E-08
DataValue, 58.09264, 2.27382E-08
DataValue, 58.10204, 2.2934399999999997E-08
DataValue, 58.108590000000007, 2.25996E-08
DataValue, 58.11816, 2.3569599999999997E-08
DataValue, 58.124640000000007, 2.2558999999999997E-08
DataValue, 58.133720000000004, 2.2946E-08
DataValue, 58.140640000000005, 2.40384E-08
DataValue, 58.14858, 2.3699999999999997E-08
DataValue, 58.154630000000004, 2.3386999999999996E-08
DataValue, 58.162630000000007, 2.4017799999999996E-08
DataValue, 58.17063, 2.26436E-08
DataValue, 58.183200000000006, 2.5223999999999998E-08
DataValue, 58.190580000000004, 2.36802E-08
DataValue, 58.198640000000005, 2.3692599999999997E-08
DataValue, 58.206630000000004, 2.5573799999999997E-08
DataValue, 58.21464, 2.6150999999999997E-08
DataValue, 58.22263, 2.4425599999999998E-08
DataValue, 58.230640000000008, 2.3569599999999997E-08
DataValue, 58.238630000000008, 2.4336799999999997E-08
DataValue, 58.246640000000006, 2.7481399999999998E-08
DataValue, 58.254630000000006, 2.7323199999999997E-08
DataValue, 58.26259, 2.4666799999999998E-08
DataValue, 58.270590000000006, 2.2734599999999996E-08
DataValue, 58.27859, 2.3769399999999998E-08
DataValue, 58.28663, 2.5821999999999998E-08
