
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 51.933470000000007, 1.3493599999999998E-08
DataValue, 51.940580000000004, 1.3605399999999999E-08
DataValue, 51.94657, 1.3632199999999999E-08
DataValue, 51.95477, 1.3540599999999999E-08
DataValue, 51.9626, 1.3556199999999998E-08
DataValue, 51.97059, 1.36812E-08
DataValue, 51.976630000000007, 1.3598599999999998E-08
DataValue, 51.985830000000007, 1.34056E-08
DataValue, 51.992770000000007, 1.3307399999999998E-08
DataValue, 52.000580000000006, 1.3597999999999999E-08
DataValue, 52.008640000000007, 1.3504399999999998E-08
DataValue, 52.01662, 1.3531199999999998E-08
DataValue, 52.02463, 1.33226E-08
DataValue, 52.032640000000008, 1.34034E-08
DataValue, 52.041340000000005, 1.34592E-08
DataValue, 52.04863, 1.3592799999999999E-08
DataValue, 52.056630000000006, 1.3354399999999999E-08
DataValue, 52.064580000000007, 1.33192E-08
DataValue, 52.07265, 1.3374599999999999E-08
DataValue, 52.080630000000006, 1.3499199999999998E-08
DataValue, 52.088640000000005, 1.3622399999999998E-08
DataValue, 52.096630000000005, 1.32894E-08
DataValue, 52.104630000000007, 1.3487799999999999E-08
DataValue, 52.112590000000004, 1.36346E-08
DataValue, 52.11863, 1.38212E-08
DataValue, 52.126590000000007, 1.35196E-08
DataValue, 52.134580000000007, 1.3494399999999998E-08
DataValue, 52.143150000000006, 1.3381999999999999E-08
DataValue, 52.150580000000005, 1.3390799999999998E-08
DataValue, 52.15921, 1.3805599999999998E-08
DataValue, 52.166630000000005, 1.3946999999999999E-08
DataValue, 52.174640000000004, 1.4039999999999999E-08
DataValue, 52.18265, 1.3976199999999998E-08
DataValue, 52.191, 1.39482E-08
DataValue, 52.198620000000005, 1.3911399999999998E-08
DataValue, 52.206630000000004, 1.3976599999999998E-08
DataValue, 52.214580000000005, 1.3798399999999999E-08
DataValue, 52.220620000000004, 1.3728999999999998E-08
DataValue, 52.228620000000006, 1.3913399999999999E-08
DataValue, 52.23664, 1.3762399999999998E-08
DataValue, 52.24463, 1.3815399999999998E-08
DataValue, 52.252640000000007, 1.3604599999999998E-08
DataValue, 52.26062, 1.40208E-08
DataValue, 52.268640000000005, 1.40506E-08
DataValue, 52.27662, 1.3806799999999998E-08
DataValue, 52.28464, 1.39072E-08
DataValue, 52.292640000000006, 1.3746199999999999E-08
DataValue, 52.30064, 1.3885199999999999E-08
DataValue, 52.308620000000005, 1.4169E-08
DataValue, 52.316590000000005, 1.4034999999999998E-08
DataValue, 52.324630000000006, 1.4119399999999999E-08
DataValue, 52.33265, 1.4074199999999998E-08
DataValue, 52.340630000000004, 1.4146799999999998E-08
DataValue, 52.34864, 1.3881599999999998E-08
DataValue, 52.35663, 1.4055199999999998E-08
DataValue, 52.365640000000006, 1.4229999999999999E-08
DataValue, 52.372640000000004, 1.4065399999999999E-08
DataValue, 52.380620000000008, 1.3743599999999999E-08
DataValue, 52.38864, 1.3848199999999999E-08
DataValue, 52.39663, 1.3915599999999999E-08
DataValue, 52.404640000000008, 1.3671599999999998E-08
DataValue, 52.41264, 1.3562799999999998E-08
DataValue, 52.420640000000006, 1.4135199999999998E-08
DataValue, 52.42862, 1.3867999999999999E-08
DataValue, 52.436640000000004, 1.4014599999999998E-08
DataValue, 52.444630000000004, 1.3844199999999999E-08
DataValue, 52.452650000000006, 1.3757399999999999E-08
DataValue, 52.460620000000006, 1.3743E-08
DataValue, 52.46943, 1.3896199999999998E-08
DataValue, 52.476630000000007, 1.3657E-08
DataValue, 52.48463, 1.4023999999999999E-08
DataValue, 52.492610000000006, 1.3795599999999998E-08
DataValue, 52.50063, 1.3902799999999998E-08
DataValue, 52.508640000000007, 1.3873199999999999E-08
DataValue, 52.51662, 1.3676799999999998E-08
DataValue, 52.52517, 1.3676199999999999E-08
DataValue, 52.532640000000008, 1.3880199999999999E-08
DataValue, 52.54059, 1.3942799999999999E-08
DataValue, 52.54863, 1.3921E-08
DataValue, 52.55664, 1.4062199999999998E-08
DataValue, 52.56463, 1.3849799999999999E-08
DataValue, 52.572660000000006, 1.3453599999999999E-08
DataValue, 52.580630000000006, 1.3789399999999999E-08
DataValue, 52.588640000000005, 1.37586E-08
DataValue, 52.59658, 1.3772E-08
DataValue, 52.605470000000004, 1.3799399999999999E-08
DataValue, 52.612640000000006, 1.3739799999999998E-08
DataValue, 52.620900000000006, 1.4577599999999998E-08
DataValue, 52.628580000000007, 1.4276799999999999E-08
DataValue, 52.636590000000005, 1.3689799999999998E-08
DataValue, 52.644630000000006, 1.3944399999999999E-08
DataValue, 52.652690000000007, 1.4824199999999999E-08
DataValue, 52.660630000000005, 1.4763199999999999E-08
DataValue, 52.66859, 1.3808999999999998E-08
DataValue, 52.67757, 1.40584E-08
DataValue, 52.68464, 1.41288E-08
DataValue, 52.69319, 1.3952399999999998E-08
DataValue, 52.700640000000007, 1.3684399999999999E-08
DataValue, 52.70933, 1.3892599999999999E-08
DataValue, 52.716640000000005, 1.35192E-08
DataValue, 52.724630000000005, 1.3685199999999999E-08
DataValue, 52.732650000000007, 1.3826599999999999E-08
DataValue, 52.740620000000007, 1.3793799999999998E-08
DataValue, 52.748630000000006, 1.3964999999999998E-08
DataValue, 52.756640000000004, 1.3851399999999998E-08
DataValue, 52.764630000000004, 1.37512E-08
DataValue, 52.77266, 1.3876799999999998E-08
DataValue, 52.780620000000006, 1.3858999999999999E-08
DataValue, 52.78889, 1.3806599999999999E-08
DataValue, 52.796580000000006, 1.3476199999999999E-08
DataValue, 52.802820000000004, 1.35862E-08
DataValue, 52.810640000000006, 1.34164E-08
DataValue, 52.818780000000004, 1.3460399999999998E-08
DataValue, 52.826640000000005, 1.3379599999999998E-08
DataValue, 52.83476, 1.35974E-08
DataValue, 52.84266, 1.37154E-08
DataValue, 52.8507, 1.3509799999999999E-08
DataValue, 52.85864, 1.3591199999999998E-08
DataValue, 52.867940000000004, 1.3785599999999998E-08
DataValue, 52.874640000000007, 1.3698799999999998E-08
DataValue, 52.88264, 1.3733399999999998E-08
DataValue, 52.890620000000006, 1.3544199999999998E-08
DataValue, 52.898640000000007, 1.3488599999999999E-08
DataValue, 52.906580000000005, 1.3536799999999998E-08
DataValue, 52.914640000000006, 1.3489E-08
DataValue, 52.92264, 1.34916E-08
DataValue, 52.930640000000004, 1.3663399999999998E-08
DataValue, 52.93858, 1.3403199999999999E-08
DataValue, 52.94664, 1.3328999999999998E-08
DataValue, 52.95479, 1.3367399999999998E-08
DataValue, 52.962650000000004, 1.3212E-08
DataValue, 52.970620000000004, 1.3431999999999999E-08
DataValue, 52.978590000000004, 1.3432199999999998E-08
DataValue, 52.98673, 1.3415999999999999E-08
DataValue, 52.99513, 1.3511199999999999E-08
DataValue, 53.002610000000004, 1.3461999999999998E-08
DataValue, 53.01207, 1.3588599999999998E-08
DataValue, 53.01859, 1.3228199999999999E-08
DataValue, 53.02779, 1.3196599999999999E-08
DataValue, 53.03464, 1.3285399999999998E-08
DataValue, 53.04413, 1.3367199999999999E-08
DataValue, 53.05064, 1.35322E-08
DataValue, 53.05906, 1.32354E-08
DataValue, 53.066640000000007, 1.3383199999999999E-08
DataValue, 53.0748, 1.3420799999999999E-08
DataValue, 53.083520000000007, 1.32172E-08
DataValue, 53.090630000000004, 1.3166999999999998E-08
DataValue, 53.1, 1.3277199999999998E-08
DataValue, 53.106640000000006, 1.3237799999999998E-08
DataValue, 53.114740000000005, 1.3197199999999998E-08
DataValue, 53.122650000000007, 1.3208199999999999E-08
DataValue, 53.13076, 1.3137199999999998E-08
DataValue, 53.13864, 1.3054999999999998E-08
DataValue, 53.14663, 1.32302E-08
DataValue, 53.154590000000006, 1.3135799999999998E-08
DataValue, 53.162600000000005, 1.3236799999999999E-08
DataValue, 53.17063, 1.3238199999999998E-08
DataValue, 53.17864, 1.3507599999999999E-08
DataValue, 53.18663, 1.3304199999999999E-08
DataValue, 53.194640000000007, 1.3401199999999998E-08
DataValue, 53.20264, 1.3425799999999998E-08
DataValue, 53.21059, 1.3533599999999999E-08
DataValue, 53.218630000000005, 1.3603599999999999E-08
DataValue, 53.22659, 1.3507399999999998E-08
DataValue, 53.23463, 1.35244E-08
DataValue, 53.242650000000005, 1.3387999999999999E-08
DataValue, 53.251090000000005, 1.3510799999999999E-08
DataValue, 53.258640000000007, 1.3423599999999998E-08
DataValue, 53.26711, 1.3362199999999998E-08
DataValue, 53.274640000000005, 1.3719599999999998E-08
DataValue, 53.282720000000005, 1.4063199999999999E-08
DataValue, 53.291920000000005, 1.4003799999999998E-08
DataValue, 53.29863, 1.3827599999999998E-08
DataValue, 53.306810000000006, 1.3669799999999998E-08
DataValue, 53.314640000000004, 1.38834E-08
DataValue, 53.323980000000006, 1.3981999999999999E-08
DataValue, 53.33059, 1.38614E-08
DataValue, 53.338710000000006, 1.3989199999999998E-08
DataValue, 53.34662, 1.4217999999999999E-08
DataValue, 53.354620000000004, 1.3861199999999998E-08
DataValue, 53.362660000000005, 1.3910599999999998E-08
DataValue, 53.37062, 1.3856799999999999E-08
DataValue, 53.378640000000004, 1.3637399999999998E-08
DataValue, 53.38685, 1.3648999999999999E-08
DataValue, 53.39464, 1.3766999999999999E-08
DataValue, 53.402800000000006, 1.3809199999999999E-08
DataValue, 53.410640000000008, 1.3646599999999998E-08
DataValue, 53.418780000000005, 1.3599199999999999E-08
DataValue, 53.426640000000006, 1.3933399999999998E-08
DataValue, 53.43607, 1.3849199999999998E-08
DataValue, 53.442890000000006, 1.3980799999999999E-08
DataValue, 53.450640000000007, 1.3688399999999998E-08
DataValue, 53.460130000000007, 1.3694999999999998E-08
DataValue, 53.46663, 1.3767399999999999E-08
DataValue, 53.47603, 1.3802999999999998E-08
DataValue, 53.482650000000007, 1.4130799999999998E-08
DataValue, 53.49141, 1.3965399999999998E-08
DataValue, 53.498630000000006, 1.3933399999999998E-08
DataValue, 53.50762, 1.3867999999999999E-08
DataValue, 53.514840000000007, 1.3971399999999998E-08
DataValue, 53.523010000000006, 1.3978999999999999E-08
DataValue, 53.5307, 1.4139799999999999E-08
DataValue, 53.538590000000006, 1.4120999999999998E-08
DataValue, 53.54464, 1.40394E-08
DataValue, 53.553470000000004, 1.4196399999999999E-08
DataValue, 53.56063, 1.4024599999999998E-08
DataValue, 53.57005, 1.4156599999999999E-08
DataValue, 53.57663, 1.37884E-08
DataValue, 53.585170000000005, 1.4056399999999999E-08
DataValue, 53.59264, 1.4100999999999998E-08
DataValue, 53.600640000000006, 1.4018999999999998E-08
DataValue, 53.608630000000005, 1.4023799999999998E-08
DataValue, 53.616630000000008, 1.3859799999999999E-08
DataValue, 53.62463, 1.3898399999999998E-08
DataValue, 53.632880000000007, 1.3962599999999999E-08
DataValue, 53.64063, 1.3894599999999998E-08
DataValue, 53.648640000000007, 1.3896199999999998E-08
DataValue, 53.656630000000007, 1.3937999999999999E-08
DataValue, 53.664660000000005, 1.3713399999999999E-08
DataValue, 53.672650000000004, 1.3837799999999999E-08
DataValue, 53.680580000000006, 1.4119999999999998E-08
DataValue, 53.686640000000004, 1.4154799999999999E-08
DataValue, 53.695600000000006, 1.4190999999999998E-08
DataValue, 53.70286, 1.4964799999999998E-08
DataValue, 53.71063, 1.4502799999999998E-08
DataValue, 53.718810000000005, 1.60518E-08
DataValue, 53.72664, 1.5939599999999997E-08
DataValue, 53.734780000000008, 1.5548799999999998E-08
DataValue, 53.742660000000008, 1.4970599999999997E-08
DataValue, 53.750760000000007, 1.4344799999999998E-08
DataValue, 53.758640000000007, 1.4590199999999998E-08
DataValue, 53.766790000000007, 1.4537199999999999E-08
DataValue, 53.77459, 1.44766E-08
DataValue, 53.782730000000008, 1.4215999999999998E-08
DataValue, 53.79064, 1.4258E-08
DataValue, 53.798710000000007, 1.51572E-08
DataValue, 53.80664, 1.4650399999999999E-08
DataValue, 53.816300000000005, 1.4310999999999998E-08
DataValue, 53.8226, 1.4238199999999999E-08
DataValue, 53.830630000000006, 1.4140599999999999E-08
DataValue, 53.838640000000005, 1.4299999999999999E-08
DataValue, 53.847800000000007, 1.3850799999999999E-08
DataValue, 53.85464, 1.3702999999999999E-08
DataValue, 53.863540000000008, 1.3639199999999998E-08
DataValue, 53.87064, 1.3585399999999999E-08
DataValue, 53.87995, 1.3702999999999999E-08
DataValue, 53.886640000000007, 1.3697599999999998E-08
DataValue, 53.895970000000005, 1.3856999999999998E-08
DataValue, 53.902660000000004, 1.3822799999999998E-08
DataValue, 53.91192, 1.3832799999999998E-08
DataValue, 53.91886, 1.3822999999999999E-08
DataValue, 53.92663, 1.3964999999999998E-08
DataValue, 53.934850000000004, 1.3746E-08
DataValue, 53.942660000000004, 1.3741799999999999E-08
DataValue, 53.950710000000008, 1.3636399999999999E-08
DataValue, 53.95864, 1.3687599999999998E-08
DataValue, 53.966750000000005, 1.3630999999999998E-08
DataValue, 53.974640000000008, 1.3666599999999999E-08
DataValue, 53.98288, 1.3590599999999999E-08
DataValue, 53.990640000000006, 1.3701799999999998E-08
DataValue, 53.998790000000007, 1.3618199999999999E-08
DataValue, 54.006640000000004, 1.3627399999999999E-08
DataValue, 54.014630000000004, 1.3802399999999999E-08
DataValue, 54.022610000000007, 1.3517399999999998E-08
DataValue, 54.03063, 1.3579399999999999E-08
DataValue, 54.03858, 1.3711399999999998E-08
DataValue, 54.04462, 1.3798999999999998E-08
DataValue, 54.05261, 1.3724999999999999E-08
DataValue, 54.06063, 1.37612E-08
DataValue, 54.06864, 1.3659999999999998E-08
DataValue, 54.07663, 1.3503999999999998E-08
DataValue, 54.084590000000006, 1.3623999999999998E-08
DataValue, 54.09259, 1.35412E-08
DataValue, 54.101130000000005, 1.3578199999999999E-08
DataValue, 54.108630000000005, 1.34808E-08
DataValue, 54.116640000000004, 1.3620199999999998E-08
DataValue, 54.125910000000005, 1.3922199999999998E-08
DataValue, 54.132610000000007, 1.3731399999999999E-08
DataValue, 54.14063, 1.3832799999999998E-08
DataValue, 54.148640000000007, 1.37918E-08
DataValue, 54.156630000000007, 1.3679799999999998E-08
DataValue, 54.164590000000004, 1.3879399999999998E-08
DataValue, 54.172750000000008, 1.3795399999999999E-08
DataValue, 54.180640000000004, 1.39932E-08
DataValue, 54.18874, 1.3858199999999998E-08
DataValue, 54.19664, 1.39534E-08
DataValue, 54.204780000000007, 1.3999399999999999E-08
DataValue, 54.212650000000004, 1.3545799999999998E-08
DataValue, 54.220870000000005, 1.3593999999999999E-08
DataValue, 54.228590000000004, 1.39448E-08
DataValue, 54.236750000000008, 1.4133199999999999E-08
DataValue, 54.244640000000004, 1.3794199999999999E-08
DataValue, 54.252900000000004, 1.36406E-08
DataValue, 54.26064, 1.3784999999999999E-08
DataValue, 54.268750000000004, 1.3712199999999998E-08
DataValue, 54.276640000000008, 1.3554399999999999E-08
DataValue, 54.28616, 1.3716799999999999E-08
DataValue, 54.292660000000005, 1.3801399999999999E-08
DataValue, 54.30174, 1.3618399999999998E-08
DataValue, 54.308640000000004, 1.3563999999999998E-08
DataValue, 54.318120000000008, 1.3771199999999999E-08
DataValue, 54.32464, 1.37162E-08
DataValue, 54.332640000000005, 1.37478E-08
DataValue, 54.34062, 1.3737E-08
DataValue, 54.34859, 1.3924E-08
DataValue, 54.35663, 1.3566999999999998E-08
DataValue, 54.364630000000005, 1.3746999999999999E-08
DataValue, 54.372640000000004, 1.35002E-08
DataValue, 54.380590000000005, 1.35058E-08
DataValue, 54.388790000000007, 1.3614599999999998E-08
DataValue, 54.39663, 1.3682199999999999E-08
DataValue, 54.40487, 1.3805599999999998E-08
DataValue, 54.412650000000006, 1.3620399999999999E-08
DataValue, 54.42058, 1.3884599999999998E-08
DataValue, 54.428580000000004, 1.3662999999999998E-08
DataValue, 54.43462, 1.3519999999999998E-08
DataValue, 54.442660000000004, 1.3101999999999999E-08
DataValue, 54.450630000000004, 1.2515199999999999E-08
DataValue, 54.458630000000007, 1.22844E-08
DataValue, 54.466580000000008, 1.2259199999999998E-08
DataValue, 54.474640000000008, 1.1754399999999999E-08
DataValue, 54.48264, 1.1674999999999999E-08
DataValue, 54.49063, 1.1505E-08
DataValue, 54.498580000000004, 1.13236E-08
DataValue, 54.506640000000004, 1.1257599999999999E-08
DataValue, 54.51458, 1.0950799999999999E-08
DataValue, 54.523500000000006, 1.09416E-08
DataValue, 54.530640000000005, 1.0513599999999999E-08
DataValue, 54.53862, 1.06534E-08
DataValue, 54.546630000000008, 1.0746999999999999E-08
DataValue, 54.55458, 1.0390599999999998E-08
DataValue, 54.56058, 1.0425999999999999E-08
DataValue, 54.5666, 1.0399599999999999E-08
DataValue, 54.574630000000006, 1.0150199999999999E-08
DataValue, 54.582640000000005, 1.00888E-08
DataValue, 54.59062, 9.9961999999999982E-09
DataValue, 54.59859, 1.0133399999999999E-08
DataValue, 54.60663, 1.04456E-08
DataValue, 54.616040000000005, 1.0297199999999999E-08
DataValue, 54.62286, 1.0206399999999999E-08
DataValue, 54.630640000000007, 1.0143799999999999E-08
DataValue, 54.638630000000006, 1.04992E-08
DataValue, 54.64663, 1.0174599999999998E-08
DataValue, 54.654630000000004, 1.0320599999999999E-08
DataValue, 54.66266, 1.0371999999999999E-08
DataValue, 54.67063, 9.9302E-09
DataValue, 54.678630000000005, 9.8614E-09
DataValue, 54.6912, 1.01704E-08
DataValue, 54.69863, 1.0586E-08
DataValue, 54.70676, 1.0341399999999998E-08
DataValue, 54.714620000000004, 1.0134399999999998E-08
DataValue, 54.72265, 1.0152399999999999E-08
DataValue, 54.731710000000007, 9.5668E-09
DataValue, 54.75012, 9.8684E-09
DataValue, 54.75663, 9.960999999999999E-09
DataValue, 54.771760000000008, 9.5578E-09
DataValue, 54.78717, 9.8741999999999988E-09
DataValue, 54.795910000000006, 1.0028399999999999E-08
DataValue, 54.802920000000007, 9.9761999999999987E-09
DataValue, 54.811270000000007, 1.0274799999999999E-08
DataValue, 54.818630000000006, 1.0317199999999998E-08
DataValue, 54.826950000000004, 1.0314799999999999E-08
DataValue, 54.834630000000004, 1.00788E-08
DataValue, 54.843270000000004, 9.9034E-09
DataValue, 54.85063, 9.9638E-09
DataValue, 54.860420000000005, 1.0016799999999999E-08
DataValue, 54.86684, 1.0111399999999999E-08
DataValue, 54.876590000000007, 9.9045999999999982E-09
DataValue, 54.884890000000006, 9.8036E-09
DataValue, 54.892910000000008, 9.9695999999999992E-09
DataValue, 54.900630000000007, 9.9605999999999989E-09
DataValue, 54.9089, 1.01E-08
DataValue, 54.916630000000005, 1.0085599999999998E-08
DataValue, 54.924640000000004, 1.0167199999999999E-08
DataValue, 54.93406, 1.0206999999999998E-08
DataValue, 54.940780000000004, 1.03044E-08
DataValue, 54.9489, 1.02226E-08
DataValue, 54.956630000000004, 1.0013399999999999E-08
DataValue, 54.964630000000007, 9.9112E-09
DataValue, 54.9752, 1.0118799999999999E-08
DataValue, 54.982650000000007, 1.0049E-08
DataValue, 54.99063, 1.02158E-08
DataValue, 54.998630000000006, 1.0390599999999998E-08
DataValue, 55.006640000000004, 1.0647599999999999E-08
DataValue, 55.014630000000004, 1.0517999999999999E-08
DataValue, 55.022810000000007, 1.0483799999999999E-08
DataValue, 55.030580000000008, 1.0567799999999998E-08
DataValue, 55.036640000000006, 1.0307E-08
DataValue, 55.044630000000005, 1.02996E-08
DataValue, 55.052650000000007, 1.0450199999999999E-08
DataValue, 55.06063, 1.0228199999999998E-08
DataValue, 55.070000000000007, 1.02326E-08
DataValue, 55.07663, 1.02668E-08
DataValue, 55.084640000000007, 1.0150199999999999E-08
DataValue, 55.092650000000006, 1.0280399999999999E-08
DataValue, 55.10063, 1.0437599999999999E-08
DataValue, 55.108900000000006, 1.01748E-08
DataValue, 55.116630000000008, 1.0310599999999999E-08
DataValue, 55.12463, 1.0280399999999999E-08
DataValue, 55.132650000000005, 1.0141999999999999E-08
DataValue, 55.14063, 1.04284E-08
DataValue, 55.148630000000004, 1.03142E-08
DataValue, 55.15733, 1.0539599999999999E-08
DataValue, 55.164640000000006, 1.05484E-08
DataValue, 55.17264, 1.05134E-08
DataValue, 55.18059, 1.07848E-08
DataValue, 55.186640000000004, 1.0731399999999999E-08
DataValue, 55.195080000000004, 1.0638399999999999E-08
DataValue, 55.202650000000006, 1.0496799999999999E-08
DataValue, 55.21204, 1.0574E-08
DataValue, 55.218590000000006, 1.0541399999999998E-08
DataValue, 55.226630000000007, 1.0742999999999999E-08
DataValue, 55.234640000000006, 1.0573E-08
DataValue, 55.242650000000005, 1.0538E-08
DataValue, 55.25059, 1.0473599999999998E-08
DataValue, 55.258630000000004, 1.065E-08
DataValue, 55.266590000000008, 1.0581999999999998E-08
DataValue, 55.274580000000007, 1.06712E-08
DataValue, 55.282650000000004, 1.0789399999999998E-08
DataValue, 55.290630000000007, 1.07248E-08
DataValue, 55.29863, 1.0680999999999998E-08
DataValue, 55.306630000000006, 1.07424E-08
DataValue, 55.314640000000004, 1.0824399999999998E-08
DataValue, 55.32265, 1.06322E-08
DataValue, 55.330630000000006, 1.0511199999999998E-08
DataValue, 55.33863, 1.0727199999999998E-08
DataValue, 55.346630000000005, 1.05856E-08
DataValue, 55.354630000000007, 1.0627E-08
DataValue, 55.36265, 1.08154E-08
DataValue, 55.370630000000006, 1.07014E-08
DataValue, 55.37859, 1.0739999999999999E-08
DataValue, 55.386630000000004, 1.0858399999999999E-08
DataValue, 55.394630000000006, 1.0745599999999999E-08
DataValue, 55.40265, 1.1527999999999999E-08
DataValue, 55.410630000000005, 1.1482199999999999E-08
DataValue, 55.41859, 1.0820399999999999E-08
DataValue, 55.42663, 1.07654E-08
DataValue, 55.43464, 1.0883199999999998E-08
DataValue, 55.442640000000004, 1.08786E-08
DataValue, 55.450590000000005, 1.0797599999999998E-08
DataValue, 55.458630000000007, 1.0717199999999999E-08
DataValue, 55.466640000000005, 1.06742E-08
DataValue, 55.474630000000005, 1.0627E-08
DataValue, 55.482650000000007, 1.0778399999999999E-08
DataValue, 55.49063, 1.08354E-08
DataValue, 55.49864, 1.0518399999999999E-08
DataValue, 55.50663, 1.0580999999999999E-08
DataValue, 55.514640000000007, 1.0791999999999998E-08
DataValue, 55.52264, 1.0495999999999999E-08
DataValue, 55.530640000000005, 1.07554E-08
DataValue, 55.5392, 1.0636399999999999E-08
DataValue, 55.54659, 1.0656199999999999E-08
DataValue, 55.55474, 1.0645399999999999E-08
DataValue, 55.562650000000005, 1.09788E-08
DataValue, 55.571030000000007, 1.07654E-08
DataValue, 55.579860000000004, 1.0796199999999999E-08
DataValue, 55.586630000000007, 1.0745799999999998E-08
DataValue, 55.59479, 1.0768999999999999E-08
DataValue, 55.602640000000008, 1.0783599999999999E-08
DataValue, 55.61059, 1.08098E-08
DataValue, 55.618620000000007, 1.0810399999999999E-08
DataValue, 55.626630000000006, 1.08552E-08
DataValue, 55.63463, 1.0437999999999999E-08
DataValue, 55.642830000000004, 1.0633799999999999E-08
DataValue, 55.65064, 1.06806E-08
DataValue, 55.65872, 1.0782799999999999E-08
DataValue, 55.66658, 1.0858999999999998E-08
DataValue, 55.672610000000006, 1.0970799999999999E-08
DataValue, 55.680580000000006, 1.12894E-08
DataValue, 55.686620000000005, 1.1391E-08
DataValue, 55.694630000000004, 1.0857E-08
DataValue, 55.702650000000006, 1.11058E-08
DataValue, 55.710640000000005, 1.09784E-08
DataValue, 55.718630000000005, 1.0901199999999999E-08
DataValue, 55.726630000000007, 1.12842E-08
DataValue, 55.73463, 1.1123799999999998E-08
DataValue, 55.742650000000005, 1.08504E-08
DataValue, 55.750580000000006, 1.1146199999999999E-08
DataValue, 55.758630000000004, 1.1100399999999999E-08
DataValue, 55.766580000000005, 1.09368E-08
DataValue, 55.774800000000006, 1.0787599999999999E-08
DataValue, 55.782640000000008, 1.08906E-08
DataValue, 55.790630000000007, 1.0999599999999999E-08
DataValue, 55.799330000000005, 1.09688E-08
DataValue, 55.80662, 1.1193399999999998E-08
DataValue, 55.81508, 1.13844E-08
DataValue, 55.82265, 1.1377199999999999E-08
DataValue, 55.830780000000004, 1.1197199999999999E-08
DataValue, 55.83863, 1.1357999999999998E-08
DataValue, 55.847680000000004, 1.0996399999999998E-08
DataValue, 55.85464, 1.1222199999999999E-08
DataValue, 55.86339, 1.1181E-08
DataValue, 55.870630000000006, 1.1029399999999999E-08
DataValue, 55.87915, 1.1037399999999998E-08
DataValue, 55.886630000000004, 1.08738E-08
DataValue, 55.895340000000004, 1.07986E-08
DataValue, 55.90265, 1.0907199999999999E-08
DataValue, 55.910640000000008, 1.0977E-08
DataValue, 55.918580000000006, 1.10824E-08
DataValue, 55.92663, 1.0774E-08
DataValue, 55.934580000000004, 1.0802799999999998E-08
DataValue, 55.943300000000008, 1.0860999999999999E-08
DataValue, 55.950620000000008, 1.0830799999999999E-08
DataValue, 55.959460000000007, 1.1023599999999998E-08
DataValue, 55.96663, 1.0920199999999999E-08
DataValue, 55.974660000000007, 1.1015799999999998E-08
DataValue, 55.983460000000008, 1.0837799999999998E-08
DataValue, 55.99063, 1.08366E-08
DataValue, 55.998780000000004, 1.07066E-08
DataValue, 56.00663, 1.0913799999999998E-08
DataValue, 56.01606, 1.09256E-08
DataValue, 56.022650000000006, 1.1015599999999999E-08
DataValue, 56.03197, 1.08894E-08
DataValue, 56.038630000000005, 1.0721799999999999E-08
DataValue, 56.046810000000008, 1.0794999999999998E-08
DataValue, 56.05458, 1.0569799999999999E-08
DataValue, 56.06063, 1.0705999999999998E-08
DataValue, 56.06864, 1.0714E-08
DataValue, 56.076620000000005, 1.0934399999999999E-08
DataValue, 56.084630000000004, 1.0924199999999998E-08
DataValue, 56.092650000000006, 1.08228E-08
DataValue, 56.100640000000006, 1.08466E-08
DataValue, 56.108880000000006, 1.10984E-08
DataValue, 56.116630000000008, 1.0833799999999999E-08
DataValue, 56.124800000000008, 1.0462799999999998E-08
DataValue, 56.132650000000005, 1.0752599999999999E-08
DataValue, 56.14079, 1.06906E-08
DataValue, 56.148630000000004, 1.0680999999999998E-08
DataValue, 56.15659, 1.08194E-08
DataValue, 56.16463, 1.0885199999999999E-08
DataValue, 56.1728, 1.0904199999999999E-08
DataValue, 56.180630000000008, 1.0831199999999999E-08
DataValue, 56.18863, 1.0811399999999999E-08
DataValue, 56.196580000000004, 1.1124999999999999E-08
DataValue, 56.2047, 1.09628E-08
DataValue, 56.212650000000004, 1.0743999999999999E-08
DataValue, 56.220630000000007, 1.0529599999999999E-08
DataValue, 56.228580000000008, 1.0750799999999999E-08
DataValue, 56.23458, 1.0764999999999999E-08
DataValue, 56.2426, 1.05972E-08
DataValue, 56.250630000000008, 1.05726E-08
DataValue, 56.258630000000004, 1.0672E-08
DataValue, 56.26662, 1.07878E-08
DataValue, 56.27463, 1.0842399999999999E-08
DataValue, 56.282650000000004, 1.0933599999999999E-08
DataValue, 56.290630000000007, 1.13494E-08
DataValue, 56.2997, 1.07032E-08
DataValue, 56.34033, 1.0832399999999999E-08
DataValue, 56.362570000000005, 1.1038999999999999E-08
DataValue, 56.37852, 1.1020999999999998E-08
DataValue, 56.390490000000007, 1.1045199999999998E-08
DataValue, 56.404140000000005, 1.0929199999999999E-08
DataValue, 56.417680000000004, 1.10302E-08
DataValue, 56.429780000000008, 1.0960799999999999E-08
DataValue, 56.44745, 1.11598E-08
DataValue, 56.462260000000008, 1.10812E-08
DataValue, 56.480610000000006, 1.09982E-08
DataValue, 56.496120000000005, 1.05644E-08
DataValue, 56.50464, 1.0662399999999998E-08
DataValue, 56.512650000000008, 1.0592199999999999E-08
DataValue, 56.520630000000004, 1.0774E-08
DataValue, 56.52864, 1.06124E-08
DataValue, 56.536640000000006, 1.05938E-08
DataValue, 56.544630000000005, 1.05044E-08
DataValue, 56.552920000000007, 1.04248E-08
