
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 64.582630000000009, 1.16882E-08
DataValue, 64.59088, 1.1658E-08
DataValue, 64.59864, 1.1681999999999998E-08
DataValue, 64.60664, 1.1637799999999999E-08
DataValue, 64.61462, 1.16186E-08
DataValue, 64.62263, 1.16674E-08
DataValue, 64.63057, 1.1709199999999998E-08
DataValue, 64.636620000000008, 1.1659599999999998E-08
DataValue, 64.64483, 1.1633999999999999E-08
DataValue, 64.65264, 1.1606399999999998E-08
DataValue, 64.660630000000012, 1.1623199999999999E-08
DataValue, 64.66862, 1.1578E-08
DataValue, 64.67682, 1.1683E-08
DataValue, 64.68464, 1.16808E-08
DataValue, 64.69277000000001, 1.1664599999999999E-08
DataValue, 64.70059, 1.16972E-08
DataValue, 64.70663, 1.16622E-08
DataValue, 64.71464, 1.1657599999999999E-08
DataValue, 64.722630000000009, 1.16908E-08
DataValue, 64.730640000000008, 1.1707399999999999E-08
DataValue, 64.73874, 1.1721999999999999E-08
DataValue, 64.74719, 1.1697799999999999E-08
DataValue, 64.754640000000009, 1.17016E-08
DataValue, 64.76263, 1.1728E-08
DataValue, 64.770630000000011, 1.1757599999999998E-08
DataValue, 64.77862, 1.1748799999999999E-08
DataValue, 64.786750000000012, 1.1716199999999998E-08
DataValue, 64.794620000000009, 1.1703599999999998E-08
DataValue, 64.802640000000011, 1.17266E-08
DataValue, 64.81062, 1.1736799999999999E-08
DataValue, 64.81975, 1.1745999999999998E-08
DataValue, 64.82659000000001, 1.17862E-08
DataValue, 64.83463, 1.17452E-08
DataValue, 64.84264, 1.1768399999999998E-08
DataValue, 64.85064, 1.1798199999999998E-08
DataValue, 64.85952, 1.1766599999999999E-08
DataValue, 64.86664, 1.1816799999999998E-08
DataValue, 64.875260000000011, 1.17418E-08
DataValue, 64.88263, 1.17616E-08
DataValue, 64.891020000000012, 1.17254E-08
DataValue, 64.89864, 1.1796799999999999E-08
DataValue, 64.90725, 1.16644E-08
DataValue, 64.91464, 1.1721799999999998E-08
DataValue, 64.922630000000012, 1.1715599999999999E-08
DataValue, 64.930640000000011, 1.17232E-08
DataValue, 64.93858, 1.1719599999999998E-08
DataValue, 64.94464, 1.1760999999999999E-08
DataValue, 64.953250000000011, 1.1441599999999999E-08
DataValue, 64.960760000000008, 1.0967199999999999E-08
DataValue, 64.96858, 1.0373599999999999E-08
DataValue, 64.974640000000008, 9.8308E-09
DataValue, 65.000750000000011, 8.9421E-09
DataValue, 65.00463, 8.6506E-09
DataValue, 65.01005, 7.6442E-09
DataValue, 65.014630000000011, 7.3054E-09
DataValue, 65.01862, 7.0629E-09
DataValue, 65.02274, 6.8929E-09
DataValue, 65.026620000000008, 6.7358E-09
DataValue, 65.03059, 6.5812E-09
DataValue, 65.03458, 6.4132E-09
DataValue, 65.038890000000009, 6.2284E-09
DataValue, 65.04258, 6.092E-09
DataValue, 65.046590000000009, 5.936E-09
DataValue, 65.050620000000009, 5.821E-09
DataValue, 65.054790000000011, 5.7087E-09
DataValue, 65.05858, 5.5817E-09
DataValue, 65.06458, 5.3731E-09
DataValue, 65.070630000000008, 5.2155E-09
DataValue, 65.074580000000012, 5.1581E-09
DataValue, 65.07858, 5.0473E-09
DataValue, 65.08351, 4.9539E-09
DataValue, 65.088630000000009, 4.8628E-09
DataValue, 65.09263, 4.7501999999999996E-09
DataValue, 65.09662, 4.6747E-09
DataValue, 65.10263, 4.5629E-09
DataValue, 65.10663000000001, 4.5072E-09
DataValue, 65.110620000000011, 4.4137E-09
DataValue, 65.11588, 4.3608E-09
DataValue, 65.12063, 4.2701E-09
DataValue, 65.124620000000007, 4.206E-09
DataValue, 65.128840000000011, 4.1565E-09
DataValue, 65.132640000000009, 4.0966E-09
DataValue, 65.136580000000009, 4.0716E-09
DataValue, 65.14062, 4.0331E-09
DataValue, 65.14476, 3.9783E-09
DataValue, 65.148630000000011, 3.9446E-09
DataValue, 65.15263, 3.897E-09
DataValue, 65.15662, 3.8628E-09
DataValue, 65.16076000000001, 3.8661E-09
DataValue, 65.16459, 3.8021E-09
DataValue, 65.170780000000008, 3.7021E-09
DataValue, 65.17659, 3.6908E-09
DataValue, 65.18062, 3.6934E-09
DataValue, 65.18462000000001, 3.6281E-09
DataValue, 65.19063, 3.5538E-09
DataValue, 65.19463, 3.5317E-09
DataValue, 65.19862, 3.5407E-09
DataValue, 65.20406, 3.5028E-09
DataValue, 65.20864, 3.4784E-09
DataValue, 65.21258, 3.4446E-09
DataValue, 65.21662, 3.4856E-09
DataValue, 65.222590000000011, 3.4278E-09
DataValue, 65.22663, 3.4253E-09
DataValue, 65.23063, 3.3697E-09
DataValue, 65.23469, 3.3726E-09
DataValue, 65.23864, 3.3638E-09
DataValue, 65.24258, 3.3644E-09
DataValue, 65.246620000000007, 3.3768E-09
DataValue, 65.25161, 3.3232E-09
DataValue, 65.25658, 3.3188E-09
DataValue, 65.26062, 3.3117E-09
DataValue, 65.2647, 3.3198E-09
DataValue, 65.2688, 3.3109E-09
DataValue, 65.27263, 3.3054E-09
DataValue, 65.27864000000001, 3.2777E-09
DataValue, 65.28258000000001, 3.2972E-09
DataValue, 65.28662, 3.2862E-09
DataValue, 65.29075, 3.2644E-09
DataValue, 65.29464, 3.3077E-09
DataValue, 65.29863, 3.3023E-09
DataValue, 65.302630000000008, 3.2846E-09
DataValue, 65.30671000000001, 3.2635E-09
DataValue, 65.31064, 3.2518E-09
DataValue, 65.31462, 3.295E-09
DataValue, 65.31862000000001, 3.3209E-09
DataValue, 65.32263, 3.2567E-09
DataValue, 65.328640000000007, 3.2611E-09
DataValue, 65.332630000000009, 3.292E-09
DataValue, 65.336580000000012, 3.2861E-09
DataValue, 65.34264, 3.2751E-09
DataValue, 65.34663, 3.2911E-09
DataValue, 65.35062, 3.2875E-09
DataValue, 65.3559, 3.3171E-09
DataValue, 65.36063, 3.3022E-09
DataValue, 65.36462, 3.2946E-09
DataValue, 65.368810000000011, 3.3212E-09
DataValue, 65.37259, 3.3353E-09
DataValue, 65.378830000000008, 3.3579E-09
DataValue, 65.38258, 3.2809E-09
DataValue, 65.386620000000008, 3.2751E-09
DataValue, 65.39058, 3.2767E-09
DataValue, 65.39462, 3.3375E-09
DataValue, 65.400590000000008, 3.4062E-09
DataValue, 65.404620000000008, 3.3559E-09
DataValue, 65.40863, 3.3422E-09
DataValue, 65.41392, 3.3891E-09
DataValue, 65.41862, 3.3603E-09
DataValue, 65.422580000000011, 3.3671E-09
DataValue, 65.42662, 3.4125E-09
DataValue, 65.4315, 3.381E-09
DataValue, 65.436640000000011, 3.4131E-09
DataValue, 65.44062000000001, 3.4207E-09
DataValue, 65.44462, 3.4201E-09
DataValue, 65.45064, 3.4174E-09
DataValue, 65.45458, 3.4388E-09
DataValue, 65.45862000000001, 3.4582E-09
DataValue, 65.46423, 3.465E-09
DataValue, 65.468640000000008, 3.4709E-09
DataValue, 65.472630000000009, 3.465E-09
DataValue, 65.47683, 3.4969E-09
DataValue, 65.48079, 3.5001E-09
DataValue, 65.48677, 3.494E-09
DataValue, 65.49064, 3.4893E-09
DataValue, 65.494620000000012, 3.522E-09
DataValue, 65.49862, 3.5515E-09
DataValue, 65.50279, 3.5428E-09
DataValue, 65.5066, 3.5376E-09
DataValue, 65.51063, 3.5629E-09
DataValue, 65.514620000000008, 3.58E-09
DataValue, 65.51879000000001, 3.5423E-09
DataValue, 65.52264000000001, 3.5592E-09
DataValue, 65.526630000000011, 3.587E-09
DataValue, 65.53062, 3.5642E-09
DataValue, 65.534770000000009, 3.5799E-09
DataValue, 65.53859, 3.6346E-09
DataValue, 65.54263, 3.6127E-09
DataValue, 65.54662, 3.6227E-09
DataValue, 65.55144, 3.6084E-09
DataValue, 65.55464, 3.6462E-09
DataValue, 65.558630000000008, 3.6491E-09
DataValue, 65.562580000000011, 3.653E-09
DataValue, 65.567990000000009, 3.6806E-09
DataValue, 65.57263, 3.6558E-09
DataValue, 65.57662, 3.6962E-09
DataValue, 65.58062000000001, 3.6934E-09
DataValue, 65.585940000000008, 3.7093E-09
DataValue, 65.590740000000011, 3.7063E-09
DataValue, 65.596330000000009, 3.7386E-09
DataValue, 65.60064, 3.7282E-09
DataValue, 65.60458, 3.7434E-09
DataValue, 65.60888, 3.7531E-09
DataValue, 65.61264, 3.7401E-09
DataValue, 65.616620000000012, 3.7561E-09
DataValue, 65.62062, 3.7713E-09
DataValue, 65.624720000000011, 3.7619E-09
DataValue, 65.62864, 3.7714E-09
DataValue, 65.63263, 3.7781E-09
DataValue, 65.636620000000008, 3.8269E-09
DataValue, 65.64070000000001, 3.8197E-09
DataValue, 65.64464000000001, 3.825E-09
DataValue, 65.648630000000011, 3.8297E-09
DataValue, 65.65263, 3.8133E-09
DataValue, 65.65805, 3.8483E-09
DataValue, 65.66264000000001, 3.8696E-09
DataValue, 65.666620000000009, 3.8634E-09
DataValue, 65.670780000000008, 3.8376E-09
DataValue, 65.674640000000011, 3.8791E-09
DataValue, 65.678620000000009, 3.8791E-09
DataValue, 65.68263, 3.8722E-09
DataValue, 65.68683, 3.9199E-09
DataValue, 65.69059, 3.916E-09
DataValue, 65.69663, 3.9147E-09
DataValue, 65.70264, 3.9371E-09
DataValue, 65.70658, 3.9511E-09
DataValue, 65.71062, 3.9373E-09
DataValue, 65.716190000000012, 4.0043E-09
DataValue, 65.72064, 3.9371E-09
DataValue, 65.72462, 3.9525E-09
DataValue, 65.72879, 4.0037E-09
DataValue, 65.73264, 3.9922E-09
DataValue, 65.73662, 3.993E-09
DataValue, 65.74062, 4.0134E-09
DataValue, 65.744800000000012, 4.011E-09
DataValue, 65.748590000000007, 4.0242E-09
DataValue, 65.752630000000011, 4.0046E-09
DataValue, 65.756620000000012, 4.0502E-09
DataValue, 65.76071, 4.0515E-09
DataValue, 65.76464, 4.0465E-09
DataValue, 65.76862, 4.0299E-09
DataValue, 65.77262, 4.0529E-09
DataValue, 65.77744, 4.0768E-09
DataValue, 65.78059, 4.0455E-09
DataValue, 65.78462, 4.0892E-09
DataValue, 65.788620000000009, 4.115E-09
DataValue, 65.79398, 4.094E-09
DataValue, 65.79931, 4.1156E-09
DataValue, 65.80464, 4.0972E-09
DataValue, 65.80862, 4.0814E-09
DataValue, 65.81263, 4.1239E-09
DataValue, 65.81674000000001, 4.1567E-09
DataValue, 65.820640000000012, 4.1313E-09
DataValue, 65.82462000000001, 4.156E-09
DataValue, 65.82862, 4.1487E-09
DataValue, 65.832630000000009, 4.1376E-09
DataValue, 65.838640000000012, 4.1395E-09
DataValue, 65.84263, 4.1839E-09
DataValue, 65.84662, 4.2249E-09
DataValue, 65.852640000000008, 4.1624E-09
DataValue, 65.85662, 4.1939E-09
DataValue, 65.86058, 4.2278E-09
DataValue, 65.86479, 4.2054E-09
DataValue, 65.868580000000009, 4.2174E-09
DataValue, 65.87263, 4.1946E-09
DataValue, 65.87662, 4.2228E-09
DataValue, 65.88207, 4.2074E-09
DataValue, 65.886590000000012, 4.2348E-09
DataValue, 65.89063, 4.2248E-09
DataValue, 65.89462, 4.245E-09
DataValue, 65.90074, 4.2428E-09
DataValue, 65.904630000000012, 4.2819E-09
DataValue, 65.910630000000012, 4.2513E-09
DataValue, 65.91464, 4.2572E-09
DataValue, 65.91862, 4.2577E-09
DataValue, 65.92399, 4.3051E-09
DataValue, 65.92864, 4.3268E-09
DataValue, 65.93262, 4.2865E-09
DataValue, 65.93678, 4.309E-09
DataValue, 65.94062000000001, 4.3254E-09
DataValue, 65.94464, 4.3037E-09
DataValue, 65.94862, 4.3085E-09
DataValue, 65.952760000000012, 4.3252E-09
DataValue, 65.95659, 4.3537E-09
DataValue, 65.96062, 4.3351E-09
DataValue, 65.964620000000011, 4.3278E-09
DataValue, 65.96877, 4.3747E-09
DataValue, 65.97264, 4.3717E-09
DataValue, 65.976620000000011, 4.3502E-09
DataValue, 65.98062, 4.3499E-09
DataValue, 65.984760000000009, 4.367E-09
DataValue, 65.98864, 4.3703E-09
DataValue, 65.99263, 4.3431E-09
DataValue, 65.996620000000007, 4.3617E-09
DataValue, 66.000840000000011, 4.3825E-09
DataValue, 66.004640000000009, 4.4005E-09
DataValue, 66.0108, 4.3648E-09
DataValue, 66.01459, 4.3646E-09
DataValue, 66.01858, 4.396E-09
DataValue, 66.02263, 4.3993E-09
DataValue, 66.02684, 4.4265999999999996E-09
DataValue, 66.03264, 4.3937E-09
DataValue, 66.03662, 4.4648E-09
DataValue, 66.04058, 4.4378E-09
DataValue, 66.04554, 4.4074E-09
DataValue, 66.050620000000009, 4.499E-09
DataValue, 66.05462, 4.4701E-09
DataValue, 66.05876, 4.4551E-09
DataValue, 66.06264, 4.4451E-09
DataValue, 66.06662, 4.4558E-09
DataValue, 66.07062, 4.4707E-09
DataValue, 66.07468, 4.4776E-09
DataValue, 66.08064, 4.4516E-09
DataValue, 66.08462, 4.4636E-09
DataValue, 66.08862, 4.4792E-09
DataValue, 66.094640000000012, 4.4773E-09
DataValue, 66.098620000000011, 4.4821E-09
DataValue, 66.10258, 4.5015E-09
DataValue, 66.108060000000009, 4.508E-09
DataValue, 66.11357000000001, 4.4835E-09
DataValue, 66.11888, 4.4481E-09
DataValue, 66.12264, 4.4618E-09
DataValue, 66.12662, 4.5126E-09
DataValue, 66.130620000000008, 4.5492E-09
DataValue, 66.136630000000011, 4.524E-09
DataValue, 66.14064, 4.5087E-09
DataValue, 66.14462, 4.5118E-09
DataValue, 66.149930000000012, 4.5353E-09
DataValue, 66.154630000000012, 4.5251E-09
DataValue, 66.15862, 4.547E-09
DataValue, 66.16292, 4.5386E-09
DataValue, 66.16659, 4.557E-09
DataValue, 66.17062, 4.516E-09
DataValue, 66.17462, 4.4972E-09
DataValue, 66.178710000000009, 4.5394E-09
DataValue, 66.18264, 4.5595E-09
DataValue, 66.186630000000008, 4.5531E-09
DataValue, 66.190580000000011, 4.5436E-09
DataValue, 66.19475, 4.5252E-09
DataValue, 66.198640000000012, 4.5775E-09
DataValue, 66.20263, 4.5769E-09
DataValue, 66.20662, 4.549E-09
DataValue, 66.212060000000008, 4.535E-09
DataValue, 66.21742, 4.5684E-09
DataValue, 66.222590000000011, 4.5334E-09
DataValue, 66.22663, 4.5159E-09
DataValue, 66.23062, 4.5879E-09
DataValue, 66.23462, 4.6095E-09
DataValue, 66.24064, 4.591E-09
DataValue, 66.24463, 4.5761E-09
DataValue, 66.24862, 4.6182E-09
DataValue, 66.25279, 4.5882E-09
DataValue, 66.25663, 4.5937E-09
DataValue, 66.26062, 4.5816E-09
DataValue, 66.264620000000008, 4.5928E-09
DataValue, 66.2699, 4.6035E-09
DataValue, 66.27462, 4.6294E-09
DataValue, 66.27862, 4.6347E-09
DataValue, 66.282890000000009, 4.6392E-09
DataValue, 66.28664, 4.6455E-09
DataValue, 66.290630000000007, 4.6394E-09
DataValue, 66.29458000000001, 4.6314E-09
DataValue, 66.2988, 4.648E-09
DataValue, 66.30258, 4.6504E-09
DataValue, 66.306580000000011, 4.6299E-09
DataValue, 66.31062, 4.6063E-09
DataValue, 66.31479, 4.632E-09
DataValue, 66.318850000000012, 4.6436E-09
DataValue, 66.32263, 4.6464E-09
DataValue, 66.32858, 4.6915E-09
DataValue, 66.332640000000012, 4.6337E-09
DataValue, 66.336620000000011, 4.669E-09
DataValue, 66.34058, 4.6602E-09
DataValue, 66.34663, 4.6888E-09
DataValue, 66.35064, 4.6847E-09
DataValue, 66.354620000000011, 4.6723E-09
DataValue, 66.36063, 4.6623E-09
DataValue, 66.364640000000009, 4.6822E-09
DataValue, 66.368580000000009, 4.6945E-09
DataValue, 66.373950000000008, 4.6823E-09
DataValue, 66.37864, 4.6886E-09
DataValue, 66.38263, 4.7153E-09
DataValue, 66.38688, 4.7205E-09
DataValue, 66.39264, 4.6787E-09
DataValue, 66.39663, 4.6956E-09
DataValue, 66.40062, 4.6863E-09
DataValue, 66.40664000000001, 4.6863E-09
DataValue, 66.41058000000001, 4.6756E-09
DataValue, 66.41458, 4.704E-09
DataValue, 66.4187, 4.7071E-09
DataValue, 66.422760000000011, 4.7281E-09
DataValue, 66.42664, 4.7213E-09
DataValue, 66.43264, 4.6625E-09
DataValue, 66.43662, 4.6735E-09
DataValue, 66.44062000000001, 4.6907E-09
DataValue, 66.444790000000012, 4.7118E-09
DataValue, 66.44858, 4.7031E-09
DataValue, 66.45263, 4.709E-09
DataValue, 66.45658, 4.7172E-09
DataValue, 66.46235, 4.7258E-09
DataValue, 66.466630000000009, 4.7198E-09
DataValue, 66.47063, 4.6991E-09
DataValue, 66.474740000000011, 4.7128E-09
DataValue, 66.47864, 4.7012E-09
DataValue, 66.48258, 4.6871E-09
DataValue, 66.48662, 4.6771E-09
DataValue, 66.49083, 4.6679E-09
DataValue, 66.49664, 4.7456E-09
DataValue, 66.50058, 4.7262E-09
DataValue, 66.50458, 4.7378E-09
DataValue, 66.510020000000011, 4.737E-09
DataValue, 66.514580000000009, 4.7316E-09
DataValue, 66.51862, 4.7518E-09
DataValue, 66.52279, 4.7448E-09
DataValue, 66.52664, 4.7395E-09
DataValue, 66.53063, 4.7483E-09
DataValue, 66.53664, 4.7772E-09
DataValue, 66.54062, 4.7612E-09
DataValue, 66.544620000000009, 4.7405E-09
DataValue, 66.54868, 4.7469E-09
DataValue, 66.552640000000011, 4.7415E-09
DataValue, 66.556620000000009, 4.7843E-09
DataValue, 66.56058, 4.7547E-09
DataValue, 66.56476, 4.7291E-09
DataValue, 66.56864, 4.7373E-09
DataValue, 66.57263, 4.7398E-09
DataValue, 66.57658, 4.7587E-09
DataValue, 66.580760000000012, 4.7669E-09
DataValue, 66.584640000000007, 4.7736E-09
DataValue, 66.58862, 4.7727E-09
DataValue, 66.592580000000012, 4.7605E-09
DataValue, 66.59662, 4.7706E-09
DataValue, 66.602640000000008, 4.7285E-09
DataValue, 66.60662, 4.7468E-09
DataValue, 66.610620000000011, 4.7832E-09
DataValue, 66.614640000000009, 4.7764E-09
DataValue, 66.61862, 4.7536E-09
DataValue, 66.62263, 4.7897E-09
DataValue, 66.626870000000011, 4.7675E-09
DataValue, 66.63064, 4.7601E-09
DataValue, 66.636810000000011, 4.7697E-09
DataValue, 66.64259, 4.7698E-09
DataValue, 66.64662, 4.7667E-09
DataValue, 66.65063, 4.7864E-09
DataValue, 66.65572, 4.7788E-09
DataValue, 66.660620000000009, 4.7596E-09
DataValue, 66.66462, 4.7787E-09
DataValue, 66.66876, 4.773E-09
DataValue, 66.67264, 4.7541E-09
DataValue, 66.67662, 4.8012E-09
DataValue, 66.68062, 4.7889E-09
DataValue, 66.684760000000011, 4.7759E-09
DataValue, 66.68864, 4.7649E-09
DataValue, 66.692630000000008, 4.7627E-09
DataValue, 66.69662000000001, 4.794E-09
DataValue, 66.700700000000012, 4.791E-09
DataValue, 66.704640000000012, 4.77E-09
DataValue, 66.70862000000001, 4.7883E-09
DataValue, 66.71263, 4.7706E-09
DataValue, 66.71809, 4.7922E-09
DataValue, 66.722590000000011, 4.796E-09
DataValue, 66.726620000000011, 4.7905E-09
DataValue, 66.73062, 4.7942E-09
DataValue, 66.736910000000009, 4.8089E-09
DataValue, 66.74062, 4.8062E-09
DataValue, 66.74664, 4.7809E-09
DataValue, 66.75063, 4.8077E-09
DataValue, 66.75462, 4.8079E-09
DataValue, 66.75884, 4.8117E-09
DataValue, 66.76264, 4.7909E-09
DataValue, 66.76662, 4.7932E-09
DataValue, 66.770620000000008, 4.8E-09
DataValue, 66.77597, 4.8021E-09
DataValue, 66.78064, 4.784E-09
DataValue, 66.78458, 4.7813E-09
DataValue, 66.78887, 4.8188E-09
DataValue, 66.79264, 4.7917E-09
DataValue, 66.79662, 4.7938E-09
DataValue, 66.800620000000009, 4.7584E-09
DataValue, 66.80481, 4.8205E-09
DataValue, 66.808640000000011, 4.8484E-09
DataValue, 66.812580000000011, 4.8435E-09
DataValue, 66.81662, 4.8335E-09
DataValue, 66.8207, 4.8423E-09
DataValue, 66.82464, 4.8044E-09
DataValue, 66.82863, 4.8134E-09
DataValue, 66.832630000000009, 4.8062E-09
DataValue, 66.8375, 4.8252E-09
DataValue, 66.84375, 4.8005E-09
DataValue, 66.84875000000001, 4.857E-09
DataValue, 66.852640000000008, 4.7803E-09
DataValue, 66.85662, 4.8033E-09
DataValue, 66.860620000000011, 4.842E-09
DataValue, 66.8647, 4.8046E-09
DataValue, 66.870640000000009, 4.7711E-09
DataValue, 66.874620000000007, 4.8518E-09
DataValue, 66.87863, 4.8378E-09
DataValue, 66.88464, 4.7993E-09
DataValue, 66.88862, 4.8284E-09
DataValue, 66.892580000000009, 4.8068E-09
DataValue, 66.898270000000011, 4.8199E-09
DataValue, 66.90264, 4.8379E-09
DataValue, 66.90662, 4.8609E-09
DataValue, 66.91074, 4.8021E-09
DataValue, 66.91464, 4.8081E-09
DataValue, 66.91862, 4.8415E-09
DataValue, 66.922630000000012, 4.8447E-09
DataValue, 66.926780000000008, 4.8222E-09
DataValue, 66.930640000000011, 4.8239E-09
DataValue, 66.93462000000001, 4.8038E-09
DataValue, 66.93862, 4.8257E-09
DataValue, 66.94269, 4.8449E-09
DataValue, 66.946760000000012, 4.8631E-09
DataValue, 66.95063, 4.8373E-09
DataValue, 66.95663, 4.8142E-09
DataValue, 66.96059000000001, 4.8232E-09
DataValue, 66.964620000000011, 4.814E-09
DataValue, 66.969450000000009, 4.8401E-09
DataValue, 66.97264, 4.822E-09
DataValue, 66.976620000000011, 4.8706E-09
DataValue, 66.98062, 4.8581E-09
DataValue, 66.98627, 4.8388E-09
DataValue, 66.99064, 4.8187E-09
DataValue, 66.99463, 4.8433E-09
DataValue, 66.99858, 4.833E-09
DataValue, 67.002590000000012, 4.8431E-09
DataValue, 67.00663, 4.855E-09
DataValue, 67.01062, 4.8422E-09
DataValue, 67.014620000000008, 4.8575E-09
DataValue, 67.02064, 4.8541E-09
DataValue, 67.02458, 4.8474E-09
DataValue, 67.02862, 4.8562E-09
DataValue, 67.03371, 4.8242E-09
DataValue, 67.03858000000001, 4.8304E-09
DataValue, 67.04263, 4.819E-09
DataValue, 67.04675, 4.8408E-09
DataValue, 67.050750000000008, 4.836E-09
DataValue, 67.05874, 4.8445E-09
DataValue, 67.0717, 4.8317E-09
DataValue, 67.09255, 4.8261E-09
DataValue, 67.10465, 4.8777E-09
DataValue, 67.11547, 4.8827E-09
DataValue, 67.13433, 4.8581E-09
DataValue, 67.14079000000001, 4.8624E-09
DataValue, 67.1545, 4.8722E-09
DataValue, 67.166260000000008, 4.8676E-09
DataValue, 67.18819, 4.8954E-09
DataValue, 67.20441000000001, 4.8383E-09
DataValue, 67.216400000000007, 4.8709E-09
DataValue, 67.22571, 4.8858E-09
DataValue, 67.23058, 4.8615E-09
DataValue, 67.236640000000008, 4.8573E-09
DataValue, 67.242640000000009, 4.8483E-09
DataValue, 67.248640000000009, 4.8351E-09
DataValue, 67.254870000000011, 4.8496E-09
DataValue, 67.26063, 4.8077E-09
DataValue, 67.26464, 4.8587E-09
DataValue, 67.26862, 4.8848E-09
DataValue, 67.27263, 4.8749E-09
DataValue, 67.27864000000001, 4.8833E-09
DataValue, 67.28463, 4.8625E-09
DataValue, 67.2886, 4.867E-09
DataValue, 67.29263, 4.8359E-09
DataValue, 67.29809, 4.905E-09
DataValue, 67.302640000000011, 4.8728999999999996E-09
DataValue, 67.308640000000011, 4.8915E-09
DataValue, 67.31506, 4.8504E-09
DataValue, 67.31864, 4.8687E-09
DataValue, 67.32263, 4.8753E-09
DataValue, 67.32662, 4.8634E-09
DataValue, 67.33062000000001, 4.861E-09
DataValue, 67.33462, 4.8813E-09
DataValue, 67.33862, 4.9025E-09
DataValue, 67.34273, 4.879E-09
DataValue, 67.34659, 4.8597E-09
DataValue, 67.35063000000001, 4.86E-09
DataValue, 67.354620000000011, 4.874E-09
DataValue, 67.35858, 4.8721E-09
DataValue, 67.36515, 4.8942E-09
DataValue, 67.36862, 4.8905E-09
DataValue, 67.37263, 4.8301E-09
DataValue, 67.378800000000012, 4.8552E-09
DataValue, 67.38279, 4.8368E-09
DataValue, 67.38986, 4.8156E-09
DataValue, 67.39463, 4.8855E-09
DataValue, 67.40064000000001, 4.9461E-09
DataValue, 67.40663, 4.9121E-09
DataValue, 67.412590000000009, 4.8725E-09
DataValue, 67.418630000000007, 4.9068E-09
DataValue, 67.42259, 4.8831E-09
DataValue, 67.42658, 4.872E-09
DataValue, 67.43083, 4.8773E-09
DataValue, 67.43464, 4.8869E-09
DataValue, 67.438880000000012, 4.8767E-09
DataValue, 67.44464, 4.8778E-09
DataValue, 67.45063, 4.908E-09
DataValue, 67.456640000000007, 4.8717E-09
DataValue, 67.46259, 4.9252E-09
DataValue, 67.466640000000012, 4.896E-09
DataValue, 67.472590000000011, 4.86E-09
DataValue, 67.47864, 4.8977E-09
DataValue, 67.484580000000008, 4.873E-09
DataValue, 67.49064, 4.9097E-09
DataValue, 67.49663000000001, 4.8895E-09
DataValue, 67.502590000000012, 4.9027E-09
DataValue, 67.508630000000011, 4.8981E-09
DataValue, 67.514590000000013, 4.886E-09
DataValue, 67.52058000000001, 4.9029E-09
DataValue, 67.52659, 4.8974E-09
DataValue, 67.532630000000012, 4.893E-09
DataValue, 67.53864, 4.9004E-09
DataValue, 67.544630000000012, 4.8918E-09
DataValue, 67.55064, 4.8999E-09
DataValue, 67.556630000000013, 4.9155E-09
DataValue, 67.56264, 4.9286E-09
DataValue, 67.56863, 4.9169E-09
DataValue, 67.57464, 4.9112E-09
DataValue, 67.58063, 4.8945E-09
DataValue, 67.58664, 4.9198E-09
DataValue, 67.59259, 4.9289E-09
DataValue, 67.59859, 4.9035E-09
DataValue, 67.60463, 4.8827E-09
DataValue, 67.61059, 4.902E-09
DataValue, 67.61658, 4.9052E-09
DataValue, 67.62264, 4.883E-09
DataValue, 67.62863, 4.9036E-09
DataValue, 67.63464, 4.8691E-09
DataValue, 67.63889, 4.8758E-09
DataValue, 67.644590000000008, 4.9152E-09
DataValue, 67.648630000000011, 4.8962E-09
DataValue, 67.65465, 4.8726E-09
DataValue, 67.660630000000012, 4.9244E-09
DataValue, 67.66664, 4.9092E-09
DataValue, 67.672630000000012, 4.9134E-09
DataValue, 67.67864, 4.8774E-09
DataValue, 67.684580000000011, 4.9194E-09
DataValue, 67.69059, 4.8898E-09
DataValue, 67.69462, 4.8964E-09
DataValue, 67.70064, 4.9097E-09
DataValue, 67.70663, 4.8774E-09
DataValue, 67.712640000000007, 4.8967E-09
DataValue, 67.71863, 4.8965E-09
DataValue, 67.724640000000008, 4.8855E-09
DataValue, 67.73058, 4.9231E-09
DataValue, 67.736640000000008, 4.8964E-09
DataValue, 67.74263, 4.9084E-09
DataValue, 67.748640000000009, 4.8942E-09
DataValue, 67.75458, 4.905E-09
DataValue, 67.760640000000009, 4.8915E-09
DataValue, 67.76663, 4.9279E-09
DataValue, 67.77264000000001, 4.9119E-09
DataValue, 67.77863, 4.8993E-09
DataValue, 67.784590000000009, 4.9076E-09
DataValue, 67.790630000000007, 4.9004E-09
DataValue, 67.796640000000011, 4.9306E-09
DataValue, 67.800620000000009, 4.8796E-09
DataValue, 67.80458, 4.8971E-09
DataValue, 67.81059, 4.9306E-09
DataValue, 67.81658, 4.8941E-09
DataValue, 67.82265000000001, 4.9553E-09
DataValue, 67.82863, 4.8834E-09
DataValue, 67.834640000000007, 4.8645E-09
DataValue, 67.84063, 4.9288E-09
DataValue, 67.846640000000008, 4.9027E-09
DataValue, 67.85258, 4.8984E-09
DataValue, 67.858640000000008, 4.9019E-09
DataValue, 67.86463, 4.9139E-09
DataValue, 67.870640000000009, 4.924E-09
DataValue, 67.87663, 4.9119999999999996E-09
DataValue, 67.882640000000009, 4.8832E-09
