
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 46.274620000000006, 1.2081999999999999E-08
DataValue, 46.28264, 1.21202E-08
DataValue, 46.290630000000007, 1.2123599999999998E-08
DataValue, 46.298640000000006, 1.2256999999999999E-08
DataValue, 46.30662, 1.2309799999999998E-08
DataValue, 46.314640000000004, 1.2239399999999998E-08
DataValue, 46.322630000000004, 1.23968E-08
DataValue, 46.33064, 1.2278199999999998E-08
DataValue, 46.338620000000006, 1.2332599999999999E-08
DataValue, 46.346630000000005, 1.2253399999999999E-08
DataValue, 46.354620000000004, 1.2381399999999999E-08
DataValue, 46.36328, 1.2321799999999999E-08
DataValue, 46.370630000000006, 1.2371599999999998E-08
DataValue, 46.37863, 1.2532999999999999E-08
DataValue, 46.386590000000005, 1.2462999999999999E-08
DataValue, 46.392630000000004, 1.2476599999999998E-08
DataValue, 46.40191, 1.2532999999999999E-08
DataValue, 46.408640000000005, 1.2628999999999999E-08
DataValue, 46.417950000000005, 1.25678E-08
DataValue, 46.424640000000004, 1.2490399999999998E-08
DataValue, 46.433180000000007, 1.26594E-08
DataValue, 46.44062, 1.2641199999999998E-08
DataValue, 46.44881, 1.2679399999999999E-08
DataValue, 46.45662, 1.2550199999999999E-08
DataValue, 46.46464, 1.2714599999999998E-08
DataValue, 46.473960000000005, 1.2695999999999998E-08
DataValue, 46.480590000000007, 1.2649799999999998E-08
DataValue, 46.488780000000006, 1.2578999999999998E-08
DataValue, 46.496640000000006, 1.2726599999999999E-08
DataValue, 46.50475, 1.2723999999999999E-08
DataValue, 46.512640000000005, 1.2748E-08
DataValue, 46.522050000000007, 1.2690199999999999E-08
DataValue, 46.528630000000007, 1.2717199999999998E-08
DataValue, 46.53797, 1.2703599999999999E-08
DataValue, 46.544630000000005, 1.2827399999999998E-08
DataValue, 46.553860000000007, 1.2714199999999998E-08
DataValue, 46.560640000000006, 1.2811199999999999E-08
DataValue, 46.56929, 1.27242E-08
DataValue, 46.576780000000007, 1.2806999999999999E-08
DataValue, 46.58464, 1.2692599999999998E-08
DataValue, 46.592620000000004, 1.2683799999999999E-08
DataValue, 46.600590000000004, 1.2854399999999999E-08
DataValue, 46.608770000000007, 1.27968E-08
DataValue, 46.616640000000004, 1.2701999999999999E-08
DataValue, 46.624750000000006, 1.26884E-08
DataValue, 46.632630000000006, 1.2692199999999998E-08
DataValue, 46.64077, 1.2820799999999999E-08
DataValue, 46.64864, 1.2702999999999998E-08
DataValue, 46.65675, 1.26542E-08
DataValue, 46.664590000000004, 1.26024E-08
DataValue, 46.67063, 1.2558599999999998E-08
DataValue, 46.679350000000007, 1.2609599999999998E-08
DataValue, 46.68663, 1.2568599999999998E-08
DataValue, 46.69462, 1.2541399999999998E-08
DataValue, 46.702630000000006, 1.26054E-08
DataValue, 46.710620000000006, 1.2592199999999999E-08
DataValue, 46.71864, 1.2596199999999998E-08
DataValue, 46.726630000000007, 1.26702E-08
DataValue, 46.734640000000006, 1.2636199999999999E-08
DataValue, 46.742630000000005, 1.26106E-08
DataValue, 46.75059, 1.2538799999999998E-08
DataValue, 46.75858, 1.2605E-08
DataValue, 46.766630000000006, 1.2689799999999999E-08
DataValue, 46.77463, 1.2589199999999999E-08
DataValue, 46.783460000000005, 1.2672E-08
DataValue, 46.790620000000004, 1.26106E-08
DataValue, 46.79863, 1.2626399999999999E-08
DataValue, 46.806630000000006, 1.2719199999999999E-08
DataValue, 46.814620000000005, 1.25622E-08
DataValue, 46.822640000000007, 1.2628999999999999E-08
DataValue, 46.830630000000006, 1.25182E-08
DataValue, 46.838640000000005, 1.2671799999999998E-08
DataValue, 46.84662, 1.2619599999999998E-08
DataValue, 46.85464, 1.24672E-08
DataValue, 46.862620000000007, 1.2576399999999998E-08
DataValue, 46.870590000000007, 1.25022E-08
DataValue, 46.87863, 1.26452E-08
DataValue, 46.88772, 1.25696E-08
DataValue, 46.89464, 1.26072E-08
DataValue, 46.90258, 1.25532E-08
DataValue, 46.910720000000005, 1.2522599999999999E-08
DataValue, 46.918630000000007, 1.2606399999999999E-08
DataValue, 46.92712, 1.2482199999999998E-08
DataValue, 46.934630000000006, 1.25648E-08
DataValue, 46.942640000000004, 1.2520199999999998E-08
DataValue, 46.95058, 1.257E-08
DataValue, 46.95864, 1.2472599999999999E-08
DataValue, 46.96663, 1.24814E-08
DataValue, 46.97464, 1.25022E-08
DataValue, 46.982580000000006, 1.2358199999999998E-08
DataValue, 46.99213, 1.25454E-08
DataValue, 46.998630000000006, 1.2501799999999999E-08
DataValue, 47.00663, 1.2467799999999999E-08
DataValue, 47.014630000000004, 1.25856E-08
DataValue, 47.022630000000007, 1.2438799999999999E-08
DataValue, 47.030640000000005, 1.2541599999999999E-08
DataValue, 47.03858, 1.25E-08
DataValue, 47.046640000000004, 1.2545599999999999E-08
DataValue, 47.05463, 1.2462999999999999E-08
DataValue, 47.06264, 1.2409799999999999E-08
DataValue, 47.07063, 1.24508E-08
DataValue, 47.079200000000007, 1.2463599999999998E-08
DataValue, 47.086630000000007, 1.2592599999999999E-08
DataValue, 47.095180000000006, 1.23436E-08
DataValue, 47.10278, 1.23872E-08
DataValue, 47.11063, 1.2407399999999998E-08
DataValue, 47.11883, 1.2409999999999998E-08
DataValue, 47.126580000000004, 1.2463799999999999E-08
DataValue, 47.13262, 1.2428199999999998E-08
DataValue, 47.14063, 1.2436399999999998E-08
DataValue, 47.148630000000004, 1.2431399999999999E-08
DataValue, 47.156630000000007, 1.2497199999999999E-08
DataValue, 47.164590000000004, 1.23574E-08
DataValue, 47.172630000000005, 1.24832E-08
DataValue, 47.180580000000006, 1.2545999999999999E-08
DataValue, 47.18663, 1.2504999999999999E-08
DataValue, 47.194630000000004, 1.2533799999999999E-08
DataValue, 47.202780000000004, 1.2347599999999999E-08
DataValue, 47.21063, 1.24326E-08
DataValue, 47.218630000000005, 1.2457999999999998E-08
DataValue, 47.226630000000007, 1.2599199999999998E-08
DataValue, 47.23463, 1.2598799999999998E-08
DataValue, 47.242580000000004, 1.2478999999999999E-08
DataValue, 47.250620000000005, 1.2500799999999998E-08
DataValue, 47.258630000000004, 1.2434999999999999E-08
DataValue, 47.266630000000006, 1.26072E-08
DataValue, 47.274580000000007, 1.24654E-08
DataValue, 47.280620000000006, 1.2601599999999999E-08
DataValue, 47.28873, 1.2498799999999999E-08
DataValue, 47.29663, 1.2563799999999998E-08
DataValue, 47.30463, 1.2486799999999999E-08
DataValue, 47.31264, 1.2481E-08
DataValue, 47.32063, 1.2492399999999999E-08
DataValue, 47.33006, 1.2348199999999998E-08
DataValue, 47.336630000000007, 1.2483399999999999E-08
DataValue, 47.346030000000006, 1.2454399999999999E-08
DataValue, 47.352630000000005, 1.2471399999999998E-08
DataValue, 47.362120000000004, 1.2389199999999999E-08
DataValue, 47.36858, 1.2470999999999998E-08
DataValue, 47.37729, 1.23846E-08
DataValue, 47.38463, 1.2346799999999999E-08
DataValue, 47.393040000000006, 1.2479399999999999E-08
DataValue, 47.400630000000007, 1.2412599999999998E-08
DataValue, 47.408640000000005, 1.2579399999999998E-08
DataValue, 47.41736, 1.2444999999999998E-08
DataValue, 47.424640000000004, 1.2425999999999998E-08
DataValue, 47.432840000000006, 1.24088E-08
DataValue, 47.440580000000004, 1.2315599999999999E-08
DataValue, 47.446630000000006, 1.2439399999999998E-08
DataValue, 47.45463, 1.2277999999999999E-08
DataValue, 47.46258, 1.23518E-08
DataValue, 47.47064, 1.2355999999999998E-08
DataValue, 47.47863, 1.2482399999999999E-08
DataValue, 47.48664, 1.2517399999999999E-08
DataValue, 47.494850000000007, 1.2511799999999999E-08
DataValue, 47.502640000000007, 1.2503E-08
DataValue, 47.510690000000004, 1.2301799999999999E-08
DataValue, 47.51859, 1.24728E-08
DataValue, 47.526630000000004, 1.2468E-08
DataValue, 47.534630000000007, 1.2396399999999999E-08
DataValue, 47.542590000000004, 1.25156E-08
DataValue, 47.550580000000004, 1.2305399999999999E-08
DataValue, 47.558640000000004, 1.2422399999999999E-08
DataValue, 47.56663, 1.2392E-08
DataValue, 47.57464, 1.2286399999999998E-08
DataValue, 47.58263, 1.21634E-08
DataValue, 47.59064, 1.21972E-08
DataValue, 47.598630000000007, 1.2166999999999999E-08
DataValue, 47.606640000000006, 1.22654E-08
DataValue, 47.614630000000005, 1.23406E-08
DataValue, 47.62279, 1.2289799999999999E-08
DataValue, 47.630630000000004, 1.2338199999999999E-08
DataValue, 47.63864, 1.2288799999999999E-08
DataValue, 47.64659, 1.22836E-08
DataValue, 47.654630000000004, 1.2296399999999998E-08
DataValue, 47.662630000000007, 1.2264199999999999E-08
DataValue, 47.67063, 1.2331199999999999E-08
DataValue, 47.678590000000007, 1.2238399999999999E-08
DataValue, 47.68462, 1.22136E-08
DataValue, 47.69337, 1.2269599999999998E-08
DataValue, 47.700630000000004, 1.23674E-08
DataValue, 47.70873, 1.2336799999999999E-08
DataValue, 47.718120000000006, 1.22404E-08
DataValue, 47.724590000000006, 1.2234799999999999E-08
DataValue, 47.730630000000005, 1.2292799999999999E-08
DataValue, 47.739300000000007, 1.2376E-08
DataValue, 47.746640000000006, 1.2261599999999999E-08
DataValue, 47.75462, 1.2286399999999998E-08
DataValue, 47.76263, 1.2106E-08
DataValue, 47.770630000000004, 1.2277399999999998E-08
DataValue, 47.778630000000007, 1.2243999999999999E-08
DataValue, 47.78663, 1.2275999999999999E-08
DataValue, 47.79464, 1.2389E-08
DataValue, 47.80263, 1.2139799999999999E-08
DataValue, 47.810590000000005, 1.2321399999999998E-08
DataValue, 47.81663, 1.2313199999999998E-08
DataValue, 47.825260000000007, 1.2320199999999998E-08
DataValue, 47.83402, 1.2471799999999998E-08
DataValue, 47.840750000000007, 1.2431999999999998E-08
DataValue, 47.848630000000007, 1.2465999999999999E-08
DataValue, 47.85663, 1.2434599999999998E-08
DataValue, 47.864630000000005, 1.24624E-08
DataValue, 47.872580000000006, 1.2351199999999999E-08
DataValue, 47.880630000000004, 1.2380599999999998E-08
DataValue, 47.888630000000006, 1.2360799999999998E-08
DataValue, 47.89663, 1.2378799999999999E-08
DataValue, 47.90458, 1.23842E-08
DataValue, 47.912630000000007, 1.2346999999999998E-08
DataValue, 47.920620000000007, 1.2430199999999999E-08
DataValue, 47.928590000000007, 1.243E-08
DataValue, 47.934590000000007, 1.2358799999999999E-08
DataValue, 47.942780000000006, 1.2231799999999999E-08
DataValue, 47.950750000000006, 1.2373599999999999E-08
DataValue, 47.958630000000007, 1.2395E-08
DataValue, 47.96744, 1.25E-08
DataValue, 47.974630000000005, 1.2444999999999998E-08
DataValue, 47.982780000000005, 1.2368799999999999E-08
DataValue, 47.99063, 1.2479199999999998E-08
DataValue, 48.000150000000005, 1.2487599999999999E-08
DataValue, 48.00663, 1.2430599999999999E-08
DataValue, 48.015960000000007, 1.2401799999999998E-08
DataValue, 48.022580000000005, 1.2360599999999999E-08
DataValue, 48.031800000000004, 1.2494599999999999E-08
DataValue, 48.039530000000006, 1.22118E-08
DataValue, 48.046780000000005, 1.2333799999999999E-08
DataValue, 48.05463, 1.2210199999999999E-08
DataValue, 48.062630000000006, 1.2286399999999998E-08
DataValue, 48.070580000000007, 1.22784E-08
DataValue, 48.07663, 1.2254399999999999E-08
DataValue, 48.084790000000005, 1.2283199999999999E-08
DataValue, 48.092630000000007, 1.22282E-08
DataValue, 48.10063, 1.23086E-08
DataValue, 48.108630000000005, 1.2351199999999999E-08
DataValue, 48.11663, 1.2333999999999998E-08
DataValue, 48.12463, 1.2321799999999999E-08
DataValue, 48.133120000000005, 1.2339399999999999E-08
DataValue, 48.140580000000007, 1.24952E-08
DataValue, 48.148770000000006, 1.2338599999999999E-08
DataValue, 48.156630000000007, 1.2465E-08
DataValue, 48.16463, 1.2334599999999999E-08
DataValue, 48.173140000000004, 1.2459E-08
DataValue, 48.18063, 1.2471399999999998E-08
DataValue, 48.18869, 1.2433199999999999E-08
DataValue, 48.196630000000006, 1.2409999999999998E-08
DataValue, 48.20481, 1.2210399999999998E-08
DataValue, 48.21258, 1.23496E-08
DataValue, 48.220630000000007, 1.2378799999999999E-08
DataValue, 48.22863, 1.2402599999999999E-08
DataValue, 48.23678, 1.2327799999999999E-08
DataValue, 48.24463, 1.2174599999999998E-08
DataValue, 48.25263, 1.2191799999999998E-08
DataValue, 48.261440000000007, 1.2268999999999999E-08
DataValue, 48.270080000000007, 1.2301599999999998E-08
DataValue, 48.276630000000004, 1.2302399999999998E-08
DataValue, 48.28488, 1.23402E-08
DataValue, 48.29263, 1.24266E-08
DataValue, 48.30078, 1.2382999999999999E-08
DataValue, 48.30863, 1.2496799999999999E-08
DataValue, 48.316720000000004, 1.23354E-08
DataValue, 48.324630000000006, 1.23846E-08
DataValue, 48.332800000000006, 1.2315399999999998E-08
DataValue, 48.340630000000004, 1.2427999999999999E-08
DataValue, 48.34875, 1.23618E-08
DataValue, 48.35663, 1.24024E-08
DataValue, 48.36605, 1.2454799999999999E-08
DataValue, 48.37263, 1.2269599999999998E-08
DataValue, 48.380630000000004, 1.2381799999999999E-08
DataValue, 48.388630000000006, 1.2333999999999998E-08
DataValue, 48.39663, 1.2449199999999999E-08
DataValue, 48.404630000000004, 1.2395E-08
DataValue, 48.413970000000006, 1.2328399999999998E-08
DataValue, 48.4209, 1.2515399999999998E-08
DataValue, 48.428630000000005, 1.2573999999999999E-08
DataValue, 48.43663, 1.25212E-08
DataValue, 48.44462, 1.2338599999999999E-08
DataValue, 48.45262, 1.2498599999999998E-08
DataValue, 48.46063, 1.2512399999999998E-08
DataValue, 48.468790000000006, 1.2378799999999999E-08
DataValue, 48.476800000000004, 1.2337199999999999E-08
DataValue, 48.48463, 1.2298799999999999E-08
DataValue, 48.492580000000004, 1.2436999999999999E-08
DataValue, 48.498580000000004, 1.2392999999999999E-08
DataValue, 48.50462, 1.2192599999999999E-08
DataValue, 48.512620000000005, 1.2296799999999998E-08
DataValue, 48.52062, 1.2344E-08
DataValue, 48.52924, 1.2320799999999999E-08
DataValue, 48.53663, 1.2307999999999998E-08
DataValue, 48.544630000000005, 1.22598E-08
DataValue, 48.55263, 1.2337199999999999E-08
DataValue, 48.56063, 1.2388199999999999E-08
DataValue, 48.568630000000006, 1.23738E-08
DataValue, 48.576640000000005, 1.24668E-08
DataValue, 48.584590000000006, 1.2403799999999999E-08
DataValue, 48.592900000000007, 1.2453999999999999E-08
DataValue, 48.601220000000005, 1.2414599999999999E-08
DataValue, 48.608630000000005, 1.2271199999999999E-08
DataValue, 48.616640000000004, 1.2289799999999999E-08
DataValue, 48.624620000000007, 1.2179E-08
DataValue, 48.63262, 1.23406E-08
DataValue, 48.640800000000006, 1.2385399999999998E-08
DataValue, 48.648630000000004, 1.2306199999999999E-08
DataValue, 48.657840000000007, 1.2342399999999999E-08
DataValue, 48.66463, 1.2387999999999998E-08
DataValue, 48.672630000000005, 1.2333399999999999E-08
DataValue, 48.681880000000007, 1.2249199999999999E-08
DataValue, 48.68863, 1.2234999999999998E-08
DataValue, 48.696880000000007, 1.2337799999999999E-08
DataValue, 48.705790000000007, 1.2278199999999998E-08
DataValue, 48.712630000000004, 1.2262999999999999E-08
DataValue, 48.720580000000005, 1.2209999999999998E-08
DataValue, 48.728640000000006, 1.2250999999999998E-08
DataValue, 48.736590000000007, 1.2296799999999998E-08
DataValue, 48.74463, 1.2228599999999998E-08
DataValue, 48.75263, 1.22602E-08
DataValue, 48.760630000000006, 1.2287199999999999E-08
DataValue, 48.76863, 1.2287E-08
DataValue, 48.776630000000004, 1.2207799999999998E-08
DataValue, 48.784630000000007, 1.2192599999999999E-08
DataValue, 48.79263, 1.2228399999999999E-08
DataValue, 48.800630000000005, 1.21444E-08
DataValue, 48.809210000000007, 1.2255999999999999E-08
DataValue, 48.81663, 1.2171999999999998E-08
DataValue, 48.824630000000006, 1.2095399999999999E-08
DataValue, 48.832640000000005, 1.2191799999999998E-08
DataValue, 48.840630000000004, 1.2236999999999999E-08
DataValue, 48.84864, 1.2307599999999998E-08
DataValue, 48.85663, 1.21634E-08
DataValue, 48.86487, 1.23604E-08
DataValue, 48.87263, 1.2202999999999999E-08
DataValue, 48.880640000000007, 1.22214E-08
DataValue, 48.8894, 1.23064E-08
DataValue, 48.89663, 1.23484E-08
DataValue, 48.905330000000006, 1.2292799999999999E-08
DataValue, 48.912630000000007, 1.22814E-08
DataValue, 48.92063, 1.2355399999999999E-08
DataValue, 48.928810000000006, 1.2261599999999999E-08
DataValue, 48.93659, 1.2256399999999999E-08
DataValue, 48.942640000000004, 1.2295999999999998E-08
DataValue, 48.950630000000004, 1.2372799999999999E-08
DataValue, 48.958630000000007, 1.22784E-08
DataValue, 48.967520000000007, 1.23954E-08
DataValue, 48.974590000000006, 1.2405999999999999E-08
DataValue, 48.982630000000007, 1.2249599999999999E-08
DataValue, 48.990640000000006, 1.2320799999999999E-08
DataValue, 48.998630000000006, 1.2238399999999999E-08
DataValue, 49.00663, 1.22568E-08
DataValue, 49.015850000000007, 1.2194199999999999E-08
DataValue, 49.02259, 1.2160199999999999E-08
DataValue, 49.030710000000006, 1.2212399999999999E-08
DataValue, 49.03864, 1.2177999999999998E-08
DataValue, 49.04811, 1.2191599999999999E-08
DataValue, 49.054590000000005, 1.2261399999999998E-08
DataValue, 49.060800000000008, 1.21418E-08
DataValue, 49.068630000000006, 1.22818E-08
DataValue, 49.076640000000005, 1.2109599999999999E-08
DataValue, 49.084630000000004, 1.22252E-08
DataValue, 49.092630000000007, 1.2279799999999999E-08
DataValue, 49.10058, 1.2283199999999999E-08
DataValue, 49.10873, 1.2280199999999999E-08
DataValue, 49.11663, 1.2229399999999998E-08
DataValue, 49.12463, 1.2240599999999998E-08
DataValue, 49.13264, 1.22892E-08
DataValue, 49.140580000000007, 1.2343399999999999E-08
DataValue, 49.148640000000007, 1.2268999999999999E-08
DataValue, 49.156630000000007, 1.2240599999999998E-08
DataValue, 49.164640000000006, 1.2294199999999998E-08
DataValue, 49.17258, 1.2285999999999998E-08
DataValue, 49.180640000000004, 1.2268E-08
DataValue, 49.18863, 1.2283799999999999E-08
DataValue, 49.19664, 1.2336199999999998E-08
DataValue, 49.20463, 1.2341999999999999E-08
DataValue, 49.21285, 1.23406E-08
DataValue, 49.220630000000007, 1.2213399999999998E-08
DataValue, 49.22863, 1.2273399999999999E-08
DataValue, 49.236790000000006, 1.23116E-08
DataValue, 49.244580000000006, 1.21786E-08
DataValue, 49.252640000000007, 1.2214E-08
DataValue, 49.260580000000004, 1.2184799999999999E-08
DataValue, 49.268640000000005, 1.2329199999999998E-08
DataValue, 49.278160000000007, 1.2337199999999999E-08
DataValue, 49.28464, 1.2245599999999999E-08
DataValue, 49.2937, 1.2366399999999998E-08
DataValue, 49.300630000000005, 1.21824E-08
DataValue, 49.30939, 1.2143799999999999E-08
DataValue, 49.31663, 1.2126799999999999E-08
DataValue, 49.32578, 1.2142599999999998E-08
DataValue, 49.33259, 1.21258E-08
DataValue, 49.34058, 1.2166399999999998E-08
DataValue, 49.34658, 1.2327399999999999E-08
DataValue, 49.354630000000007, 1.2181399999999999E-08
DataValue, 49.36263, 1.2118799999999998E-08
DataValue, 49.370590000000007, 1.2113199999999998E-08
DataValue, 49.378580000000007, 1.2162799999999999E-08
DataValue, 49.386640000000007, 1.2174599999999998E-08
DataValue, 49.394630000000006, 1.21392E-08
DataValue, 49.402590000000004, 1.2112199999999999E-08
DataValue, 49.41058, 1.2172399999999998E-08
DataValue, 49.41864, 1.2224599999999999E-08
DataValue, 49.426770000000005, 1.2155799999999999E-08
DataValue, 49.43464, 1.2111399999999999E-08
DataValue, 49.44263, 1.20934E-08
DataValue, 49.45058, 1.22118E-08
DataValue, 49.45864, 1.2170599999999999E-08
DataValue, 49.46663, 1.2150999999999999E-08
DataValue, 49.47612, 1.2151199999999998E-08
DataValue, 49.482630000000007, 1.2033E-08
DataValue, 49.49063, 1.2236799999999998E-08
DataValue, 49.49864, 1.2258199999999999E-08
DataValue, 49.506580000000007, 1.2152999999999998E-08
DataValue, 49.514590000000005, 1.21284E-08
DataValue, 49.522580000000005, 1.2094999999999999E-08
DataValue, 49.530640000000005, 1.2093599999999999E-08
DataValue, 49.538630000000005, 1.2267799999999999E-08
DataValue, 49.546730000000004, 1.2198599999999999E-08
DataValue, 49.555040000000005, 1.2204199999999999E-08
DataValue, 49.56264, 1.2074799999999998E-08
DataValue, 49.57063, 1.2056199999999998E-08
DataValue, 49.578640000000007, 1.2069399999999999E-08
DataValue, 49.586580000000005, 1.2171799999999999E-08
DataValue, 49.592620000000004, 1.2197799999999999E-08
DataValue, 49.60157, 1.2075999999999998E-08
DataValue, 49.60864, 1.2095799999999999E-08
DataValue, 49.6227, 1.2184399999999999E-08
DataValue, 49.631980000000006, 1.2174399999999999E-08
DataValue, 49.644430000000007, 1.2218999999999998E-08
DataValue, 49.66376, 1.2100599999999999E-08
DataValue, 49.67184, 1.2223999999999999E-08
DataValue, 49.683820000000004, 1.2080999999999999E-08
DataValue, 49.694930000000006, 1.2227599999999999E-08
DataValue, 49.708670000000005, 1.2169E-08
DataValue, 49.72442, 1.2191399999999998E-08
DataValue, 49.746280000000006, 1.2191799999999998E-08
DataValue, 49.760920000000006, 1.2144999999999999E-08
DataValue, 49.78766, 1.21626E-08
DataValue, 49.814200000000007, 1.2180199999999998E-08
DataValue, 49.822630000000004, 1.2098999999999998E-08
DataValue, 49.83064, 1.21902E-08
DataValue, 49.83859, 1.2236799999999998E-08
DataValue, 49.84664, 1.2170199999999998E-08
DataValue, 49.854630000000007, 1.21488E-08
DataValue, 49.862640000000006, 1.20908E-08
DataValue, 49.870630000000006, 1.2182199999999999E-08
DataValue, 49.87883, 1.2285599999999998E-08
DataValue, 49.886630000000004, 1.22364E-08
DataValue, 49.89464, 1.22006E-08
DataValue, 49.90263, 1.21648E-08
DataValue, 49.91064, 1.2278199999999998E-08
DataValue, 49.918630000000007, 1.2259599999999999E-08
DataValue, 49.926590000000004, 1.2333599999999998E-08
DataValue, 49.934580000000004, 1.2193999999999998E-08
DataValue, 49.942640000000004, 1.2177799999999999E-08
DataValue, 49.950630000000004, 1.2348199999999998E-08
DataValue, 49.95864, 1.2227599999999999E-08
DataValue, 49.96663, 1.2293199999999999E-08
DataValue, 49.97464, 1.22114E-08
DataValue, 49.98259, 1.21958E-08
DataValue, 49.990590000000005, 1.2245799999999998E-08
DataValue, 49.998630000000006, 1.2183999999999999E-08
DataValue, 50.006640000000004, 1.21648E-08
DataValue, 50.014630000000004, 1.2159799999999999E-08
DataValue, 50.02264, 1.2091199999999998E-08
DataValue, 50.03063, 1.2130399999999999E-08
DataValue, 50.03864, 1.22766E-08
DataValue, 50.046630000000008, 1.2166E-08
DataValue, 50.054640000000006, 1.2145399999999999E-08
DataValue, 50.062630000000006, 1.2134399999999998E-08
DataValue, 50.07059, 1.2148199999999998E-08
DataValue, 50.078630000000004, 1.2198E-08
DataValue, 50.08664, 1.21056E-08
DataValue, 50.09463, 1.2179E-08
DataValue, 50.102590000000006, 1.2137599999999999E-08
DataValue, 50.110630000000008, 1.2226599999999999E-08
DataValue, 50.11863, 1.2321399999999998E-08
DataValue, 50.12664, 1.2209399999999999E-08
DataValue, 50.13463, 1.2206799999999999E-08
DataValue, 50.142640000000007, 1.2127399999999999E-08
DataValue, 50.15062, 1.2139399999999999E-08
DataValue, 50.158620000000006, 1.2229799999999998E-08
DataValue, 50.16664, 1.2214199999999999E-08
DataValue, 50.174630000000008, 1.2280799999999998E-08
DataValue, 50.182640000000006, 1.2083599999999999E-08
DataValue, 50.190590000000007, 1.2268599999999999E-08
DataValue, 50.198600000000006, 1.2213199999999999E-08
DataValue, 50.206630000000004, 1.20438E-08
DataValue, 50.21464, 1.2048399999999998E-08
DataValue, 50.222640000000006, 1.2166999999999999E-08
DataValue, 50.230630000000005, 1.2325199999999999E-08
DataValue, 50.238640000000004, 1.23146E-08
DataValue, 50.24663, 1.2342199999999998E-08
DataValue, 50.25464, 1.22002E-08
DataValue, 50.26263, 1.2106199999999999E-08
DataValue, 50.270640000000007, 1.2245199999999999E-08
DataValue, 50.27859, 1.2166199999999999E-08
DataValue, 50.286640000000006, 1.21678E-08
DataValue, 50.294630000000005, 1.2161799999999999E-08
DataValue, 50.302640000000004, 1.2136799999999999E-08
DataValue, 50.31063, 1.2196999999999998E-08
DataValue, 50.3186, 1.21012E-08
DataValue, 50.32663, 1.2174399999999999E-08
DataValue, 50.334640000000007, 1.2103E-08
DataValue, 50.342630000000007, 1.2055199999999999E-08
DataValue, 50.350640000000006, 1.2097999999999999E-08
DataValue, 50.358630000000005, 1.21552E-08
DataValue, 50.366600000000005, 1.2134399999999998E-08
DataValue, 50.37463, 1.20256E-08
DataValue, 50.38264, 1.20874E-08
DataValue, 50.390580000000007, 1.2010999999999999E-08
DataValue, 50.3986, 1.2101799999999999E-08
DataValue, 50.406630000000007, 1.2052199999999999E-08
DataValue, 50.414640000000006, 1.20654E-08
DataValue, 50.422630000000005, 1.2006799999999999E-08
DataValue, 50.430600000000005, 1.1989599999999998E-08
DataValue, 50.438590000000005, 1.21276E-08
DataValue, 50.44664, 1.1982E-08
DataValue, 50.45463, 1.2040399999999999E-08
DataValue, 50.462640000000007, 1.20312E-08
DataValue, 50.470630000000007, 1.2030599999999999E-08
DataValue, 50.478640000000006, 1.2119599999999999E-08
DataValue, 50.486580000000004, 1.2091399999999999E-08
DataValue, 50.494600000000005, 1.21176E-08
DataValue, 50.50263, 1.1945599999999998E-08
DataValue, 50.51064, 1.20662E-08
DataValue, 50.518580000000007, 1.2052199999999999E-08
DataValue, 50.526640000000008, 1.2046199999999998E-08
DataValue, 50.53459, 1.1978599999999999E-08
DataValue, 50.542600000000007, 1.1844799999999999E-08
DataValue, 50.550630000000005, 1.20174E-08
DataValue, 50.55859, 1.1946799999999999E-08
DataValue, 50.56663, 1.20018E-08
DataValue, 50.57464, 1.1793399999999999E-08
DataValue, 50.58263, 1.1389399999999999E-08
DataValue, 50.590640000000008, 1.1134999999999999E-08
DataValue, 50.598630000000007, 1.0702399999999999E-08
DataValue, 50.606600000000007, 1.03208E-08
DataValue, 50.614590000000007, 9.8594E-09
DataValue, 50.622640000000004, 9.7138E-09
DataValue, 50.651230000000005, 8.1232E-09
DataValue, 50.65664, 1.15005E-08
DataValue, 50.662580000000005, 1.03799E-08
DataValue, 50.66859, 8.3712E-09
DataValue, 50.674630000000008, 8.1206E-09
DataValue, 50.68059, 8.5466E-09
DataValue, 50.684630000000006, 8.5993E-09
DataValue, 50.69064, 8.4745E-09
DataValue, 50.696580000000004, 8.3171E-09
DataValue, 50.70264, 8.2091E-09
DataValue, 50.708630000000007, 8.1916E-09
DataValue, 50.71459, 8.1165E-09
DataValue, 50.720630000000007, 8.0904E-09
DataValue, 50.72664, 8.0885E-09
DataValue, 50.732580000000006, 8.1563E-09
DataValue, 50.738600000000005, 8.1105E-09
DataValue, 50.744580000000006, 7.9755E-09
DataValue, 50.750640000000004, 7.9022E-09
DataValue, 50.75663, 7.8831E-09
DataValue, 50.76259, 7.9331E-09
DataValue, 50.76863, 7.9489E-09
DataValue, 50.77459, 7.8895E-09
DataValue, 50.780580000000008, 7.8561E-09
DataValue, 50.786640000000006, 7.7946E-09
DataValue, 50.79263, 7.9252E-09
DataValue, 50.79865, 7.8944E-09
DataValue, 50.802640000000004, 7.8059E-09
DataValue, 50.808650000000007, 7.7833E-09
DataValue, 50.814580000000007, 7.7851E-09
DataValue, 50.820640000000004, 7.8371E-09
DataValue, 50.826580000000007, 7.8162E-09
DataValue, 50.832640000000005, 7.8345E-09
DataValue, 50.83863, 7.8068E-09
DataValue, 50.84465, 7.7634E-09
DataValue, 50.85063, 7.8074E-09
