
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 53.476710000000004, 3.2816E-09
DataValue, 53.48064, 3.2579E-09
DataValue, 53.48463, 3.3289E-09
DataValue, 53.488620000000004, 3.3231E-09
DataValue, 53.49271, 3.2977E-09
DataValue, 53.49663, 3.3029E-09
DataValue, 53.500580000000006, 3.29E-09
DataValue, 53.50462, 3.2885E-09
DataValue, 53.508710000000008, 3.2944E-09
DataValue, 53.512800000000006, 3.2973E-09
DataValue, 53.51662, 3.2916E-09
DataValue, 53.521980000000006, 3.2967E-09
DataValue, 53.526640000000008, 3.3052E-09
DataValue, 53.53063, 3.3076E-09
DataValue, 53.534740000000006, 3.3574E-09
DataValue, 53.54064, 3.3441E-09
DataValue, 53.544630000000005, 3.3356E-09
DataValue, 53.54863, 3.3065E-09
DataValue, 53.553740000000005, 3.2992E-09
DataValue, 53.55863, 3.2617E-09
DataValue, 53.56262, 3.2856E-09
DataValue, 53.566810000000004, 3.297E-09
DataValue, 53.570640000000004, 3.2846E-09
DataValue, 53.574630000000006, 3.3099E-09
DataValue, 53.57858, 3.2993E-09
DataValue, 53.58268, 3.3359E-09
DataValue, 53.58664, 3.3151E-09
DataValue, 53.590630000000004, 3.2615E-09
DataValue, 53.594620000000006, 3.3123E-09
DataValue, 53.598760000000006, 3.2961E-09
DataValue, 53.60264, 3.2841E-09
DataValue, 53.60663, 3.2803E-09
DataValue, 53.610580000000006, 3.2976E-09
DataValue, 53.615970000000004, 3.3117E-09
DataValue, 53.621430000000004, 3.3021E-09
DataValue, 53.626700000000007, 3.2903E-09
DataValue, 53.63058, 3.2887E-09
DataValue, 53.63463, 3.3279E-09
DataValue, 53.63862, 3.2959E-09
DataValue, 53.64464, 3.302E-09
DataValue, 53.648630000000004, 3.2973E-09
DataValue, 53.652580000000007, 3.3051E-09
DataValue, 53.657930000000007, 3.2775E-09
DataValue, 53.662630000000007, 3.2947E-09
DataValue, 53.66662, 3.3241E-09
DataValue, 53.670870000000008, 3.3046E-09
DataValue, 53.674580000000006, 3.3175E-09
DataValue, 53.678630000000005, 3.3112E-09
DataValue, 53.68263, 3.3372E-09
DataValue, 53.68675, 3.3044E-09
DataValue, 53.690590000000007, 3.2754E-09
DataValue, 53.694630000000004, 3.2994E-09
DataValue, 53.698620000000005, 3.3013E-09
DataValue, 53.702760000000005, 3.2949E-09
DataValue, 53.706630000000004, 3.323E-09
DataValue, 53.71063, 3.3104E-09
DataValue, 53.714580000000005, 3.3021E-09
DataValue, 53.71876, 3.3003E-09
DataValue, 53.722640000000006, 3.3054E-09
DataValue, 53.726630000000007, 3.3012E-09
DataValue, 53.73264, 3.3209E-09
DataValue, 53.73664, 3.3393E-09
DataValue, 53.740620000000007, 3.2753E-09
DataValue, 53.744780000000006, 3.2885E-09
DataValue, 53.74864, 3.2961E-09
DataValue, 53.75263, 3.2833E-09
DataValue, 53.756620000000005, 3.3072E-09
DataValue, 53.76214, 3.325E-09
DataValue, 53.76664, 3.311E-09
DataValue, 53.77062, 3.2821E-09
DataValue, 53.77463, 3.3068E-09
DataValue, 53.78014, 3.2958E-09
DataValue, 53.78464, 3.3127E-09
DataValue, 53.788630000000005, 3.309E-09
DataValue, 53.793910000000004, 3.3147E-09
DataValue, 53.79863, 3.3164E-09
DataValue, 53.802630000000008, 3.3239E-09
DataValue, 53.806900000000006, 3.3318E-09
DataValue, 53.81063, 3.3049E-09
DataValue, 53.814580000000007, 3.295E-09
DataValue, 53.81862, 3.2985E-09
DataValue, 53.8228, 3.2884E-09
DataValue, 53.82663, 3.2742E-09
DataValue, 53.832840000000004, 3.3006E-09
DataValue, 53.843990000000005, 3.2985E-09
DataValue, 53.855840000000008, 3.2659E-09
DataValue, 53.866630000000008, 3.277E-09
DataValue, 53.87964, 3.2748E-09
DataValue, 53.88564, 3.2967E-09
DataValue, 53.897830000000006, 3.2618E-09
DataValue, 53.9121, 3.2672E-09
DataValue, 53.927800000000005, 3.3146E-09
DataValue, 53.938510000000008, 3.2832E-09
DataValue, 53.94548, 3.2948E-09
DataValue, 53.953700000000005, 3.2908E-09
DataValue, 53.963730000000005, 3.2841E-09
DataValue, 53.982440000000004, 3.303E-09
DataValue, 54.015750000000004, 3.3366E-09
DataValue, 54.02459, 3.2682E-09
DataValue, 54.03063, 3.2839E-09
DataValue, 54.03663, 3.3294E-09
DataValue, 54.042640000000006, 3.3259E-09
DataValue, 54.04863, 3.3128E-09
DataValue, 54.05463, 3.3533E-09
DataValue, 54.06063, 3.3042E-09
DataValue, 54.066640000000007, 3.3125E-09
DataValue, 54.072630000000004, 3.3159E-09
DataValue, 54.078640000000007, 3.29E-09
DataValue, 54.084640000000007, 3.3071E-09
DataValue, 54.090640000000008, 3.3007E-09
DataValue, 54.096590000000006, 3.3158E-09
DataValue, 54.10264, 3.3002E-09
DataValue, 54.108630000000005, 3.3211E-09
DataValue, 54.11464, 3.2822E-09
DataValue, 54.12064, 3.315E-09
DataValue, 54.12664, 3.3177E-09
DataValue, 54.132630000000006, 3.3131E-09
DataValue, 54.13864, 3.317E-09
DataValue, 54.14459, 3.3084E-09
DataValue, 54.15021, 3.3013E-09
DataValue, 54.154630000000004, 3.3255E-09
DataValue, 54.15863, 3.2882E-09
DataValue, 54.162580000000005, 3.3061E-09
DataValue, 54.16662, 3.3022E-09
DataValue, 54.170640000000006, 3.263E-09
DataValue, 54.17663, 3.2932E-09
DataValue, 54.180630000000008, 3.2702E-09
DataValue, 54.184630000000006, 3.267E-09
DataValue, 54.188620000000007, 3.2825E-09
DataValue, 54.192580000000007, 3.2986E-09
DataValue, 54.196630000000006, 3.2944E-09
DataValue, 54.200630000000004, 3.2711E-09
DataValue, 54.206630000000004, 3.2968E-09
DataValue, 54.211560000000006, 3.2911E-09
DataValue, 54.216860000000004, 3.3E-09
DataValue, 54.220630000000007, 3.2793E-09
DataValue, 54.22659, 3.2883E-09
DataValue, 54.230630000000005, 3.2983E-09
DataValue, 54.234620000000007, 3.3084E-09
DataValue, 54.238620000000004, 3.2753E-09
DataValue, 54.243640000000006, 3.2863E-09
DataValue, 54.24864, 3.2786E-09
DataValue, 54.25379, 3.2787E-09
DataValue, 54.258630000000004, 3.2663E-09
DataValue, 54.26263, 3.2992E-09
DataValue, 54.266880000000008, 3.2883E-09
DataValue, 54.270590000000006, 3.2802E-09
DataValue, 54.27689, 3.2943E-09
DataValue, 54.28063, 3.2727E-09
DataValue, 54.284620000000004, 3.2821E-09
DataValue, 54.288630000000005, 3.2893E-09
DataValue, 54.292620000000007, 3.3025E-09
DataValue, 54.297950000000007, 3.2976E-09
DataValue, 54.302630000000008, 3.3087E-09
DataValue, 54.306630000000006, 3.3219E-09
DataValue, 54.31226, 3.3052E-09
DataValue, 54.31663, 3.3098E-09
DataValue, 54.32063, 3.3013E-09
DataValue, 54.324760000000005, 3.2866E-09
DataValue, 54.328640000000007, 3.3028E-09
DataValue, 54.33263, 3.2793E-09
DataValue, 54.336630000000007, 3.3E-09
DataValue, 54.340790000000005, 3.2785E-09
DataValue, 54.34463, 3.3044E-09
DataValue, 54.348630000000007, 3.2998E-09
DataValue, 54.35258, 3.3085E-09
DataValue, 54.356710000000007, 3.3459E-09
DataValue, 54.360640000000004, 3.2899E-09
DataValue, 54.364630000000005, 3.2738E-09
DataValue, 54.36863, 3.2797E-09
DataValue, 54.374050000000004, 3.2993E-09
DataValue, 54.380120000000005, 3.2414E-09
DataValue, 54.386700000000005, 3.2559E-09
DataValue, 54.392640000000007, 3.2601E-09
DataValue, 54.398630000000004, 3.2814E-09
DataValue, 54.404640000000008, 3.3239E-09
DataValue, 54.41058, 3.3265E-09
DataValue, 54.41664, 3.2877E-09
DataValue, 54.422630000000005, 3.2675E-09
DataValue, 54.42864, 3.2818E-09
DataValue, 54.434630000000006, 3.2931E-09
DataValue, 54.440590000000007, 3.2685E-09
DataValue, 54.446630000000006, 3.2821E-09
DataValue, 54.45264, 3.2923E-09
DataValue, 54.458630000000007, 3.2753E-09
DataValue, 54.46459, 3.31E-09
DataValue, 54.470630000000007, 3.3337E-09
DataValue, 54.47664, 3.2891E-09
DataValue, 54.482630000000007, 3.3005E-09
DataValue, 54.488640000000004, 3.2863E-09
DataValue, 54.494630000000008, 3.3012E-09
DataValue, 54.500640000000004, 3.2927E-09
DataValue, 54.506580000000007, 3.2716E-09
DataValue, 54.510630000000006, 3.2765E-09
DataValue, 54.51664, 3.2819E-09
DataValue, 54.522630000000007, 3.2824E-09
DataValue, 54.52864, 3.2916E-09
DataValue, 54.534630000000007, 3.2994E-09
DataValue, 54.54064, 3.2835E-09
DataValue, 54.546630000000008, 3.3071E-09
DataValue, 54.552640000000004, 3.2925E-09
DataValue, 54.558630000000008, 3.2717E-09
DataValue, 54.56266, 3.2748E-09
DataValue, 54.568630000000006, 3.3106E-09
DataValue, 54.57464, 3.3164E-09
DataValue, 54.580630000000006, 3.2895E-09
DataValue, 54.586630000000007, 3.3248E-09
DataValue, 54.59264, 3.3206E-09
DataValue, 54.598630000000007, 3.2742E-09
DataValue, 54.602590000000006, 3.2730999999999998E-09
DataValue, 54.608590000000007, 3.2878E-09
DataValue, 54.614630000000005, 3.308E-09
DataValue, 54.620580000000004, 3.2795E-09
DataValue, 54.626590000000007, 3.2919E-09
DataValue, 54.632630000000006, 3.2598E-09
DataValue, 54.638630000000006, 3.2793E-09
DataValue, 54.64464, 3.288E-09
DataValue, 54.650630000000007, 3.2962E-09
DataValue, 54.656630000000007, 3.3153E-09
DataValue, 54.66264, 3.3047E-09
DataValue, 54.668580000000006, 3.2888E-09
DataValue, 54.674630000000008, 3.296E-09
DataValue, 54.680640000000004, 3.2927E-09
DataValue, 54.686640000000004, 3.2902E-09
DataValue, 54.692640000000004, 3.2875E-09
DataValue, 54.69863, 3.344E-09
DataValue, 54.704640000000005, 3.3063E-09
DataValue, 54.71063, 3.2859E-09
DataValue, 54.716640000000005, 3.288E-09
DataValue, 54.72263, 3.267E-09
DataValue, 54.72664, 3.2854E-09
DataValue, 54.73062, 3.268E-09
DataValue, 54.73463, 3.285E-09
DataValue, 54.738630000000008, 3.2906E-09
DataValue, 54.74262, 3.2995E-09
DataValue, 54.746620000000007, 3.307E-09
DataValue, 54.75063, 3.2788E-09
DataValue, 54.754580000000004, 3.2725E-09
DataValue, 54.758620000000008, 3.2782E-09
DataValue, 54.762620000000005, 3.2771E-09
DataValue, 54.766630000000006, 3.2832E-09
DataValue, 54.770630000000004, 3.2859E-09
DataValue, 54.774620000000006, 3.3051E-09
DataValue, 54.778630000000007, 3.2876E-09
DataValue, 54.782630000000005, 3.2752E-09
DataValue, 54.786580000000008, 3.2936E-09
DataValue, 54.790630000000007, 3.2985E-09
DataValue, 54.794630000000005, 3.2804E-09
DataValue, 54.79863, 3.2817E-09
DataValue, 54.802580000000006, 3.2723E-09
DataValue, 54.806630000000006, 3.2771E-09
DataValue, 54.810620000000007, 3.2732E-09
DataValue, 54.814580000000007, 3.2843E-09
DataValue, 54.818580000000004, 3.2793E-09
DataValue, 54.822620000000008, 3.265E-09
DataValue, 54.826580000000007, 3.2544E-09
DataValue, 54.83062, 3.2772E-09
DataValue, 54.834630000000004, 3.2721E-09
DataValue, 54.83863, 3.2672E-09
DataValue, 54.842620000000004, 3.2783E-09
DataValue, 54.84662, 3.2687E-09
DataValue, 54.850620000000006, 3.2776E-09
DataValue, 54.854620000000004, 3.29E-09
DataValue, 54.85862, 3.2697E-09
DataValue, 54.862620000000007, 3.2644E-09
DataValue, 54.866630000000008, 3.2545E-09
DataValue, 54.87062, 3.2632E-09
DataValue, 54.87463, 3.2727E-09
DataValue, 54.87863, 3.2946E-09
DataValue, 54.882630000000006, 3.2697E-09
DataValue, 54.886630000000004, 3.258E-09
DataValue, 54.890580000000007, 3.2588E-09
DataValue, 54.894630000000006, 3.2998E-09
DataValue, 54.898630000000004, 3.274E-09
DataValue, 54.902580000000007, 3.2642E-09
DataValue, 54.906620000000004, 3.2722E-09
DataValue, 54.910630000000005, 3.2671E-09
DataValue, 54.91463, 3.2973E-09
DataValue, 54.918620000000004, 3.2674E-09
DataValue, 54.92262, 3.2521E-09
DataValue, 54.92658, 3.2686E-09
DataValue, 54.930620000000005, 3.2617E-09
DataValue, 54.934630000000006, 3.2733E-09
DataValue, 54.93858, 3.2522E-09
DataValue, 54.942580000000007, 3.2779E-09
DataValue, 54.94662, 3.2549E-09
DataValue, 54.950630000000004, 3.2566E-09
DataValue, 54.954580000000007, 3.278E-09
DataValue, 54.958580000000005, 3.2603E-09
DataValue, 54.962630000000004, 3.2841E-09
DataValue, 54.966620000000006, 3.2766E-09
DataValue, 54.970620000000004, 3.2751E-09
DataValue, 54.97462, 3.2429E-09
DataValue, 54.97863, 3.2485E-09
DataValue, 54.982630000000007, 3.2773E-09
DataValue, 54.98662, 3.2823E-09
DataValue, 54.99063, 3.272E-09
DataValue, 54.994620000000005, 3.2767E-09
DataValue, 54.998630000000006, 3.2595E-09
DataValue, 55.002620000000007, 3.2685E-09
DataValue, 55.006620000000005, 3.2895E-09
DataValue, 55.01062, 3.2857E-09
DataValue, 55.014620000000008, 3.2692E-09
DataValue, 55.018580000000007, 3.2668E-09
DataValue, 55.02262, 3.2598E-09
DataValue, 55.026630000000004, 3.2723E-09
DataValue, 55.03063, 3.2693E-09
DataValue, 55.034620000000004, 3.281E-09
DataValue, 55.038630000000005, 3.2793E-09
DataValue, 55.04263, 3.2864E-09
DataValue, 55.046630000000008, 3.2702E-09
DataValue, 55.050630000000005, 3.2462E-09
DataValue, 55.05463, 3.2494E-09
DataValue, 55.058620000000005, 3.237E-09
DataValue, 55.062630000000006, 3.2623E-09
DataValue, 55.06658, 3.2711E-09
DataValue, 55.070580000000007, 3.2741E-09
DataValue, 55.07462, 3.2683E-09
DataValue, 55.078630000000004, 3.2386E-09
DataValue, 55.082620000000006, 3.2344E-09
DataValue, 55.08662, 3.2484E-09
DataValue, 55.090630000000004, 3.2513E-09
DataValue, 55.094620000000006, 3.2574E-09
DataValue, 55.098620000000004, 3.2464E-09
DataValue, 55.102630000000005, 3.256E-09
DataValue, 55.10663, 3.2262E-09
DataValue, 55.110580000000006, 3.231E-09
DataValue, 55.11462, 3.2263E-09
DataValue, 55.11863, 3.2187E-09
DataValue, 55.122620000000005, 3.2356E-09
DataValue, 55.126630000000006, 3.2428E-09
DataValue, 55.13058, 3.2448E-09
DataValue, 55.13463, 3.2698E-09
DataValue, 55.13862, 3.2635E-09
DataValue, 55.142630000000004, 3.2603E-09
DataValue, 55.146580000000007, 3.2383E-09
DataValue, 55.15062, 3.2317E-09
DataValue, 55.15458, 3.2324E-09
DataValue, 55.158580000000008, 3.2562E-09
DataValue, 55.162620000000004, 3.2631E-09
DataValue, 55.16658, 3.239E-09
DataValue, 55.17063, 3.2432E-09
DataValue, 55.174620000000004, 3.2759E-09
DataValue, 55.17862, 3.2496E-09
DataValue, 55.182620000000007, 3.2454E-09
DataValue, 55.18663, 3.2376E-09
DataValue, 55.190630000000006, 3.2353E-09
DataValue, 55.194620000000008, 3.2493E-09
DataValue, 55.19863, 3.2335E-09
DataValue, 55.202630000000006, 3.2451E-09
DataValue, 55.206630000000004, 3.2414E-09
DataValue, 55.21063, 3.2113E-09
DataValue, 55.214620000000004, 3.2039E-09
DataValue, 55.218630000000005, 3.2192E-09
DataValue, 55.222620000000006, 3.2348E-09
DataValue, 55.226630000000007, 3.2125E-09
DataValue, 55.230630000000005, 3.2379E-09
DataValue, 55.23458, 3.2425E-09
DataValue, 55.238630000000008, 3.2246E-09
DataValue, 55.242630000000005, 3.2423E-09
DataValue, 55.24663, 3.2651E-09
DataValue, 55.250620000000005, 3.2595E-09
DataValue, 55.25462, 3.2526E-09
DataValue, 55.25858, 3.2598E-09
DataValue, 55.262620000000005, 3.2533E-09
DataValue, 55.266630000000006, 3.2312E-09
DataValue, 55.27062, 3.2288E-09
DataValue, 55.27463, 3.2321E-09
DataValue, 55.278620000000004, 3.2219E-09
DataValue, 55.282630000000005, 3.2095E-09
DataValue, 55.28663, 3.2011E-09
DataValue, 55.290630000000007, 3.2458E-09
DataValue, 55.29462, 3.2904E-09
DataValue, 55.29863, 3.2821E-09
DataValue, 55.302620000000005, 3.3276E-09
DataValue, 55.30662, 3.2705E-09
DataValue, 55.31058, 3.2504E-09
DataValue, 55.314620000000005, 3.2643E-09
DataValue, 55.318580000000004, 3.2488E-09
DataValue, 55.322630000000004, 3.2454E-09
DataValue, 55.326620000000005, 3.2617E-09
DataValue, 55.33062, 3.2604E-09
DataValue, 55.334630000000004, 3.2303E-09
DataValue, 55.338580000000007, 3.2384E-09
DataValue, 55.342620000000004, 3.2363E-09
DataValue, 55.346630000000005, 3.262E-09
DataValue, 55.35063, 3.2855E-09
DataValue, 55.354630000000007, 3.2575E-09
DataValue, 55.358630000000005, 3.2398E-09
DataValue, 55.362620000000007, 3.2319E-09
DataValue, 55.366620000000005, 3.2255E-09
DataValue, 55.37062, 3.2114E-09
DataValue, 55.374620000000007, 3.2351E-09
DataValue, 55.378620000000005, 3.2781E-09
DataValue, 55.38262, 3.2991E-09
DataValue, 55.386630000000004, 3.2814E-09
DataValue, 55.390620000000006, 3.2739E-09
DataValue, 55.39462, 3.249E-09
DataValue, 55.39858, 3.2402E-09
DataValue, 55.402620000000006, 3.2327E-09
DataValue, 55.406630000000007, 3.2546E-09
DataValue, 55.410630000000005, 3.2632E-09
DataValue, 55.41463, 3.2492E-09
DataValue, 55.418580000000006, 3.237E-09
DataValue, 55.422590000000007, 3.2297E-09
DataValue, 55.42658, 3.2376E-09
DataValue, 55.430630000000008, 3.2147E-09
DataValue, 55.434630000000006, 3.2285E-09
DataValue, 55.43858, 3.2071E-09
DataValue, 55.442620000000005, 3.2206E-09
DataValue, 55.446580000000004, 3.2174E-09
DataValue, 55.450620000000008, 3.2208E-09
DataValue, 55.454580000000007, 3.2156E-09
DataValue, 55.458580000000005, 3.1969E-09
DataValue, 55.46262, 3.2221E-09
DataValue, 55.466580000000008, 3.2399E-09
DataValue, 55.470580000000005, 3.226E-09
DataValue, 55.47458, 3.2213E-09
DataValue, 55.47863, 3.2378E-09
DataValue, 55.482620000000004, 3.2592E-09
DataValue, 55.48662, 3.2536E-09
DataValue, 55.49063, 3.2237E-09
DataValue, 55.494630000000008, 3.2314E-09
DataValue, 55.49862, 3.2396E-09
DataValue, 55.50263, 3.2316E-09
DataValue, 55.506620000000005, 3.2197E-09
DataValue, 55.51062, 3.2406E-09
DataValue, 55.51458, 3.2419E-09
DataValue, 55.51863, 3.2479E-09
DataValue, 55.522630000000007, 3.2779E-09
DataValue, 55.526630000000004, 3.2648E-09
DataValue, 55.53063, 3.2032E-09
DataValue, 55.534580000000005, 3.2285E-09
DataValue, 55.538630000000005, 3.238E-09
DataValue, 55.542580000000008, 3.249E-09
DataValue, 55.546620000000004, 3.2534E-09
DataValue, 55.550580000000004, 3.2477E-09
DataValue, 55.554620000000007, 3.2218E-09
DataValue, 55.558580000000006, 3.2252E-09
DataValue, 55.562580000000004, 3.2547E-09
DataValue, 55.566620000000007, 3.2323E-09
DataValue, 55.570580000000007, 3.2461E-09
DataValue, 55.57462, 3.2552E-09
DataValue, 55.578630000000004, 3.2356E-09
DataValue, 55.58263, 3.3244E-09
DataValue, 55.586580000000005, 3.3018E-09
DataValue, 55.59062, 3.2648E-09
DataValue, 55.594620000000006, 3.2557E-09
DataValue, 55.598630000000007, 3.2663E-09
DataValue, 55.602630000000005, 3.2318E-09
DataValue, 55.60658, 3.2347E-09
DataValue, 55.610630000000008, 3.2308E-09
DataValue, 55.614630000000005, 3.2252E-09
DataValue, 55.61863, 3.2044E-09
DataValue, 55.622580000000006, 3.2202E-09
DataValue, 55.626630000000006, 3.2224E-09
DataValue, 55.630620000000008, 3.2136E-09
DataValue, 55.634620000000005, 3.1997E-09
DataValue, 55.638630000000006, 3.1861E-09
DataValue, 55.642620000000008, 3.2031E-09
DataValue, 55.64663, 3.2106E-09
DataValue, 55.650630000000007, 3.2628E-09
DataValue, 55.65458, 3.2592E-09
DataValue, 55.65863, 3.2253E-09
DataValue, 55.662630000000007, 3.2215E-09
DataValue, 55.666630000000005, 3.2003E-09
DataValue, 55.670620000000007, 3.2022E-09
DataValue, 55.674620000000004, 3.2369E-09
DataValue, 55.678630000000005, 3.2506E-09
DataValue, 55.68263, 3.2423E-09
DataValue, 55.686580000000006, 3.2214E-09
DataValue, 55.690630000000006, 3.2214E-09
DataValue, 55.694630000000004, 3.2763E-09
DataValue, 55.698580000000007, 3.261E-09
DataValue, 55.702630000000006, 3.2484E-09
DataValue, 55.706620000000008, 3.2362E-09
DataValue, 55.71063, 3.2176E-09
DataValue, 55.714630000000007, 3.228E-09
DataValue, 55.718630000000005, 3.2182E-09
DataValue, 55.722620000000006, 3.2415E-09
DataValue, 55.726630000000007, 3.2129E-09
DataValue, 55.73058, 3.2E-09
DataValue, 55.73463, 3.2115E-09
DataValue, 55.738630000000008, 3.2056E-09
DataValue, 55.74262, 3.2045E-09
DataValue, 55.74663, 3.2056E-09
DataValue, 55.75063, 3.2174E-09
DataValue, 55.754630000000006, 3.2306E-09
DataValue, 55.758620000000008, 3.2191E-09
DataValue, 55.76263, 3.2433E-09
DataValue, 55.766630000000006, 3.2244E-09
DataValue, 55.770630000000004, 3.2069E-09
DataValue, 55.774620000000006, 3.2657E-09
DataValue, 55.778630000000007, 3.232E-09
DataValue, 55.78258, 3.2511E-09
DataValue, 55.78663, 3.2012E-09
DataValue, 55.790630000000007, 3.1885E-09
DataValue, 55.79458, 3.1957E-09
DataValue, 55.79863, 3.209E-09
DataValue, 55.802580000000006, 3.2288E-09
DataValue, 55.806630000000006, 3.2256E-09
DataValue, 55.81063, 3.2083E-09
DataValue, 55.81463, 3.2115E-09
DataValue, 55.818580000000004, 3.213E-09
DataValue, 55.82258, 3.2129E-09
DataValue, 55.82663, 3.2027E-09
DataValue, 55.830630000000006, 3.2349E-09
DataValue, 55.83462, 3.2521E-09
DataValue, 55.838580000000007, 3.2438E-09
DataValue, 55.842580000000005, 3.2549E-09
DataValue, 55.84662, 3.2206E-09
DataValue, 55.85063, 3.2047E-09
DataValue, 55.854620000000004, 3.2029E-09
DataValue, 55.85862, 3.1904E-09
DataValue, 55.862620000000007, 3.1857E-09
DataValue, 55.866580000000006, 3.176E-09
DataValue, 55.870630000000006, 3.1404E-09
DataValue, 55.87458, 3.1003E-09
DataValue, 55.87863, 3.0457E-09
DataValue, 55.88262, 3.0275E-09
DataValue, 55.886620000000008, 2.9828E-09
DataValue, 55.89063, 2.9407E-09
DataValue, 55.894630000000006, 2.8774E-09
DataValue, 55.89862, 2.801E-09
DataValue, 55.90263, 2.6873E-09
DataValue, 55.906580000000005, 2.6191E-09
DataValue, 55.910630000000005, 2.5761E-09
DataValue, 55.91463, 2.4784E-09
DataValue, 55.918630000000007, 2.3536E-09
DataValue, 55.922630000000005, 2.2775E-09
DataValue, 55.926620000000007, 2.1881E-09
DataValue, 55.930580000000006, 2.0721E-09
DataValue, 55.934580000000004, 1.9967E-09
DataValue, 55.93858, 1.89E-09
DataValue, 55.94263, 1.8171E-09
DataValue, 55.94662, 1.762E-09
DataValue, 55.950630000000004, 1.6804E-09
DataValue, 55.954620000000006, 1.5928E-09
DataValue, 55.958630000000007, 1.5171E-09
DataValue, 55.96262, 1.4884E-09
DataValue, 55.966620000000006, 1.4377E-09
DataValue, 55.970580000000005, 1.4246E-09
DataValue, 55.974630000000005, 1.3807E-09
DataValue, 55.97863, 1.3167E-09
DataValue, 55.982630000000007, 1.3423E-09
DataValue, 55.98662, 1.3334E-09
DataValue, 55.99063, 1.3481E-09
DataValue, 55.994630000000008, 1.3494E-09
DataValue, 55.998580000000004, 1.3817E-09
DataValue, 56.002620000000007, 1.443E-09
DataValue, 56.00663, 1.4948E-09
DataValue, 56.010630000000006, 1.5358E-09
DataValue, 56.01458, 1.6224E-09
DataValue, 56.01863, 1.6393E-09
DataValue, 56.022630000000007, 1.7569E-09
DataValue, 56.026630000000004, 1.8279E-09
DataValue, 56.03063, 1.9061E-09
DataValue, 56.034620000000004, 1.9846E-09
DataValue, 56.03858, 2.0742E-09
DataValue, 56.042620000000007, 2.1938E-09
DataValue, 56.046630000000008, 2.3026E-09
DataValue, 56.050580000000004, 2.4189E-09
DataValue, 56.05458, 2.5417E-09
DataValue, 56.058580000000006, 2.6226E-09
DataValue, 56.06262, 2.7461E-09
DataValue, 56.066620000000007, 2.8545E-09
DataValue, 56.07063, 2.9754E-09
DataValue, 56.074630000000006, 3.0975E-09
DataValue, 56.07858, 3.2475E-09
DataValue, 56.08263, 3.3722E-09
DataValue, 56.08662, 3.489E-09
DataValue, 56.090630000000004, 3.6186E-09
DataValue, 56.094580000000008, 3.7569E-09
DataValue, 56.098630000000007, 3.8545E-09
DataValue, 56.102630000000005, 3.9849E-09
DataValue, 56.10663, 4.1076E-09
DataValue, 56.110620000000004, 4.2613E-09
DataValue, 56.11462, 4.3905E-09
DataValue, 56.11863, 4.4987E-09
DataValue, 56.122620000000005, 4.635E-09
DataValue, 56.126630000000006, 4.7807E-09
DataValue, 56.130630000000004, 4.9082E-09
DataValue, 56.13463, 5.0264E-09
DataValue, 56.138580000000005, 5.1617E-09
DataValue, 56.142620000000008, 5.2686E-09
DataValue, 56.14663, 5.3436E-09
DataValue, 56.15062, 5.4809999999999996E-09
DataValue, 56.15458, 5.603E-09
DataValue, 56.158580000000008, 5.704E-09
DataValue, 56.162580000000005, 5.8094E-09
DataValue, 56.166630000000005, 5.9114E-09
DataValue, 56.17058, 6.0276E-09
DataValue, 56.174620000000004, 6.1496E-09
DataValue, 56.178630000000005, 6.2744E-09
DataValue, 56.18258, 6.3468E-09
DataValue, 56.186630000000008, 6.43E-09
DataValue, 56.190580000000004, 6.5127E-09
DataValue, 56.194630000000004, 6.6368E-09
DataValue, 56.19863, 6.6973E-09
DataValue, 56.20262, 6.812E-09
DataValue, 56.206630000000004, 6.9078E-09
DataValue, 56.21063, 6.9956E-09
DataValue, 56.214580000000005, 7.0812E-09
DataValue, 56.218630000000005, 7.1518E-09
DataValue, 56.222620000000006, 7.234E-09
DataValue, 56.226580000000006, 7.2937E-09
DataValue, 56.230630000000005, 7.3668E-09
DataValue, 56.234590000000004, 7.4453E-09
DataValue, 56.238620000000004, 7.5193E-09
DataValue, 56.260540000000006, 7.8616E-09
DataValue, 56.275090000000006, 8.0593E-09
DataValue, 56.27859, 8.1118E-09
DataValue, 56.28262, 8.1683E-09
DataValue, 56.29659, 8.3854E-09
DataValue, 56.31143, 8.5839E-09
DataValue, 56.32128, 8.5832E-09
DataValue, 56.331590000000006, 8.7626E-09
DataValue, 56.344640000000005, 8.8596E-09
DataValue, 56.350590000000004, 8.9036E-09
DataValue, 56.35663, 8.9612E-09
DataValue, 56.362800000000007, 8.924E-09
DataValue, 56.36863, 8.9306E-09
DataValue, 56.372630000000008, 8.9535E-09
DataValue, 56.376630000000006, 8.9988E-09
DataValue, 56.380630000000004, 8.9903E-09
DataValue, 56.384620000000005, 9.0216E-09
DataValue, 56.388630000000006, 9.048E-09
DataValue, 56.39258, 9.0443E-09
DataValue, 56.396620000000006, 9.0561E-09
DataValue, 56.400630000000007, 9.1067E-09
DataValue, 56.40462, 9.1573E-09
DataValue, 56.40863, 9.1549E-09
DataValue, 56.412630000000007, 9.1409E-09
DataValue, 56.416630000000005, 9.2437E-09
DataValue, 56.42063, 9.239E-09
DataValue, 56.424580000000006, 9.2525E-09
DataValue, 56.42862, 9.25E-09
DataValue, 56.43258, 9.2346E-09
DataValue, 56.436630000000008, 9.2434E-09
DataValue, 56.440630000000006, 9.245E-09
DataValue, 56.444620000000008, 9.2857E-09
