
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 51.436620000000005, 2.6374199999999996E-08
DataValue, 51.44458, 2.6829999999999996E-08
DataValue, 51.45062, 2.8500599999999996E-08
DataValue, 51.45862, 2.8504999999999996E-08
DataValue, 51.466620000000006, 2.7766199999999996E-08
DataValue, 51.474630000000005, 2.4964599999999997E-08
DataValue, 51.482620000000004, 2.694E-08
DataValue, 51.49063, 2.6349599999999996E-08
DataValue, 51.49862, 2.7624399999999998E-08
DataValue, 51.506620000000005, 2.6746999999999998E-08
DataValue, 51.51462, 2.6586199999999998E-08
DataValue, 51.52262, 2.8624399999999997E-08
DataValue, 51.530620000000006, 2.7487799999999997E-08
DataValue, 51.538630000000005, 3.0316199999999996E-08
DataValue, 51.546620000000004, 2.9901199999999995E-08
DataValue, 51.554620000000007, 2.5996799999999997E-08
DataValue, 51.56262, 2.7331E-08
DataValue, 51.570620000000005, 2.7669799999999998E-08
DataValue, 51.57862, 2.78628E-08
DataValue, 51.586580000000005, 2.7472999999999997E-08
DataValue, 51.592620000000004, 2.83924E-08
DataValue, 51.60063, 2.8687399999999996E-08
DataValue, 51.60862, 2.7988999999999997E-08
DataValue, 51.616620000000005, 2.8598199999999997E-08
DataValue, 51.624620000000007, 2.8792799999999998E-08
DataValue, 51.63262, 2.68716E-08
DataValue, 51.640620000000006, 2.60174E-08
DataValue, 51.64862, 2.6436399999999998E-08
DataValue, 51.656620000000004, 2.7819999999999997E-08
DataValue, 51.66463, 2.75322E-08
DataValue, 51.67262, 2.7078199999999997E-08
DataValue, 51.680580000000006, 2.8231199999999997E-08
DataValue, 51.68657, 2.8940399999999998E-08
DataValue, 51.692620000000005, 2.6509999999999997E-08
DataValue, 51.700630000000004, 2.9043199999999998E-08
DataValue, 51.70862, 2.9265599999999997E-08
DataValue, 51.716620000000006, 2.9111599999999998E-08
DataValue, 51.72462, 3.0066E-08
DataValue, 51.732620000000004, 2.7977599999999996E-08
DataValue, 51.740620000000007, 2.7509399999999997E-08
DataValue, 51.748580000000004, 3.0054799999999996E-08
DataValue, 51.75462, 2.9051799999999997E-08
DataValue, 51.762580000000007, 2.7901799999999996E-08
DataValue, 51.768620000000006, 2.89688E-08
DataValue, 51.77662, 2.8471399999999996E-08
DataValue, 51.784580000000005, 2.6904599999999997E-08
DataValue, 51.790580000000006, 2.6214799999999996E-08
DataValue, 51.796620000000004, 2.5981399999999998E-08
DataValue, 51.80463, 2.9058399999999996E-08
DataValue, 51.81262, 2.7660599999999997E-08
DataValue, 51.820620000000005, 2.7267199999999996E-08
DataValue, 51.82862, 2.76044E-08
DataValue, 51.83662, 2.8901999999999996E-08
DataValue, 51.844620000000006, 2.7895399999999998E-08
DataValue, 51.85262, 2.7381199999999996E-08
DataValue, 51.860580000000006, 2.6809199999999996E-08
DataValue, 51.866620000000005, 2.7063999999999997E-08
DataValue, 51.874620000000007, 2.7243599999999997E-08
DataValue, 51.88262, 2.6239599999999997E-08
DataValue, 51.89063, 2.64992E-08
DataValue, 51.89862, 2.6934999999999996E-08
DataValue, 51.906630000000007, 2.7235E-08
DataValue, 51.91463, 2.9268799999999998E-08
DataValue, 51.92258, 2.6927599999999996E-08
DataValue, 51.928630000000005, 2.4830799999999998E-08
DataValue, 51.936620000000005, 2.8146999999999997E-08
DataValue, 51.944630000000004, 2.85108E-08
DataValue, 51.952580000000005, 3.0337599999999995E-08
DataValue, 51.95862, 2.8468199999999998E-08
DataValue, 51.966620000000006, 3.1069799999999995E-08
DataValue, 51.97462, 2.6846399999999996E-08
DataValue, 51.982620000000004, 3.0119E-08
DataValue, 51.990620000000007, 2.7725199999999996E-08
DataValue, 51.99862, 2.7834999999999997E-08
DataValue, 52.006620000000005, 2.5832999999999997E-08
DataValue, 52.01462, 2.7940399999999996E-08
DataValue, 52.02262, 2.7051599999999998E-08
DataValue, 52.030620000000006, 2.8719599999999997E-08
DataValue, 52.03862, 2.7263799999999998E-08
DataValue, 52.046630000000008, 2.8625599999999996E-08
DataValue, 52.054620000000007, 2.5441799999999996E-08
DataValue, 52.062580000000004, 2.6006599999999997E-08
DataValue, 52.06862, 2.7257999999999998E-08
DataValue, 52.076620000000005, 2.6013999999999997E-08
DataValue, 52.08458, 2.8256399999999997E-08
DataValue, 52.09058, 2.7842599999999998E-08
DataValue, 52.09662, 2.7797399999999996E-08
DataValue, 52.104620000000004, 2.7254199999999998E-08
DataValue, 52.11258, 2.7294399999999998E-08
DataValue, 52.118620000000007, 2.94164E-08
DataValue, 52.12662, 2.7918999999999997E-08
DataValue, 52.134580000000007, 2.6813199999999998E-08
DataValue, 52.140620000000006, 2.7037399999999998E-08
DataValue, 52.14862, 2.8788399999999998E-08
DataValue, 52.156620000000004, 2.95408E-08
DataValue, 52.164620000000006, 3.0865199999999996E-08
DataValue, 52.172630000000005, 2.9269999999999997E-08
DataValue, 52.180620000000005, 2.9025999999999998E-08
DataValue, 52.188620000000007, 2.9903399999999995E-08
DataValue, 52.19662, 2.9846599999999994E-08
DataValue, 52.204580000000007, 3.16816E-08
DataValue, 52.210570000000004, 3.1038599999999996E-08
DataValue, 52.216620000000006, 3.1647799999999996E-08
DataValue, 52.22462, 3.13606E-08
DataValue, 52.232620000000004, 2.8692599999999996E-08
DataValue, 52.24058, 2.8238799999999998E-08
DataValue, 52.246620000000007, 2.8985599999999997E-08
DataValue, 52.254580000000004, 2.9181399999999997E-08
DataValue, 52.26062, 2.7951599999999996E-08
DataValue, 52.268580000000007, 2.7462999999999996E-08
DataValue, 52.274620000000006, 2.86002E-08
DataValue, 52.28262, 3.1161799999999994E-08
DataValue, 52.290620000000004, 3.1112399999999996E-08
DataValue, 52.29858, 3.12708E-08
DataValue, 52.304620000000007, 2.9671999999999996E-08
DataValue, 52.312580000000004, 2.9155799999999996E-08
DataValue, 52.31862, 2.91244E-08
DataValue, 52.326620000000005, 2.6728999999999997E-08
DataValue, 52.33462, 2.7934599999999997E-08
DataValue, 52.342580000000005, 2.7953399999999997E-08
DataValue, 52.348620000000004, 2.73698E-08
DataValue, 52.356620000000007, 2.6498599999999996E-08
DataValue, 52.364630000000005, 2.8267799999999998E-08
DataValue, 52.372620000000005, 2.76066E-08
DataValue, 52.380630000000004, 2.8516999999999997E-08
DataValue, 52.388580000000005, 2.8262999999999996E-08
DataValue, 52.39462, 2.6716199999999997E-08
DataValue, 52.402620000000006, 2.8530399999999997E-08
DataValue, 52.410630000000005, 2.7536199999999997E-08
DataValue, 52.418620000000004, 2.72522E-08
DataValue, 52.426620000000007, 3.0663599999999994E-08
DataValue, 52.43462, 2.8843799999999996E-08
DataValue, 52.442620000000005, 2.8534399999999998E-08
DataValue, 52.450630000000004, 2.9409799999999996E-08
DataValue, 52.45862, 2.8368599999999996E-08
DataValue, 52.466620000000006, 2.88884E-08
DataValue, 52.47462, 2.6493399999999996E-08
DataValue, 52.482620000000004, 2.58438E-08
DataValue, 52.49063, 2.7533399999999998E-08
DataValue, 52.49862, 2.4847799999999998E-08
DataValue, 52.506620000000005, 2.64262E-08
DataValue, 52.51462, 2.7717799999999996E-08
DataValue, 52.52262, 2.7302199999999996E-08
DataValue, 52.530620000000006, 2.6980599999999997E-08
DataValue, 52.53862, 2.6587E-08
DataValue, 52.546620000000004, 2.7114999999999998E-08
DataValue, 52.554620000000007, 2.6513599999999997E-08
DataValue, 52.56262, 2.6448199999999997E-08
DataValue, 52.570620000000005, 2.8015599999999996E-08
DataValue, 52.57858, 2.8270799999999998E-08
DataValue, 52.58462, 2.6936799999999997E-08
DataValue, 52.592620000000004, 2.8848799999999998E-08
DataValue, 52.600620000000006, 2.7884799999999997E-08
DataValue, 52.60862, 3.0299799999999996E-08
DataValue, 52.616630000000008, 2.9965E-08
DataValue, 52.624620000000007, 2.99468E-08
DataValue, 52.63262, 2.8770399999999997E-08
DataValue, 52.640620000000006, 2.9395799999999996E-08
DataValue, 52.64862, 2.8296399999999996E-08
DataValue, 52.656620000000004, 2.66094E-08
DataValue, 52.664620000000006, 2.7725199999999996E-08
DataValue, 52.67262, 2.7685399999999998E-08
DataValue, 52.680620000000005, 3.19646E-08
DataValue, 52.688620000000007, 3.27144E-08
DataValue, 52.696580000000004, 3.06572E-08
DataValue, 52.702580000000005, 3.02904E-08
DataValue, 52.70862, 2.8497999999999998E-08
DataValue, 52.71663, 2.7333599999999997E-08
DataValue, 52.72462, 2.7788799999999997E-08
DataValue, 52.732620000000004, 2.8167799999999997E-08
DataValue, 52.74063, 2.7968399999999998E-08
DataValue, 52.74862, 2.9026399999999996E-08
DataValue, 52.756620000000005, 2.7406399999999996E-08
DataValue, 52.76458, 2.7742399999999996E-08
DataValue, 52.77062, 2.8458999999999997E-08
DataValue, 52.778620000000004, 2.8006399999999998E-08
DataValue, 52.786620000000006, 2.8078399999999997E-08
DataValue, 52.79458, 2.7670599999999998E-08
DataValue, 52.80062, 2.70488E-08
DataValue, 52.808580000000006, 2.7340599999999998E-08
DataValue, 52.814620000000005, 2.76916E-08
DataValue, 52.822620000000008, 2.62012E-08
DataValue, 52.830580000000005, 2.5859599999999996E-08
DataValue, 52.836800000000004, 2.9654599999999998E-08
DataValue, 52.84463, 2.7383599999999997E-08
DataValue, 52.852790000000006, 2.8103799999999997E-08
DataValue, 52.860580000000006, 2.8204799999999996E-08
DataValue, 52.86874, 2.7403799999999998E-08
DataValue, 52.877260000000007, 2.71278E-08
DataValue, 52.88463, 2.8605199999999998E-08
DataValue, 52.89258, 2.86426E-08
DataValue, 52.900630000000007, 2.74376E-08
DataValue, 52.90863, 2.7123599999999997E-08
DataValue, 52.916630000000005, 2.6474999999999997E-08
DataValue, 52.924630000000008, 2.6878399999999996E-08
DataValue, 52.932590000000005, 2.6038599999999997E-08
DataValue, 52.940630000000006, 2.6722799999999996E-08
DataValue, 52.94863, 2.7157199999999997E-08
DataValue, 52.956630000000004, 2.5202999999999997E-08
DataValue, 52.964630000000007, 2.52942E-08
DataValue, 52.97283, 2.4258799999999998E-08
DataValue, 52.98129, 2.8099799999999996E-08
DataValue, 52.988630000000008, 2.8933E-08
DataValue, 52.99658, 2.9083799999999997E-08
DataValue, 53.004580000000004, 2.89032E-08
DataValue, 53.012580000000007, 2.7803799999999998E-08
DataValue, 53.020630000000004, 2.7661399999999997E-08
DataValue, 53.028630000000007, 2.7518E-08
DataValue, 53.03663, 2.66012E-08
DataValue, 53.044630000000005, 2.59228E-08
DataValue, 53.052630000000008, 2.8495599999999997E-08
DataValue, 53.06063, 2.8544599999999997E-08
DataValue, 53.068590000000007, 2.7934199999999998E-08
DataValue, 53.07663, 2.6271399999999996E-08
DataValue, 53.086220000000004, 2.8755399999999997E-08
DataValue, 53.092630000000007, 3.0309199999999995E-08
DataValue, 53.10063, 2.71836E-08
DataValue, 53.108590000000007, 2.8473199999999997E-08
DataValue, 53.114630000000005, 2.6989599999999997E-08
DataValue, 53.123120000000007, 2.9084399999999996E-08
DataValue, 53.13058, 2.9339799999999996E-08
DataValue, 53.138880000000007, 2.9409599999999998E-08
DataValue, 53.14663, 3.0616399999999996E-08
DataValue, 53.154880000000006, 3.1303E-08
DataValue, 53.162630000000007, 2.9207399999999997E-08
DataValue, 53.170590000000004, 2.8667599999999997E-08
DataValue, 53.17663, 2.8743999999999996E-08
DataValue, 53.18576, 2.8770799999999996E-08
DataValue, 53.192890000000006, 2.7168199999999996E-08
DataValue, 53.200630000000004, 2.5165599999999997E-08
DataValue, 53.208580000000005, 2.5663199999999997E-08
DataValue, 53.216640000000005, 2.6784999999999998E-08
DataValue, 53.224630000000005, 2.5134199999999996E-08
DataValue, 53.23264, 2.7984399999999996E-08
DataValue, 53.240800000000007, 2.7715999999999998E-08
DataValue, 53.24864, 2.67404E-08
DataValue, 53.256800000000005, 2.6846799999999998E-08
DataValue, 53.264640000000007, 2.6167399999999997E-08
DataValue, 53.272870000000005, 2.9378999999999998E-08
DataValue, 53.280640000000005, 2.7339599999999997E-08
DataValue, 53.288630000000005, 2.7673799999999996E-08
DataValue, 53.2974, 2.7016E-08
DataValue, 53.30463, 2.8505999999999997E-08
DataValue, 53.31264, 2.83916E-08
DataValue, 53.32471, 3.0975799999999995E-08
DataValue, 53.340720000000005, 2.8538399999999996E-08
DataValue, 53.359440000000006, 3.0165799999999996E-08
DataValue, 53.38045, 2.98844E-08
DataValue, 53.388590000000008, 2.9144399999999998E-08
DataValue, 53.39663, 2.7189399999999998E-08
DataValue, 53.40458, 2.8270799999999998E-08
DataValue, 53.41264, 2.8334599999999997E-08
DataValue, 53.42063, 3.04478E-08
DataValue, 53.428630000000005, 2.9727599999999998E-08
DataValue, 53.436640000000004, 3.09338E-08
DataValue, 53.444630000000004, 3.2575199999999996E-08
DataValue, 53.452740000000006, 2.8895599999999998E-08
DataValue, 53.460640000000005, 3.04178E-08
DataValue, 53.468630000000005, 2.8342799999999997E-08
DataValue, 53.476630000000007, 2.9090599999999997E-08
DataValue, 53.484590000000004, 2.7729399999999998E-08
DataValue, 53.492580000000004, 2.7711799999999996E-08
DataValue, 53.50063, 2.8764399999999997E-08
DataValue, 53.508640000000007, 2.7906999999999996E-08
DataValue, 53.516580000000005, 2.7095199999999996E-08
DataValue, 53.52463, 2.7852599999999996E-08
DataValue, 53.532640000000008, 2.5794799999999996E-08
DataValue, 53.540630000000007, 2.7971999999999997E-08
DataValue, 53.54863, 2.7808799999999997E-08
DataValue, 53.55664, 2.9986399999999996E-08
DataValue, 53.56463, 2.7206599999999998E-08
DataValue, 53.57258, 2.7863799999999996E-08
DataValue, 53.58064, 2.7501799999999996E-08
DataValue, 53.58863, 3.22534E-08
DataValue, 53.596630000000005, 2.9860199999999995E-08
DataValue, 53.60464, 2.99738E-08
DataValue, 53.61263, 3.1689399999999995E-08
DataValue, 53.620630000000006, 2.8898399999999997E-08
DataValue, 53.628640000000004, 2.9128999999999996E-08
DataValue, 53.636630000000004, 3.0328E-08
DataValue, 53.644630000000006, 2.9544199999999997E-08
DataValue, 53.6527, 3.03504E-08
DataValue, 53.660630000000005, 2.73646E-08
DataValue, 53.668580000000006, 2.8827799999999998E-08
DataValue, 53.676590000000004, 2.7470999999999998E-08
DataValue, 53.684630000000006, 2.6588399999999998E-08
DataValue, 53.69263, 2.6602399999999997E-08
DataValue, 53.700640000000007, 2.6744799999999998E-08
DataValue, 53.708580000000005, 2.5747E-08
DataValue, 53.71464, 2.85026E-08
DataValue, 53.72263, 2.8250599999999998E-08
DataValue, 53.73064, 2.9379799999999998E-08
DataValue, 53.738580000000006, 2.6635999999999998E-08
DataValue, 53.74663, 2.5791799999999996E-08
DataValue, 53.75464, 2.6804799999999997E-08
DataValue, 53.76263, 2.8049399999999997E-08
DataValue, 53.770630000000004, 2.5202999999999997E-08
DataValue, 53.77864, 3.00408E-08
DataValue, 53.78663, 2.9287799999999996E-08
DataValue, 53.794630000000005, 2.9406E-08
DataValue, 53.802640000000004, 2.80222E-08
DataValue, 53.81063, 2.7420199999999998E-08
DataValue, 53.81864, 2.7799399999999998E-08
DataValue, 53.82663, 2.6743799999999997E-08
DataValue, 53.834630000000004, 2.7268599999999996E-08
DataValue, 53.84264, 2.6585399999999998E-08
DataValue, 53.850580000000008, 2.8901199999999996E-08
DataValue, 53.858630000000005, 2.7358399999999998E-08
DataValue, 53.86659, 2.9204199999999996E-08
DataValue, 53.87463, 2.64776E-08
DataValue, 53.882630000000006, 2.78114E-08
DataValue, 53.890640000000005, 2.7500799999999998E-08
DataValue, 53.89858, 2.76476E-08
DataValue, 53.906580000000005, 2.6974599999999997E-08
DataValue, 53.914640000000006, 2.6196199999999996E-08
DataValue, 53.922630000000005, 2.54848E-08
DataValue, 53.930630000000008, 2.53828E-08
DataValue, 53.938640000000007, 2.7046999999999997E-08
DataValue, 53.946630000000006, 2.66518E-08
DataValue, 53.954580000000007, 2.6502599999999997E-08
DataValue, 53.962640000000007, 2.60032E-08
DataValue, 53.970580000000005, 2.657E-08
DataValue, 53.97863, 2.77504E-08
DataValue, 53.98664, 2.76856E-08
DataValue, 53.994630000000008, 2.6412999999999996E-08
DataValue, 54.00263, 2.53068E-08
DataValue, 54.01064, 2.6020199999999998E-08
DataValue, 54.01863, 2.5248999999999997E-08
DataValue, 54.026590000000006, 2.7404599999999998E-08
DataValue, 54.03464, 2.5231799999999996E-08
DataValue, 54.04263, 2.76E-08
DataValue, 54.050630000000005, 2.5119999999999996E-08
DataValue, 54.058640000000004, 2.6033399999999997E-08
DataValue, 54.06663, 2.6825799999999997E-08
DataValue, 54.07663, 2.6732599999999997E-08
DataValue, 54.084640000000007, 2.4736799999999998E-08
DataValue, 54.092620000000004, 2.4560999999999997E-08
DataValue, 54.100620000000006, 2.54244E-08
DataValue, 54.108630000000005, 2.7349399999999997E-08
DataValue, 54.116640000000004, 2.69222E-08
DataValue, 54.12478, 2.6585399999999998E-08
DataValue, 54.132630000000006, 2.58452E-08
DataValue, 54.140640000000005, 2.6561E-08
DataValue, 54.148630000000004, 2.4557399999999998E-08
DataValue, 54.157250000000005, 2.5030399999999998E-08
DataValue, 54.16463, 2.4736799999999998E-08
DataValue, 54.17264, 2.4058399999999998E-08
DataValue, 54.180630000000008, 2.3811799999999998E-08
DataValue, 54.18863, 2.53128E-08
DataValue, 54.19664, 2.4578199999999998E-08
DataValue, 54.20463, 2.4274199999999997E-08
DataValue, 54.212630000000004, 2.47074E-08
DataValue, 54.22064, 2.5293199999999998E-08
DataValue, 54.22863, 2.4344799999999996E-08
DataValue, 54.236630000000005, 2.35588E-08
DataValue, 54.244640000000004, 2.4516E-08
DataValue, 54.25263, 2.3691799999999997E-08
DataValue, 54.260630000000006, 2.33944E-08
DataValue, 54.268640000000005, 2.2778799999999997E-08
DataValue, 54.278020000000005, 2.3805599999999996E-08
DataValue, 54.28473, 2.3496199999999998E-08
DataValue, 54.29285, 2.4300999999999997E-08
DataValue, 54.300630000000005, 2.2775799999999997E-08
DataValue, 54.308630000000008, 2.1414199999999997E-08
DataValue, 54.31663, 2.18876E-08
DataValue, 54.32464, 2.28282E-08
DataValue, 54.33279, 2.25624E-08
DataValue, 54.340630000000004, 2.3024599999999998E-08
DataValue, 54.34864, 2.2824199999999997E-08
DataValue, 54.356620000000007, 2.2405799999999998E-08
DataValue, 54.36462, 2.2683399999999997E-08
DataValue, 54.372620000000005, 2.2936799999999998E-08
DataValue, 54.380620000000008, 2.2056199999999997E-08
DataValue, 54.38862, 2.11728E-08
DataValue, 54.396620000000006, 2.2879E-08
DataValue, 54.40462, 2.37934E-08
DataValue, 54.412580000000005, 2.51788E-08
DataValue, 54.418580000000006, 2.62586E-08
DataValue, 54.424620000000004, 2.3676199999999997E-08
DataValue, 54.43258, 2.3282999999999997E-08
DataValue, 54.438620000000007, 2.5800399999999998E-08
DataValue, 54.446630000000006, 2.5520199999999997E-08
DataValue, 54.454620000000006, 2.3999999999999997E-08
DataValue, 54.46258, 2.3986599999999997E-08
DataValue, 54.46862, 2.70406E-08
DataValue, 54.476580000000006, 2.3875199999999998E-08
DataValue, 54.482620000000004, 2.24642E-08
DataValue, 54.49063, 2.3057199999999997E-08
DataValue, 54.49862, 2.33138E-08
DataValue, 54.506620000000005, 2.3559199999999997E-08
DataValue, 54.514630000000004, 2.3860799999999997E-08
DataValue, 54.522580000000005, 2.4841199999999998E-08
DataValue, 54.528620000000004, 2.61692E-08
DataValue, 54.536580000000008, 2.5193799999999996E-08
DataValue, 54.542620000000007, 2.4872399999999998E-08
DataValue, 54.550580000000004, 2.64656E-08
DataValue, 54.556630000000006, 2.32602E-08
DataValue, 54.564620000000005, 2.41778E-08
DataValue, 54.572620000000008, 2.3022799999999996E-08
DataValue, 54.58062, 2.3104199999999997E-08
DataValue, 54.588620000000006, 2.3465399999999997E-08
DataValue, 54.596630000000005, 2.16574E-08
DataValue, 54.604630000000007, 2.2291799999999998E-08
DataValue, 54.612620000000007, 2.33638E-08
DataValue, 54.620630000000006, 2.21066E-08
DataValue, 54.62863, 2.2686999999999997E-08
DataValue, 54.636620000000008, 2.1263799999999997E-08
DataValue, 54.64462, 2.3207199999999998E-08
DataValue, 54.652620000000006, 2.2981E-08
DataValue, 54.66062, 2.3279799999999996E-08
DataValue, 54.668580000000006, 2.3912799999999996E-08
DataValue, 54.67457, 2.3749399999999998E-08
DataValue, 54.680620000000005, 2.32834E-08
DataValue, 54.688620000000007, 2.4332199999999997E-08
DataValue, 54.69662, 2.33496E-08
DataValue, 54.704620000000006, 2.5062799999999997E-08
DataValue, 54.71258, 2.31842E-08
DataValue, 54.71862, 2.34106E-08
DataValue, 54.726580000000006, 2.4464999999999998E-08
DataValue, 54.732620000000004, 2.2649399999999998E-08
DataValue, 54.740620000000007, 2.12346E-08
DataValue, 54.74862, 2.3357999999999996E-08
DataValue, 54.756580000000007, 2.3300999999999998E-08
DataValue, 54.762620000000005, 2.3035599999999997E-08
DataValue, 54.77058, 2.26228E-08
DataValue, 54.77658, 2.3237599999999998E-08
DataValue, 54.78262, 2.2646999999999998E-08
DataValue, 54.790630000000007, 2.2395399999999998E-08
DataValue, 54.798620000000007, 2.4478999999999997E-08
DataValue, 54.80662, 2.3025999999999997E-08
DataValue, 54.814620000000005, 2.5102399999999997E-08
DataValue, 54.822620000000008, 2.5330199999999997E-08
DataValue, 54.830580000000005, 2.4239999999999997E-08
DataValue, 54.83662, 2.3497399999999997E-08
DataValue, 54.84463, 2.37228E-08
DataValue, 54.85262, 2.3814799999999998E-08
DataValue, 54.860620000000004, 2.3719999999999997E-08
DataValue, 54.86863, 2.3221999999999998E-08
DataValue, 54.87662, 2.4309199999999997E-08
DataValue, 54.884620000000005, 2.4198199999999997E-08
DataValue, 54.89258, 2.4609199999999996E-08
DataValue, 54.89862, 2.4239999999999997E-08
DataValue, 54.906620000000004, 2.6406999999999996E-08
DataValue, 54.914620000000006, 2.6688999999999998E-08
DataValue, 54.92262, 2.5294799999999998E-08
DataValue, 54.930620000000005, 2.49344E-08
DataValue, 54.93858, 2.6737999999999998E-08
DataValue, 54.944620000000008, 2.4349599999999998E-08
DataValue, 54.95262, 2.6603999999999998E-08
DataValue, 54.96063, 2.5000399999999997E-08
DataValue, 54.96858, 2.4276199999999996E-08
DataValue, 54.97458, 2.4078E-08
DataValue, 54.980570000000007, 2.4265199999999997E-08
DataValue, 54.98662, 2.4138799999999998E-08
DataValue, 54.994620000000005, 2.2424799999999996E-08
DataValue, 55.00258, 2.5938799999999997E-08
DataValue, 55.008620000000008, 2.2984399999999998E-08
DataValue, 55.01662, 2.40682E-08
DataValue, 55.024620000000006, 2.5256599999999997E-08
DataValue, 55.03258, 2.51988E-08
DataValue, 55.03862, 2.54908E-08
DataValue, 55.046580000000006, 2.39022E-08
DataValue, 55.052620000000005, 2.37756E-08
DataValue, 55.06063, 2.4171199999999996E-08
DataValue, 55.06862, 2.3322199999999996E-08
DataValue, 55.076580000000007, 2.4837999999999997E-08
DataValue, 55.082620000000006, 2.4869E-08
DataValue, 55.09062, 2.4653199999999997E-08
DataValue, 55.098630000000007, 2.4418199999999998E-08
DataValue, 55.106620000000007, 2.5959799999999998E-08
DataValue, 55.114630000000005, 2.6405199999999998E-08
DataValue, 55.122620000000005, 2.7315599999999996E-08
DataValue, 55.13058, 2.4840799999999996E-08
DataValue, 55.136620000000008, 2.535E-08
DataValue, 55.14462, 2.4273599999999998E-08
DataValue, 55.152620000000006, 2.6303199999999998E-08
DataValue, 55.160630000000005, 2.6510999999999998E-08
DataValue, 55.168620000000004, 2.5142399999999996E-08
DataValue, 55.176620000000007, 2.4813199999999996E-08
DataValue, 55.184580000000004, 2.58684E-08
DataValue, 55.19062, 2.3465399999999997E-08
DataValue, 55.19863, 2.6841399999999997E-08
DataValue, 55.20658, 2.5100999999999998E-08
DataValue, 55.21262, 2.4956E-08
DataValue, 55.220580000000005, 2.3125599999999996E-08
DataValue, 55.226620000000004, 2.3856199999999996E-08
DataValue, 55.23463, 2.3298799999999998E-08
DataValue, 55.24262, 2.3292799999999998E-08
DataValue, 55.25063, 2.23904E-08
DataValue, 55.258620000000008, 2.4586799999999996E-08
DataValue, 55.26662, 2.5049599999999998E-08
DataValue, 55.274620000000006, 2.35E-08
DataValue, 55.28262, 2.4313199999999998E-08
DataValue, 55.290620000000004, 2.2534999999999996E-08
DataValue, 55.29858, 2.57276E-08
DataValue, 55.30458, 2.4514799999999997E-08
DataValue, 55.310620000000007, 2.4354799999999998E-08
DataValue, 55.31862, 2.4736599999999997E-08
DataValue, 55.326620000000005, 2.3214199999999996E-08
DataValue, 55.33458, 2.3094399999999997E-08
DataValue, 55.34062, 2.31642E-08
DataValue, 55.348630000000007, 2.31404E-08
DataValue, 55.356620000000007, 2.3071399999999997E-08
DataValue, 55.36462, 2.39774E-08
DataValue, 55.372620000000005, 2.5321599999999998E-08
DataValue, 55.380620000000008, 2.2212799999999998E-08
DataValue, 55.388630000000006, 2.4254599999999996E-08
DataValue, 55.396620000000006, 2.2703599999999998E-08
DataValue, 55.404630000000004, 2.30412E-08
DataValue, 55.412630000000007, 2.4343399999999997E-08
DataValue, 55.420620000000007, 2.2392799999999997E-08
DataValue, 55.428630000000005, 2.2328999999999998E-08
DataValue, 55.436620000000005, 2.53218E-08
DataValue, 55.444620000000008, 2.2514199999999997E-08
DataValue, 55.452630000000006, 2.4512599999999997E-08
DataValue, 55.460580000000007, 2.3023999999999998E-08
DataValue, 55.466620000000006, 2.3945799999999997E-08
DataValue, 55.47462, 2.3450599999999998E-08
DataValue, 55.482620000000004, 2.1774799999999997E-08
DataValue, 55.490620000000007, 2.3379599999999996E-08
DataValue, 55.49862, 2.3097599999999998E-08
DataValue, 55.506620000000005, 2.31732E-08
DataValue, 55.514620000000008, 2.46886E-08
DataValue, 55.52262, 2.30234E-08
DataValue, 55.53063, 2.2912799999999997E-08
DataValue, 55.53862, 2.3780399999999997E-08
DataValue, 55.546620000000004, 2.3956399999999998E-08
DataValue, 55.554620000000007, 2.25564E-08
DataValue, 55.56262, 2.3717999999999998E-08
DataValue, 55.570620000000005, 2.2082399999999997E-08
DataValue, 55.57858, 2.27598E-08
DataValue, 55.58462, 2.38904E-08
DataValue, 55.592620000000004, 2.4268999999999997E-08
DataValue, 55.600580000000008, 2.34858E-08
DataValue, 55.606620000000007, 2.33898E-08
DataValue, 55.61462, 2.4706399999999998E-08
DataValue, 55.622620000000005, 2.15584E-08
DataValue, 55.630630000000004, 2.4074599999999997E-08
DataValue, 55.638580000000005, 2.4538799999999998E-08
DataValue, 55.644580000000005, 2.35268E-08
DataValue, 55.65062, 2.21544E-08
DataValue, 55.658580000000008, 2.3113199999999997E-08
DataValue, 55.664620000000006, 2.20962E-08
DataValue, 55.67262, 2.32736E-08
DataValue, 55.680620000000005, 2.24544E-08
DataValue, 55.688620000000007, 2.35082E-08
DataValue, 55.69662, 2.2664199999999998E-08
DataValue, 55.704620000000006, 2.3953399999999998E-08
DataValue, 55.712630000000004, 2.3357999999999996E-08
DataValue, 55.720620000000004, 2.50052E-08
DataValue, 55.728580000000008, 2.36698E-08
DataValue, 55.73463, 2.1945E-08
DataValue, 55.74262, 2.40936E-08
DataValue, 55.75063, 2.3085799999999998E-08
DataValue, 55.758620000000008, 2.1714599999999998E-08
DataValue, 55.76662, 2.1760799999999998E-08
DataValue, 55.774620000000006, 2.268E-08
DataValue, 55.78262, 2.25856E-08
DataValue, 55.790580000000006, 2.26272E-08
DataValue, 55.796620000000004, 2.34076E-08
DataValue, 55.80458, 2.37868E-08
DataValue, 55.810620000000007, 2.3191199999999997E-08
DataValue, 55.818580000000004, 2.35082E-08
DataValue, 55.824580000000005, 2.2929799999999997E-08
DataValue, 55.83062, 2.36288E-08
DataValue, 55.838620000000006, 2.2496E-08
