
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 56.594620000000006, 1.0776E-09
DataValue, 56.598630000000007, 1.06E-09
DataValue, 56.60262, 1.0393E-09
DataValue, 56.606580000000008, 1.0215E-09
DataValue, 56.610580000000006, 1.0323E-09
DataValue, 56.61462, 1.0468E-09
DataValue, 56.61858, 1.0647E-09
DataValue, 56.622620000000005, 1.0762E-09
DataValue, 56.626580000000004, 1.0664E-09
DataValue, 56.63058, 1.0633E-09
DataValue, 56.63463, 1.0469E-09
DataValue, 56.63862, 1.0449E-09
DataValue, 56.642620000000008, 1.0741E-09
DataValue, 56.646580000000007, 1.0748E-09
DataValue, 56.65062, 1.0856E-09
DataValue, 56.65462, 1.0493E-09
DataValue, 56.65863, 1.0499E-09
DataValue, 56.662580000000005, 1.0371E-09
DataValue, 56.66658, 1.0582E-09
DataValue, 56.67063, 1.0641E-09
DataValue, 56.674580000000006, 1.0422E-09
DataValue, 56.67862, 1.0629E-09
DataValue, 56.682620000000007, 1.0719E-09
DataValue, 56.686630000000008, 1.0527E-09
DataValue, 56.690580000000004, 1.0576E-09
DataValue, 56.694630000000004, 1.0499E-09
DataValue, 56.69863, 1.0383E-09
DataValue, 56.702630000000006, 1.0251E-09
DataValue, 56.706630000000004, 1.0406E-09
DataValue, 56.710620000000006, 1.0479999999999999E-09
DataValue, 56.714620000000004, 1.0617E-09
DataValue, 56.71862, 1.0947E-09
DataValue, 56.72263, 1.0805E-09
DataValue, 56.726630000000007, 1.0599E-09
DataValue, 56.73062, 1.0286E-09
DataValue, 56.734620000000007, 1.0225E-09
DataValue, 56.738620000000004, 1.0393E-09
DataValue, 56.74262, 1.0514E-09
DataValue, 56.74663, 1.0694E-09
DataValue, 56.750620000000005, 1.0698E-09
DataValue, 56.754580000000004, 1.0291E-09
DataValue, 56.758620000000008, 1.0205E-09
DataValue, 56.762620000000005, 1.0415E-09
DataValue, 56.76662, 1.0614E-09
DataValue, 56.770620000000008, 1.0754E-09
DataValue, 56.77463, 1.0424E-09
DataValue, 56.778620000000004, 1.0278E-09
DataValue, 56.78262, 1.0326E-09
DataValue, 56.786580000000008, 1.0265E-09
DataValue, 56.790630000000007, 1.0523E-09
DataValue, 56.79462, 1.0498E-09
DataValue, 56.798620000000007, 1.0699E-09
DataValue, 56.802580000000006, 1.0522E-09
DataValue, 56.80662, 1.0412E-09
DataValue, 56.81063, 1.0156E-09
DataValue, 56.814620000000005, 1.0081E-09
DataValue, 56.81862, 1.032E-09
DataValue, 56.822630000000004, 1.0534E-09
DataValue, 56.82663, 1.0298E-09
DataValue, 56.830630000000006, 1.037E-09
DataValue, 56.834630000000004, 1.027E-09
DataValue, 56.838580000000007, 1.0493E-09
DataValue, 56.842630000000007, 1.0392E-09
DataValue, 56.84662, 1.0249E-09
DataValue, 56.850580000000008, 1.0305E-09
DataValue, 56.854630000000007, 1.0294E-09
DataValue, 56.85862, 1.0413E-09
DataValue, 56.862620000000007, 1.0262E-09
DataValue, 56.866630000000008, 1.0382E-09
DataValue, 56.870630000000006, 1.024E-09
DataValue, 56.87463, 1.0308E-09
DataValue, 56.878620000000005, 1.0605E-09
DataValue, 56.88262, 1.0691E-09
DataValue, 56.886620000000008, 1.0498E-09
DataValue, 56.89063, 1.0409E-09
DataValue, 56.894580000000005, 1.0071E-09
DataValue, 56.900040000000004, 1.0179E-09
DataValue, 56.904630000000004, 1.0525E-09
DataValue, 56.908620000000006, 1.0657E-09
DataValue, 56.912630000000007, 1.0719E-09
DataValue, 56.916630000000005, 1.0391E-09
DataValue, 56.92063, 1.0123E-09
DataValue, 56.930560000000007, 1.0194E-09
DataValue, 56.934630000000006, 1.0142E-09
DataValue, 56.938620000000007, 1.0356E-09
DataValue, 56.942620000000005, 1.0413E-09
DataValue, 56.946580000000004, 1.0571E-09
DataValue, 56.950630000000004, 1.0338E-09
DataValue, 56.95947, 1.0254E-09
DataValue, 56.96262, 1.0328E-09
DataValue, 56.966620000000006, 1.0241E-09
DataValue, 56.970620000000004, 1.0173E-09
DataValue, 56.97462, 1.0006E-09
DataValue, 56.983460000000008, 1.0096E-09
DataValue, 56.986570000000007, 1.0298E-09
DataValue, 56.990620000000007, 1.0525E-09
DataValue, 56.994620000000005, 1.0226E-09
DataValue, 56.998630000000006, 1.0499E-09
DataValue, 57.002620000000007, 1.0246E-09
DataValue, 57.00663, 1.0138E-09
DataValue, 57.01062, 1.0508E-09
DataValue, 57.014620000000008, 1.0282E-09
DataValue, 57.01863, 1.017E-09
DataValue, 57.02264, 1.0165E-09
DataValue, 57.026630000000004, 1.0218E-09
DataValue, 57.03063, 1.0244E-09
DataValue, 57.034890000000004, 9.94E-10
DataValue, 57.04003, 1.0204E-09
DataValue, 57.04462, 1.0227E-09
DataValue, 57.04863, 1.0143E-09
DataValue, 57.052620000000005, 1.0241E-09
DataValue, 57.056580000000004, 1.0304E-09
DataValue, 57.060620000000007, 1.0327E-09
DataValue, 57.064580000000007, 1.011E-09
DataValue, 57.068630000000006, 1.0263E-09
DataValue, 57.072620000000008, 9.958E-10
DataValue, 57.079180000000008, 1.0259E-09
DataValue, 57.082580000000007, 1.0683E-09
DataValue, 57.086580000000005, 1.067E-09
DataValue, 57.090630000000004, 1.0302E-09
DataValue, 57.09463, 9.977E-10
DataValue, 57.101180000000006, 1.0182E-09
DataValue, 57.104620000000004, 1.0245E-09
DataValue, 57.10862, 1.0279E-09
DataValue, 57.11263, 1.0287E-09
DataValue, 57.116630000000008, 1.0089E-09
DataValue, 57.12062, 1.0089E-09
DataValue, 57.12458, 1.0275E-09
DataValue, 57.128620000000005, 1.0262E-09
DataValue, 57.132630000000006, 1.0319E-09
DataValue, 57.13658, 1.0463E-09
DataValue, 57.140580000000007, 1.0543E-09
DataValue, 57.144580000000005, 1.0315E-09
DataValue, 57.148620000000008, 9.97E-10
DataValue, 57.154030000000006, 1.0116E-09
DataValue, 57.158620000000006, 1.0411E-09
DataValue, 57.162580000000005, 1.0612E-09
DataValue, 57.166630000000005, 1.0598E-09
DataValue, 57.17063, 1.0375E-09
DataValue, 57.174620000000004, 9.896E-10
DataValue, 57.18003, 1.0183E-09
DataValue, 57.184630000000006, 1.0439E-09
DataValue, 57.18858, 1.0572E-09
DataValue, 57.192620000000005, 1.0489E-09
DataValue, 57.196580000000004, 1.0381E-09
DataValue, 57.200620000000008, 1.0186E-09
DataValue, 57.20463, 1.0136E-09
DataValue, 57.20862, 1.0139E-09
DataValue, 57.212630000000004, 1.0173E-09
DataValue, 57.216620000000006, 1.0405E-09
DataValue, 57.220620000000004, 1.0621E-09
DataValue, 57.22462, 1.0433E-09
DataValue, 57.238040000000005, 1.0224E-09
DataValue, 57.24262, 1.0579E-09
DataValue, 57.24663, 1.0604E-09
DataValue, 57.250580000000006, 1.0285E-09
DataValue, 57.261750000000006, 1.004E-09
DataValue, 57.266630000000006, 1.0151E-09
DataValue, 57.27058, 1.0224E-09
DataValue, 57.274620000000006, 1.0131E-09
DataValue, 57.278620000000004, 1.0394E-09
DataValue, 57.282630000000005, 1.0535E-09
DataValue, 57.28663, 1.0272E-09
DataValue, 57.290620000000004, 1.0065E-09
DataValue, 57.299470000000007, 1.0274E-09
DataValue, 57.302620000000005, 1.0483E-09
DataValue, 57.306630000000006, 1.0404E-09
DataValue, 57.31063, 1.0145E-09
DataValue, 57.32748, 1.0184E-09
DataValue, 57.332620000000006, 1.0371E-09
DataValue, 57.33662, 1.0198E-09
DataValue, 57.34058, 1.0124E-09
DataValue, 57.344620000000006, 1.0205E-09
DataValue, 57.348620000000004, 1.0078E-09
DataValue, 57.35262, 1.001E-09
DataValue, 57.358030000000007, 1.0242E-09
DataValue, 57.362620000000007, 1.0184E-09
DataValue, 57.368030000000005, 1.003E-09
DataValue, 57.372630000000008, 1.0077E-09
DataValue, 57.37662, 1.018E-09
DataValue, 57.380630000000004, 1.0173E-09
DataValue, 57.388320000000007, 9.983E-10
DataValue, 57.400900000000007, 1.0152E-09
DataValue, 57.404630000000004, 1.0131E-09
DataValue, 57.408890000000007, 1.0016E-09
DataValue, 57.4209, 1.0169E-09
DataValue, 57.424620000000004, 1.0072E-09
DataValue, 57.440290000000005, 1.0368E-09
DataValue, 57.44458, 1.0242E-09
DataValue, 57.44863, 9.908E-10
DataValue, 57.4682, 1.0355E-09
DataValue, 57.472310000000007, 1.02647E-09
DataValue, 57.476310000000005, 1.0001100000000002E-09
DataValue, 57.48031, 1.0066900000000002E-09
DataValue, 57.484310000000008, 9.8433E-10
DataValue, 57.488310000000006, 9.6312E-10
DataValue, 57.49231, 9.4032000000000012E-10
DataValue, 57.496310000000008, 9.6149000000000016E-10
DataValue, 57.500310000000006, 1.01072E-09
DataValue, 57.504310000000004, 1.00371E-09
DataValue, 57.50831, 9.751E-10
DataValue, 57.512310000000006, 9.8976000000000011E-10
DataValue, 57.516310000000004, 9.8741E-10
DataValue, 57.52031, 9.8603000000000016E-10
DataValue, 57.524260000000005, 9.7531E-10
DataValue, 57.528310000000005, 9.9022000000000012E-10
DataValue, 57.53231, 9.757300000000001E-10
DataValue, 57.536310000000007, 9.7207000000000014E-10
DataValue, 57.540310000000005, 1.02897E-09
DataValue, 57.54426, 1.01371E-09
DataValue, 57.548310000000008, 9.9351E-10
DataValue, 57.552310000000006, 9.8789E-10
DataValue, 57.55631, 9.5988E-10
DataValue, 57.56031, 9.7508000000000011E-10
DataValue, 57.564310000000006, 9.5728E-10
DataValue, 57.568310000000004, 9.8891E-10
DataValue, 57.57231, 9.9259E-10
DataValue, 57.576310000000007, 9.8496E-10
DataValue, 57.580310000000004, 1.00525E-09
DataValue, 57.58431, 9.9966E-10
DataValue, 57.58832, 9.649E-10
DataValue, 57.592310000000005, 9.4536000000000014E-10
DataValue, 57.59631, 9.5892E-10
DataValue, 57.600310000000007, 9.9636E-10
DataValue, 57.60533, 1.0036700000000001E-09
DataValue, 57.60831, 1.00104E-09
DataValue, 57.612310000000008, 9.9821E-10
DataValue, 57.616310000000006, 9.6996E-10
DataValue, 57.622310000000006, 9.7525000000000012E-10
DataValue, 57.626310000000004, 9.9019E-10
DataValue, 57.63031, 1.00115E-09
DataValue, 57.635160000000006, 9.6645000000000011E-10
DataValue, 57.638310000000004, 9.6995000000000015E-10
DataValue, 57.64231, 9.6860000000000015E-10
DataValue, 57.646310000000007, 9.6665000000000017E-10
DataValue, 57.65048, 9.5752E-10
DataValue, 57.654320000000006, 9.6835E-10
DataValue, 57.658310000000007, 9.9446E-10
DataValue, 57.662310000000005, 1.01219E-09
DataValue, 57.667620000000007, 9.9293E-10
DataValue, 57.6726, 9.3494E-10
DataValue, 57.677540000000008, 9.2316E-10
DataValue, 57.682310000000008, 9.676E-10
DataValue, 57.68632, 9.7803E-10
DataValue, 57.69051, 9.8106000000000013E-10
DataValue, 57.69431, 9.7229000000000017E-10
DataValue, 57.698270000000008, 9.6663E-10
DataValue, 57.70226, 9.6590000000000015E-10
DataValue, 57.706260000000007, 9.9865E-10
DataValue, 57.710310000000007, 1.0102100000000002E-09
DataValue, 57.714310000000005, 9.7996E-10
DataValue, 57.71831, 9.8045E-10
DataValue, 57.722350000000006, 9.8533000000000015E-10
DataValue, 57.726270000000007, 9.6763E-10
DataValue, 57.730270000000004, 9.3902000000000013E-10
DataValue, 57.734260000000006, 9.4905000000000015E-10
DataValue, 57.738350000000004, 9.8574000000000016E-10
DataValue, 57.742320000000007, 9.9171E-10
DataValue, 57.74627, 9.7659E-10
DataValue, 57.750310000000006, 9.6141E-10
DataValue, 57.755640000000007, 9.5824E-10
DataValue, 57.760310000000004, 9.9147E-10
DataValue, 57.764320000000005, 9.8796000000000017E-10
DataValue, 57.768470000000008, 9.7281E-10
DataValue, 57.772310000000004, 9.5404000000000015E-10
DataValue, 57.77707, 9.738E-10
DataValue, 57.78027, 9.8318000000000011E-10
DataValue, 57.784310000000005, 9.6192000000000013E-10
DataValue, 57.78831, 9.3005000000000011E-10
DataValue, 57.792310000000008, 9.527E-10
DataValue, 57.797610000000006, 9.6921E-10
DataValue, 57.80232, 9.7815E-10
DataValue, 57.806320000000007, 9.7317E-10
DataValue, 57.810330000000008, 9.7322E-10
DataValue, 57.814310000000006, 9.6104E-10
DataValue, 57.818320000000007, 9.9585E-10
DataValue, 57.82231, 9.6584E-10
DataValue, 57.826350000000005, 9.4536000000000014E-10
DataValue, 57.830310000000004, 9.4377000000000014E-10
DataValue, 57.834270000000004, 9.5639E-10
DataValue, 57.83827, 9.4863E-10
DataValue, 57.842420000000004, 9.5998E-10
DataValue, 57.84631, 9.8475000000000014E-10
DataValue, 57.850310000000007, 9.9293E-10
DataValue, 57.854310000000005, 9.6072000000000017E-10
DataValue, 57.85972, 9.7787E-10
DataValue, 57.86431, 9.6462000000000013E-10
DataValue, 57.868310000000008, 9.5308E-10
DataValue, 57.872310000000006, 9.6685E-10
DataValue, 57.87626, 9.715E-10
DataValue, 57.882480000000008, 9.6339000000000012E-10
DataValue, 57.888320000000007, 9.7648000000000013E-10
DataValue, 57.892320000000005, 9.4549E-10
DataValue, 57.896310000000007, 9.1149E-10
DataValue, 57.900310000000005, 9.3658E-10
DataValue, 57.906320000000008, 9.7904000000000017E-10
DataValue, 57.910270000000004, 9.8657E-10
DataValue, 57.914310000000008, 9.8806E-10
DataValue, 57.918310000000005, 9.8501E-10
DataValue, 57.92231, 9.5517000000000013E-10
DataValue, 57.926320000000004, 9.4263E-10
DataValue, 57.93043, 9.3638E-10
DataValue, 57.93426, 9.3275000000000011E-10
DataValue, 57.93831, 9.6615E-10
DataValue, 57.942310000000006, 9.9762000000000012E-10
DataValue, 57.946400000000004, 9.8356E-10
DataValue, 57.95031, 9.4625000000000012E-10
DataValue, 57.954270000000008, 9.1050000000000011E-10
DataValue, 57.958310000000004, 9.2341000000000012E-10
DataValue, 57.962520000000005, 9.5168000000000017E-10
DataValue, 57.966310000000007, 9.8981000000000012E-10
DataValue, 57.970310000000005, 9.8653000000000011E-10
DataValue, 57.974260000000008, 9.4163E-10
DataValue, 57.978400000000008, 9.4478000000000012E-10
DataValue, 57.982520000000008, 9.459E-10
DataValue, 57.986270000000005, 9.5295000000000011E-10
DataValue, 57.992320000000007, 9.6584E-10
DataValue, 57.996320000000004, 9.7474E-10
DataValue, 58.000310000000006, 9.892E-10
DataValue, 58.005170000000007, 9.6111E-10
DataValue, 58.008320000000005, 9.4816000000000017E-10
DataValue, 58.012310000000006, 9.3347E-10
DataValue, 58.016310000000004, 9.2825000000000008E-10
DataValue, 58.021660000000004, 9.5689E-10
DataValue, 58.026320000000005, 9.858E-10
DataValue, 58.030310000000007, 9.8331E-10
DataValue, 58.034520000000008, 9.4956E-10
DataValue, 58.038270000000004, 9.6625E-10
DataValue, 58.042310000000008, 9.8410000000000015E-10
DataValue, 58.04632, 9.4971E-10
DataValue, 58.05035, 9.3509000000000013E-10
DataValue, 58.05427, 9.4562E-10
DataValue, 58.05832, 9.5488000000000012E-10
DataValue, 58.062310000000004, 9.3969E-10
DataValue, 58.066350000000007, 9.3705E-10
DataValue, 58.07032, 9.4663E-10
DataValue, 58.074310000000004, 9.6939E-10
DataValue, 58.07831, 9.9941000000000017E-10
DataValue, 58.08315, 1.02369E-09
DataValue, 58.086510000000004, 9.8861000000000017E-10
DataValue, 58.09031, 9.2893000000000012E-10
DataValue, 58.094310000000007, 8.995900000000001E-10
DataValue, 58.098310000000005, 9.2611E-10
DataValue, 58.102260000000008, 9.4377000000000014E-10
DataValue, 58.106310000000008, 9.6171E-10
DataValue, 58.112320000000004, 9.9461000000000015E-10
DataValue, 58.11632, 9.5788E-10
DataValue, 58.12031, 9.5840000000000012E-10
DataValue, 58.125740000000008, 9.6178000000000017E-10
DataValue, 58.130320000000005, 9.3165E-10
DataValue, 58.134270000000008, 9.1785000000000009E-10
DataValue, 58.138310000000004, 9.542E-10
DataValue, 58.142320000000005, 9.309400000000001E-10
DataValue, 58.14632, 9.3942E-10
DataValue, 58.150310000000005, 9.5379E-10
DataValue, 58.15431, 9.5031E-10
DataValue, 58.159430000000008, 9.6456E-10
DataValue, 58.162310000000005, 9.7752000000000016E-10
DataValue, 58.16631, 9.8786000000000014E-10
DataValue, 58.17034, 9.5111E-10
DataValue, 58.17432, 8.9873000000000006E-10
DataValue, 58.178320000000006, 9.2139000000000006E-10
DataValue, 58.182310000000008, 9.3868000000000011E-10
DataValue, 58.186420000000005, 9.5822E-10
DataValue, 58.190320000000007, 9.7644E-10
DataValue, 58.19431, 9.6307E-10
DataValue, 58.20031, 9.5028000000000016E-10
DataValue, 58.20432, 9.4160000000000014E-10
DataValue, 58.208310000000004, 9.231E-10
DataValue, 58.21238, 9.2672000000000008E-10
DataValue, 58.21632, 9.3927E-10
DataValue, 58.220310000000005, 9.5479000000000017E-10
DataValue, 58.22431, 9.3639000000000011E-10
DataValue, 58.22834, 9.1728000000000006E-10
DataValue, 58.23232, 9.2304E-10
DataValue, 58.236270000000005, 9.5158000000000014E-10
DataValue, 58.240310000000008, 9.9085000000000015E-10
DataValue, 58.24582, 9.8156E-10
DataValue, 58.250270000000008, 9.8797E-10
DataValue, 58.254310000000004, 9.4519000000000012E-10
DataValue, 58.258440000000007, 9.5258E-10
DataValue, 58.262310000000006, 9.5132E-10
DataValue, 58.266270000000006, 9.4884E-10
DataValue, 58.27031, 9.1702000000000011E-10
DataValue, 58.27441, 9.4293000000000018E-10
DataValue, 58.278310000000005, 9.8926000000000016E-10
DataValue, 58.282320000000006, 9.741E-10
DataValue, 58.286260000000006, 9.5565000000000011E-10
DataValue, 58.290420000000005, 9.3578E-10
DataValue, 58.294270000000004, 9.1156000000000011E-10
DataValue, 58.298310000000008, 9.4501E-10
DataValue, 58.30295, 9.4854000000000012E-10
DataValue, 58.306320000000007, 9.5342E-10
DataValue, 58.310310000000008, 9.4075E-10
DataValue, 58.314260000000004, 9.1525000000000012E-10
DataValue, 58.320310000000006, 9.5878E-10
DataValue, 58.324270000000006, 9.4123E-10
DataValue, 58.32831, 9.4980000000000017E-10
DataValue, 58.333140000000007, 9.5711E-10
DataValue, 58.336310000000005, 9.4954E-10
DataValue, 58.34031, 9.300600000000001E-10
DataValue, 58.344260000000006, 9.295E-10
DataValue, 58.349610000000006, 9.6697E-10
DataValue, 58.354310000000005, 9.216600000000001E-10
DataValue, 58.358270000000005, 9.5076000000000014E-10
DataValue, 58.362510000000007, 9.5196E-10
DataValue, 58.366270000000007, 9.2386000000000005E-10
DataValue, 58.37031, 9.1204000000000009E-10
DataValue, 58.37427, 9.1596000000000011E-10
DataValue, 58.378350000000005, 9.5362E-10
DataValue, 58.382310000000004, 9.6741E-10
DataValue, 58.38627, 9.7223E-10
DataValue, 58.390310000000007, 9.6624000000000017E-10
DataValue, 58.394410000000008, 9.3979000000000012E-10
DataValue, 58.398320000000005, 9.4119000000000014E-10
DataValue, 58.40227, 9.4186E-10
DataValue, 58.406960000000005, 9.2737000000000008E-10
DataValue, 58.41031, 9.3782E-10
DataValue, 58.41427, 9.4577000000000014E-10
DataValue, 58.418310000000005, 9.8795E-10
DataValue, 58.422520000000006, 9.6306E-10
DataValue, 58.426310000000008, 9.46E-10
DataValue, 58.430310000000006, 9.2093E-10
DataValue, 58.43431, 8.924E-10
DataValue, 58.4384, 9.3539E-10
DataValue, 58.442310000000006, 9.5743E-10
DataValue, 58.446320000000007, 9.4031E-10
DataValue, 58.45031, 8.0969E-10
DataValue, 58.454400000000007, 6.5224E-10
DataValue, 58.458310000000004, 5.6050000000000008E-10
DataValue, 58.462320000000005, 4.5061000000000006E-10
DataValue, 58.466310000000007, 3.8631000000000003E-10
DataValue, 58.47035, 3.1362E-10
DataValue, 58.47431, 1.8346E-10
DataValue, 58.478320000000004, 1.0587E-10
DataValue, 58.482310000000005, 6.5220000000000008E-11
DataValue, 58.48635, 5.3910000000000004E-11
DataValue, 58.490310000000008, 5.5180000000000004E-11
DataValue, 58.49432, 5.917E-11
DataValue, 58.498310000000004, 7.351E-11
DataValue, 58.503450000000008, 1.4270000000000001E-11
DataValue, 58.508890000000008, -6.6820000000000008E-11
DataValue, 58.513690000000004, -9.5110000000000008E-11
DataValue, 58.518310000000007, -7.34E-11
DataValue, 58.522310000000004, -8.0570000000000012E-11
DataValue, 58.52631, -9.2080000000000007E-11
DataValue, 58.530310000000007, -8.71E-11
DataValue, 58.534310000000005, -1.4986000000000001E-10
DataValue, 58.53831, -1.6531000000000002E-10
DataValue, 58.542460000000005, -1.7594000000000002E-10
DataValue, 58.546260000000004, -1.8589000000000002E-10
DataValue, 58.55031, -2.1063000000000003E-10
DataValue, 58.554310000000008, -2.1255E-10
DataValue, 58.558350000000004, -1.6859E-10
DataValue, 58.562310000000004, -1.9609000000000002E-10
DataValue, 58.566320000000005, -2.3518E-10
DataValue, 58.570310000000006, -2.3638E-10
DataValue, 58.574430000000007, -2.5493E-10
DataValue, 58.57831, -2.3090000000000003E-10
DataValue, 58.582310000000007, -1.9654000000000003E-10
DataValue, 58.586310000000005, -1.7764000000000002E-10
DataValue, 58.591080000000005, -2.2315000000000003E-10
DataValue, 58.594310000000007, -2.6488E-10
DataValue, 58.598320000000008, -2.2295000000000002E-10
DataValue, 58.60231, -2.0419000000000002E-10
DataValue, 58.607610000000008, -2.0989E-10
DataValue, 58.612790000000004, -2.0093000000000002E-10
DataValue, 58.616340000000008, -2.1519E-10
DataValue, 58.62031, -2.1318E-10
DataValue, 58.62431, -2.2919E-10
DataValue, 58.628310000000006, -2.2088000000000002E-10
DataValue, 58.633720000000004, -2.2633E-10
DataValue, 58.638320000000007, -1.8805E-10
DataValue, 58.642260000000007, -1.6131E-10
DataValue, 58.646470000000008, -1.7336E-10
DataValue, 58.650320000000008, -1.8442000000000002E-10
DataValue, 58.65431, -2.0226E-10
DataValue, 58.658260000000006, -1.7686000000000002E-10
DataValue, 58.662310000000005, -1.8194000000000002E-10
DataValue, 58.66832, -1.4084E-10
DataValue, 58.67231, -1.5364000000000003E-10
DataValue, 58.676310000000008, -1.7004000000000002E-10
DataValue, 58.681120000000007, -1.5122000000000002E-10
DataValue, 58.68431, -1.3691000000000002E-10
DataValue, 58.68831, -1.2914E-10
DataValue, 58.692310000000006, -1.4135E-10
DataValue, 58.69832, -9.9460000000000011E-11
DataValue, 58.702310000000004, -1.0577000000000001E-10
DataValue, 58.70631, -1.2422E-10
DataValue, 58.711780000000005, -1.1932E-10
DataValue, 58.71708, -9.592E-11
DataValue, 58.720410000000008, -6.4120000000000007E-11
DataValue, 58.72431, -6.082E-11
DataValue, 58.728320000000004, -8.997E-11
DataValue, 58.732260000000004, -9.837E-11
DataValue, 58.7364, -9.3890000000000011E-11
DataValue, 58.740310000000008, -6.258E-11
DataValue, 58.74432, -5.905E-11
DataValue, 58.748310000000004, -4.068E-11
DataValue, 58.753530000000005, -4.4930000000000007E-11
DataValue, 58.758320000000005, -5.0920000000000004E-11
DataValue, 58.762310000000006, -5.007E-11
DataValue, 58.766420000000004, -4.826E-11
DataValue, 58.77031, -5.7150000000000004E-11
DataValue, 58.77432, -8.2370000000000009E-11
DataValue, 58.778270000000006, -1.881E-11
DataValue, 58.782350000000008, -4.84E-12
DataValue, 58.786310000000007, -1.9020000000000003E-11
DataValue, 58.790320000000008, -3.8140000000000003E-11
DataValue, 58.794270000000004, -5.1650000000000004E-11
DataValue, 58.798350000000006, -4.104E-11
DataValue, 58.802310000000006, -2.939E-11
DataValue, 58.80631, -4.4000000000000004E-13
DataValue, 58.81027, 2.757E-11
DataValue, 58.81508, -2.629E-11
DataValue, 58.818380000000005, 8.4000000000000006E-13
DataValue, 58.822320000000005, 3.8400000000000006E-12
DataValue, 58.82831, -1.85E-11
DataValue, 58.832310000000007, -2.1240000000000002E-11
DataValue, 58.83626, 9.4E-13
DataValue, 58.841690000000007, 5.3600000000000006E-12
DataValue, 58.84631, -1.2800000000000002E-12
DataValue, 58.850310000000007, -2.59E-12
DataValue, 58.854260000000004, -1.752E-11
DataValue, 58.85831, 1.988E-11
DataValue, 58.862320000000004, 2.971E-11
DataValue, 58.866310000000006, 2.156E-11
DataValue, 58.87031, -8.6700000000000008E-12
DataValue, 58.874310000000008, -1.55E-11
DataValue, 58.87832, 5.1010000000000007E-11
DataValue, 58.882310000000004, 3.445E-11
DataValue, 58.8864, 4.77E-12
DataValue, 58.89032, 1.259E-11
DataValue, 58.894310000000004, -4.8000000000000005E-12
DataValue, 58.89831, 9.4200000000000015E-12
DataValue, 58.902370000000005, 2.8930000000000004E-11
DataValue, 58.906270000000006, 4.3200000000000003E-11
DataValue, 58.910270000000004, 4.5060000000000004E-11
DataValue, 58.914310000000008, 3.2460000000000003E-11
DataValue, 58.918310000000005, 5.8110000000000007E-11
DataValue, 58.924470000000007, 3.409E-11
DataValue, 58.928270000000005, 1.81E-11
DataValue, 58.934320000000007, 8.5000000000000011E-13
DataValue, 58.93831, 2.0260000000000003E-11
DataValue, 58.942310000000006, 3.9050000000000003E-11
DataValue, 58.94776, 6.359000000000001E-11
DataValue, 58.952320000000007, 3.1890000000000006E-11
DataValue, 58.95631, -2.7780000000000003E-11
DataValue, 58.960310000000007, 2.62E-12
DataValue, 58.964310000000005, 3.5590000000000003E-11
DataValue, 58.968320000000006, 3.1480000000000004E-11
DataValue, 58.972310000000007, 3.9350000000000005E-11
DataValue, 58.97646, 4.7390000000000004E-11
DataValue, 58.98031, 4.5640000000000003E-11
DataValue, 58.984320000000004, 4.2000000000000007E-12
DataValue, 58.988260000000004, 2.194E-11
DataValue, 58.992460000000008, 3.18E-11
DataValue, 58.996310000000008, 3.1150000000000004E-11
DataValue, 59.00032, 6.559E-11
DataValue, 59.004310000000004, 6.794E-11
DataValue, 59.0084, 3.213E-11
DataValue, 59.01232, 1.457E-11
DataValue, 59.016310000000004, 6.9400000000000007E-12
DataValue, 59.02031, 2.3280000000000003E-11
DataValue, 59.024400000000007, 3.3890000000000005E-11
DataValue, 59.028430000000007, 5.6650000000000006E-11
DataValue, 59.032260000000008, 4.9210000000000004E-11
DataValue, 59.038270000000004, 3.736E-11
DataValue, 59.042310000000008, 2.95E-11
DataValue, 59.046310000000005, 4.8060000000000006E-11
DataValue, 59.051080000000006, 2.5E-11
DataValue, 59.054320000000004, 8.9800000000000009E-12
DataValue, 59.058310000000006, 4.745E-11
DataValue, 59.062310000000004, 5.9430000000000008E-11
DataValue, 59.067630000000008, 1.644E-11
DataValue, 59.072320000000005, 2.4240000000000002E-11
DataValue, 59.076270000000008, 3.762E-11
DataValue, 59.080470000000005, 5.099E-11
DataValue, 59.084320000000005, 6.209E-11
DataValue, 59.08827, 4.1530000000000004E-11
DataValue, 59.09226, 2.6940000000000003E-11
DataValue, 59.0964, 3.61E-12
DataValue, 59.10032, 3.67E-11
DataValue, 59.104310000000005, 2.9010000000000002E-11
DataValue, 59.10826, 2.416E-11
DataValue, 59.112400000000008, 3.987E-11
DataValue, 59.11632, 7.367E-11
DataValue, 59.12031, 6.57E-11
DataValue, 59.124310000000008, 3.063E-11
DataValue, 59.128350000000005, 3.576E-11
DataValue, 59.132270000000005, 3.551E-11
DataValue, 59.136260000000007, 2.4100000000000003E-11
DataValue, 59.14088, 2.0060000000000003E-11
DataValue, 59.144310000000004, 3.219E-11
DataValue, 59.14831, 4.5900000000000004E-11
DataValue, 59.152310000000007, 3.3710000000000006E-11
DataValue, 59.158310000000007, 4.446E-11
DataValue, 59.162270000000007, 7.7850000000000008E-11
DataValue, 59.16631, 4.636E-11
DataValue, 59.170310000000008, 2.9620000000000003E-11
DataValue, 59.17504, 8.64E-12
DataValue, 59.178270000000005, 3.401E-11
DataValue, 59.182310000000008, 3.679E-11
DataValue, 59.18755, 5.7550000000000004E-11
DataValue, 59.19232, 4.308E-11
