
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 30.966310000000004, -8.336000000000001E-10
DataValue, 30.97031, -8.6966000000000008E-10
DataValue, 30.974310000000003, -8.5646000000000006E-10
DataValue, 30.978260000000002, -8.4921000000000011E-10
DataValue, 30.982310000000002, -8.6465000000000011E-10
DataValue, 30.986310000000003, -8.7073000000000005E-10
DataValue, 30.990260000000003, -8.530300000000001E-10
DataValue, 30.994260000000004, -8.6804E-10
DataValue, 30.998260000000002, -9.0271000000000008E-10
DataValue, 31.00231, -8.5396E-10
DataValue, 31.006310000000003, -8.3590000000000008E-10
DataValue, 31.010310000000004, -8.7656E-10
DataValue, 31.014310000000002, -8.732E-10
DataValue, 31.01826, -8.5273000000000011E-10
DataValue, 31.02231, -8.540300000000001E-10
DataValue, 31.026310000000002, -8.6851E-10
DataValue, 31.030310000000004, -8.4304E-10
DataValue, 31.034280000000003, -8.4313000000000007E-10
DataValue, 31.038310000000003, -8.8553E-10
DataValue, 31.042260000000002, -8.6743000000000007E-10
DataValue, 31.046310000000002, -8.4108000000000006E-10
DataValue, 31.050310000000003, -8.6376E-10
DataValue, 31.054260000000003, -8.971200000000001E-10
DataValue, 31.058310000000002, -8.7307000000000007E-10
DataValue, 31.062310000000004, -8.5956000000000008E-10
DataValue, 31.06631, -8.6092000000000006E-10
DataValue, 31.070310000000003, -8.4897E-10
DataValue, 31.074310000000004, -8.3992E-10
DataValue, 31.078310000000002, -8.509200000000001E-10
DataValue, 31.082310000000003, -8.726400000000001E-10
DataValue, 31.08631, -8.377700000000001E-10
DataValue, 31.090310000000002, -8.5713E-10
DataValue, 31.094310000000004, -8.9202000000000009E-10
DataValue, 31.09831, -8.775E-10
DataValue, 31.102310000000003, -8.4864000000000008E-10
DataValue, 31.106310000000004, -8.4668E-10
DataValue, 31.110310000000002, -8.7507000000000006E-10
DataValue, 31.114310000000003, -8.4758000000000009E-10
DataValue, 31.11831, -8.3596000000000008E-10
DataValue, 31.122310000000002, -8.5712E-10
DataValue, 31.126310000000004, -8.3945E-10
DataValue, 31.13031, -8.4195000000000008E-10
DataValue, 31.134310000000003, -8.8622000000000007E-10
DataValue, 31.138310000000004, -8.9262000000000007E-10
DataValue, 31.142310000000002, -8.3844000000000005E-10
DataValue, 31.146310000000003, -8.4070000000000011E-10
DataValue, 31.15031, -8.7704000000000011E-10
DataValue, 31.154310000000002, -8.5185000000000011E-10
DataValue, 31.158310000000004, -8.3586E-10
DataValue, 31.162260000000003, -8.5889E-10
DataValue, 31.166310000000003, -8.7306000000000008E-10
DataValue, 31.170260000000003, -8.407600000000001E-10
DataValue, 31.174310000000002, -8.4856E-10
DataValue, 31.178310000000003, -8.7327E-10
DataValue, 31.18231, -8.5873000000000009E-10
DataValue, 31.186310000000002, -8.3294E-10
DataValue, 31.190310000000004, -8.5547E-10
DataValue, 31.19431, -8.755200000000001E-10
DataValue, 31.198310000000003, -8.4799000000000009E-10
DataValue, 31.202310000000004, -8.6756000000000005E-10
DataValue, 31.206310000000002, -8.7805000000000009E-10
DataValue, 31.210310000000003, -8.5109000000000011E-10
DataValue, 31.21431, -8.2243E-10
DataValue, 31.218310000000002, -8.6109000000000007E-10
DataValue, 31.222260000000002, -8.9525000000000009E-10
DataValue, 31.22631, -8.5509000000000009E-10
DataValue, 31.230310000000003, -8.6786E-10
DataValue, 31.234310000000004, -8.7107000000000007E-10
DataValue, 31.238310000000002, -8.5285000000000011E-10
DataValue, 31.242310000000003, -8.4096000000000006E-10
DataValue, 31.24631, -8.6381E-10
DataValue, 31.250310000000002, -8.6324000000000011E-10
DataValue, 31.254310000000004, -8.4412000000000008E-10
DataValue, 31.25831, -8.5112000000000006E-10
DataValue, 31.26226, -8.7161000000000005E-10
DataValue, 31.266310000000004, -8.3928E-10
DataValue, 31.270310000000002, -8.3664E-10
DataValue, 31.274310000000003, -8.6861000000000006E-10
DataValue, 31.27831, -8.6472000000000009E-10
DataValue, 31.282310000000003, -8.3518000000000011E-10
DataValue, 31.286310000000004, -8.4970000000000007E-10
DataValue, 31.29031, -8.9713000000000009E-10
DataValue, 31.294310000000003, -8.4795000000000005E-10
DataValue, 31.298310000000004, -8.3149000000000009E-10
DataValue, 31.302310000000002, -8.6181E-10
DataValue, 31.306310000000003, -8.7417000000000009E-10
DataValue, 31.31031, -8.5436E-10
DataValue, 31.31426, -8.6576E-10
DataValue, 31.318310000000004, -8.6729000000000011E-10
DataValue, 31.32231, -8.4100000000000009E-10
DataValue, 31.326310000000003, -8.437000000000001E-10
DataValue, 31.330310000000004, -8.7680000000000012E-10
DataValue, 31.334310000000002, -8.913700000000001E-10
DataValue, 31.338310000000003, -8.5016000000000009E-10
DataValue, 31.342260000000003, -8.7131000000000007E-10
DataValue, 31.346310000000003, -8.5250000000000011E-10
DataValue, 31.350310000000004, -8.5883E-10
DataValue, 31.35431, -8.6396000000000009E-10
DataValue, 31.35826, -8.8892000000000007E-10
DataValue, 31.36231, -8.631E-10
DataValue, 31.366260000000004, -8.1185E-10
DataValue, 31.370260000000002, -8.2793000000000006E-10
DataValue, 31.37431, -8.6482E-10
DataValue, 31.378310000000003, -8.4069E-10
DataValue, 31.382310000000004, -8.577900000000001E-10
DataValue, 31.38631, -8.7868000000000011E-10
DataValue, 31.39026, -8.6966000000000008E-10
DataValue, 31.394260000000003, -8.438E-10
DataValue, 31.398310000000002, -8.4852000000000008E-10
DataValue, 31.406940000000002, -8.2775000000000006E-10
DataValue, 31.41044, -8.5562000000000009E-10
DataValue, 31.414310000000004, -8.676500000000001E-10
DataValue, 31.418260000000004, -8.485E-10
DataValue, 31.422310000000003, -8.4037000000000007E-10
DataValue, 31.426430000000003, -8.6091000000000008E-10
DataValue, 31.430310000000002, -8.7230000000000008E-10
DataValue, 31.434310000000004, -8.3306E-10
DataValue, 31.43831, -8.2564000000000006E-10
DataValue, 31.444270000000003, -8.5581000000000007E-10
DataValue, 31.448310000000003, -8.4836000000000006E-10
DataValue, 31.452310000000004, -8.4833000000000011E-10
DataValue, 31.457770000000004, -8.7529000000000009E-10
DataValue, 31.462310000000002, -8.5072E-10
DataValue, 31.466310000000004, -8.391200000000001E-10
DataValue, 31.470260000000003, -8.8885000000000009E-10
DataValue, 31.474320000000002, -8.714100000000001E-10
DataValue, 31.479280000000003, -8.4738E-10
DataValue, 31.484360000000002, -8.3275E-10
DataValue, 31.488310000000002, -8.3108000000000009E-10
DataValue, 31.492310000000003, -8.5411000000000006E-10
DataValue, 31.49631, -8.8592000000000008E-10
DataValue, 31.50232, -8.439900000000001E-10
DataValue, 31.506310000000003, -8.1486E-10
DataValue, 31.510310000000004, -8.4225000000000006E-10
DataValue, 31.51441, -8.7928000000000009E-10
DataValue, 31.518320000000003, -8.5854E-10
DataValue, 31.52231, -8.5105000000000008E-10
DataValue, 31.526310000000002, -8.6286000000000006E-10
DataValue, 31.53158, -8.4086E-10
DataValue, 31.536270000000002, -8.5593000000000006E-10
DataValue, 31.540270000000003, -8.6878000000000007E-10
DataValue, 31.544420000000002, -8.335400000000001E-10
DataValue, 31.548320000000004, -8.3323E-10
DataValue, 31.552310000000002, -8.3893E-10
DataValue, 31.556310000000003, -8.7841000000000007E-10
DataValue, 31.5604, -8.663600000000001E-10
DataValue, 31.564320000000002, -8.3619000000000009E-10
DataValue, 31.568270000000002, -8.7011000000000011E-10
DataValue, 31.57231, -8.5243E-10
DataValue, 31.577150000000003, -8.5884000000000011E-10
DataValue, 31.580520000000003, -8.6268000000000006E-10
DataValue, 31.58432, -8.284900000000001E-10
DataValue, 31.590270000000004, -8.2545000000000008E-10
DataValue, 31.594310000000004, -8.4601000000000006E-10
DataValue, 31.59832, -8.7294000000000009E-10
DataValue, 31.603720000000003, -8.4676000000000008E-10
DataValue, 31.60827, -8.6339000000000006E-10
DataValue, 31.612310000000004, -8.5317000000000006E-10
DataValue, 31.616260000000004, -8.2872000000000011E-10
DataValue, 31.620310000000003, -8.5327000000000009E-10
DataValue, 31.624270000000003, -8.7204E-10
DataValue, 31.628310000000003, -8.5703000000000009E-10
DataValue, 31.632530000000003, -8.222E-10
DataValue, 31.636270000000003, -8.3832000000000006E-10
DataValue, 31.640320000000003, -8.627E-10
DataValue, 31.64431, -8.3193E-10
DataValue, 31.648400000000002, -8.7017000000000011E-10
DataValue, 31.65227, -8.7906000000000006E-10
DataValue, 31.656270000000003, -8.4178000000000006E-10
DataValue, 31.660310000000003, -8.3884000000000007E-10
DataValue, 31.664270000000002, -8.8037E-10
DataValue, 31.668270000000003, -8.872600000000001E-10
DataValue, 31.672310000000003, -8.5226000000000012E-10
DataValue, 31.67631, -8.445800000000001E-10
DataValue, 31.68034, -8.4967E-10
DataValue, 31.684320000000003, -8.253800000000001E-10
DataValue, 31.68831, -8.4137000000000006E-10
DataValue, 31.69292, -8.8764E-10
DataValue, 31.696310000000004, -8.6939E-10
DataValue, 31.70031, -8.3303000000000007E-10
DataValue, 31.70426, -8.3392000000000005E-10
DataValue, 31.710320000000003, -8.3655000000000007E-10
DataValue, 31.714270000000003, -8.4633000000000012E-10
DataValue, 31.718260000000004, -8.5783E-10
DataValue, 31.722350000000002, -8.7818000000000006E-10
DataValue, 31.726270000000003, -8.4966E-10
DataValue, 31.730310000000003, -8.4221E-10
DataValue, 31.734270000000002, -8.5417000000000006E-10
DataValue, 31.739670000000004, -8.371E-10
DataValue, 31.744320000000002, -8.1224000000000008E-10
DataValue, 31.748310000000004, -8.654E-10
DataValue, 31.752480000000002, -8.6332000000000008E-10
DataValue, 31.756320000000002, -8.4964000000000008E-10
DataValue, 31.760270000000002, -8.5612E-10
DataValue, 31.764310000000002, -8.4648000000000006E-10
DataValue, 31.768310000000003, -8.6505E-10
DataValue, 31.772270000000002, -8.6751E-10
DataValue, 31.776310000000002, -8.7090000000000006E-10
DataValue, 31.78027, -8.4688000000000008E-10
DataValue, 31.784390000000002, -8.0897E-10
DataValue, 31.788270000000004, -8.5567000000000011E-10
DataValue, 31.794320000000003, -8.6746E-10
DataValue, 31.798260000000003, -8.373000000000001E-10
DataValue, 31.802310000000002, -8.368300000000001E-10
DataValue, 31.80626, -8.6644000000000006E-10
DataValue, 31.810510000000004, -8.600200000000001E-10
DataValue, 31.814320000000002, -8.3774E-10
DataValue, 31.818310000000004, -8.5363000000000008E-10
DataValue, 31.82231, -8.3312E-10
DataValue, 31.826400000000003, -8.1469000000000011E-10
DataValue, 31.830270000000002, -8.4551000000000011E-10
DataValue, 31.834310000000002, -8.7914E-10
DataValue, 31.838310000000003, -8.3403000000000007E-10
DataValue, 31.84232, -8.4265000000000008E-10
DataValue, 31.846270000000004, -8.6579000000000007E-10
DataValue, 31.850320000000004, -8.6596000000000008E-10
DataValue, 31.854270000000003, -8.4643E-10
DataValue, 31.858410000000003, -8.3516E-10
DataValue, 31.862320000000004, -8.3392000000000005E-10
DataValue, 31.866310000000002, -8.1166000000000007E-10
DataValue, 31.870310000000003, -8.3525000000000009E-10
DataValue, 31.875730000000004, -8.7697E-10
DataValue, 31.88031, -8.4186E-10
DataValue, 31.884310000000003, -8.3098000000000006E-10
DataValue, 31.888460000000002, -8.7542000000000006E-10
DataValue, 31.892270000000003, -8.5145000000000009E-10
DataValue, 31.896790000000003, -8.3564E-10
DataValue, 31.901560000000003, -8.5754E-10
DataValue, 31.90632, -8.4287000000000011E-10
DataValue, 31.910310000000003, -8.2845000000000007E-10
DataValue, 31.914310000000004, -8.5945000000000007E-10
DataValue, 31.919300000000003, -8.5349E-10
DataValue, 31.922310000000003, -8.3017E-10
DataValue, 31.92631, -8.390000000000001E-10
DataValue, 31.930310000000002, -8.7355E-10
DataValue, 31.934320000000003, -8.5594E-10
DataValue, 31.93831, -8.2710000000000007E-10
DataValue, 31.942310000000003, -8.1875000000000009E-10
DataValue, 31.946310000000004, -8.3732000000000006E-10
DataValue, 31.95032, -8.4120000000000005E-10
DataValue, 31.954320000000003, -8.8662000000000009E-10
DataValue, 31.95831, -9.0964000000000008E-10
DataValue, 31.96244, -8.5595E-10
DataValue, 31.966320000000003, -8.2295E-10
DataValue, 31.97032, -8.2831000000000011E-10
DataValue, 31.974310000000003, -8.4525000000000005E-10
DataValue, 31.978340000000003, -8.4718000000000007E-10
DataValue, 31.982270000000003, -8.5818E-10
DataValue, 31.986320000000003, -8.7632E-10
DataValue, 31.99031, -8.3945E-10
DataValue, 31.994410000000002, -8.2263000000000008E-10
DataValue, 31.99847, -8.6204000000000005E-10
DataValue, 32.002320000000005, -8.4196000000000006E-10
DataValue, 32.00631, -8.0509000000000006E-10
DataValue, 32.01026, -8.2380000000000009E-10
DataValue, 32.01431, -8.5747E-10
DataValue, 32.01831, -8.5607E-10
DataValue, 32.02362, -8.4808E-10
DataValue, 32.02832, -8.5821000000000008E-10
DataValue, 32.03231, -8.398800000000001E-10
DataValue, 32.036350000000006, -8.0533E-10
DataValue, 32.04032, -8.32E-10
DataValue, 32.044320000000006, -8.3631000000000008E-10
DataValue, 32.04831, -8.5936E-10
DataValue, 32.05315, -8.7284000000000006E-10
DataValue, 32.05632, -8.8293000000000007E-10
DataValue, 32.060320000000004, -8.3908000000000006E-10
DataValue, 32.064260000000004, -7.9634000000000006E-10
DataValue, 32.0696, -8.4806000000000007E-10
DataValue, 32.07432, -8.4081E-10
DataValue, 32.07831, -8.3697000000000006E-10
DataValue, 32.08231, -8.7937E-10
DataValue, 32.086270000000006, -8.7253000000000009E-10
DataValue, 32.090320000000006, -8.3768E-10
DataValue, 32.09431, -8.4157E-10
DataValue, 32.09835, -8.448700000000001E-10
DataValue, 32.102320000000006, -8.2387000000000007E-10
DataValue, 32.10627, -8.3305E-10
DataValue, 32.11226, -8.7030000000000009E-10
DataValue, 32.116310000000006, -8.5428000000000007E-10
DataValue, 32.12031, -8.4742000000000006E-10
DataValue, 32.12436, -8.3305E-10
DataValue, 32.12832, -8.3345000000000005E-10
DataValue, 32.13232, -8.2967000000000009E-10
DataValue, 32.13631, -8.374E-10
DataValue, 32.14034, -8.562600000000001E-10
DataValue, 32.14432, -8.1597E-10
DataValue, 32.148320000000005, -8.3350000000000007E-10
DataValue, 32.15231, -8.5223000000000006E-10
DataValue, 32.15639, -8.4557000000000011E-10
DataValue, 32.160270000000004, -8.3224000000000012E-10
DataValue, 32.16427, -8.2847E-10
DataValue, 32.168310000000005, -8.6879000000000006E-10
DataValue, 32.17253, -8.4459000000000008E-10
DataValue, 32.176320000000004, -8.253800000000001E-10
DataValue, 32.18027, -8.4912000000000006E-10
DataValue, 32.18426, -8.3854000000000008E-10
DataValue, 32.18826, -8.3007000000000011E-10
DataValue, 32.193740000000005, -8.6573000000000007E-10
DataValue, 32.19832, -8.5704000000000007E-10
DataValue, 32.202310000000004, -8.2678E-10
DataValue, 32.20647, -8.5396E-10
DataValue, 32.21032, -8.6474000000000006E-10
DataValue, 32.21426, -8.2766E-10
DataValue, 32.219680000000004, -8.1855E-10
DataValue, 32.224270000000004, -8.3364E-10
DataValue, 32.228320000000004, -8.4655E-10
DataValue, 32.232310000000005, -8.5392000000000009E-10
DataValue, 32.23832, -8.3652E-10
DataValue, 32.24232, -7.9983E-10
DataValue, 32.24626, -8.2334000000000007E-10
DataValue, 32.25168, -8.8108E-10
DataValue, 32.25632, -8.2569000000000007E-10
DataValue, 32.26032, -8.3729000000000011E-10
DataValue, 32.26431, -8.5704000000000007E-10
DataValue, 32.26954, -8.3297000000000007E-10
DataValue, 32.27432, -8.3173000000000008E-10
DataValue, 32.278310000000005, -8.7664000000000009E-10
DataValue, 32.282270000000004, -8.3425000000000009E-10
DataValue, 32.28831, -8.2526000000000011E-10
DataValue, 32.292320000000004, -8.3676E-10
DataValue, 32.296310000000005, -8.4512000000000008E-10
DataValue, 32.30107, -8.4465000000000008E-10
DataValue, 32.30431, -8.3E-10
DataValue, 32.308260000000004, -8.3877000000000009E-10
DataValue, 32.31226, -8.3258E-10
DataValue, 32.318270000000005, -8.5364000000000006E-10
DataValue, 32.322320000000005, -8.4246000000000011E-10
DataValue, 32.328320000000005, -8.2468000000000009E-10
DataValue, 32.33231, -8.6602000000000008E-10
DataValue, 32.336310000000005, -8.5918E-10
DataValue, 32.340360000000004, -8.3512000000000011E-10
DataValue, 32.34427, -8.2103000000000011E-10
DataValue, 32.34826, -8.5833000000000007E-10
DataValue, 32.352270000000004, -8.3446E-10
DataValue, 32.357130000000005, -8.4099000000000011E-10
DataValue, 32.36231, -8.5512E-10
DataValue, 32.36632, -8.3701000000000009E-10
DataValue, 32.370270000000005, -8.2047000000000006E-10
DataValue, 32.376310000000004, -8.3511E-10
DataValue, 32.38027, -8.1712000000000007E-10
DataValue, 32.38427, -8.1106000000000009E-10
DataValue, 32.389140000000005, -8.7406000000000008E-10
DataValue, 32.39231, -8.667100000000001E-10
DataValue, 32.39632, -8.5349E-10
DataValue, 32.400270000000006, -8.4205000000000011E-10
DataValue, 32.40565, -8.3087E-10
DataValue, 32.410320000000006, -8.1360000000000006E-10
DataValue, 32.414320000000004, -8.2439000000000009E-10
DataValue, 32.41843, -8.4616000000000011E-10
DataValue, 32.42232, -8.2665E-10
DataValue, 32.42775, -8.426400000000001E-10
DataValue, 32.43231, -8.5696000000000011E-10
DataValue, 32.43632, -8.4086E-10
DataValue, 32.440270000000005, -8.3386000000000005E-10
DataValue, 32.44446, -8.3003000000000008E-10
DataValue, 32.44831, -8.4297E-10
DataValue, 32.45232, -8.3518000000000011E-10
DataValue, 32.45627, -8.3881E-10
DataValue, 32.46034, -8.581400000000001E-10
DataValue, 32.46432, -8.1186E-10
DataValue, 32.468270000000004, -8.1645000000000011E-10
DataValue, 32.47231, -8.4807E-10
DataValue, 32.476420000000005, -8.5796000000000011E-10
DataValue, 32.480320000000006, -8.5592000000000008E-10
DataValue, 32.484320000000004, -8.1246000000000011E-10
DataValue, 32.488310000000006, -8.3042E-10
DataValue, 32.49309, -8.2267E-10
DataValue, 32.496320000000004, -8.3216E-10
DataValue, 32.50032, -8.5980000000000007E-10
DataValue, 32.504270000000005, -8.4934000000000009E-10
DataValue, 32.50961, -8.044800000000001E-10
DataValue, 32.51427, -8.2283E-10
DataValue, 32.51827, -8.3674E-10
DataValue, 32.52244, -8.3E-10
DataValue, 32.526320000000005, -8.3541E-10
DataValue, 32.532320000000006, -8.4806000000000007E-10
DataValue, 32.538320000000006, -8.3844000000000005E-10
DataValue, 32.54231, -8.586700000000001E-10
DataValue, 32.54627, -8.4472000000000006E-10
DataValue, 32.551140000000004, -8.246200000000001E-10
DataValue, 32.55431, -8.3541E-10
DataValue, 32.55827, -8.4512000000000008E-10
DataValue, 32.562310000000004, -8.013700000000001E-10
DataValue, 32.56757, -8.3026000000000009E-10
DataValue, 32.57231, -8.4449E-10
DataValue, 32.57632, -8.1905000000000008E-10
DataValue, 32.580510000000004, -8.3858E-10
DataValue, 32.584270000000004, -8.3111E-10
DataValue, 32.58832, -8.426400000000001E-10
DataValue, 32.592310000000005, -8.2506E-10
DataValue, 32.596520000000005, -8.4057E-10
DataValue, 32.60031, -8.3523E-10
DataValue, 32.60427, -7.8733E-10
DataValue, 32.60831, -8.2927000000000007E-10
DataValue, 32.612410000000004, -8.5516000000000007E-10
DataValue, 32.61632, -8.3990000000000007E-10
DataValue, 32.620270000000005, -8.3471000000000011E-10
DataValue, 32.62431, -8.3861000000000006E-10
DataValue, 32.628350000000005, -8.6705E-10
DataValue, 32.63253, -8.2812E-10
DataValue, 32.636320000000005, -8.5001E-10
DataValue, 32.64994, -8.0207000000000011E-10
DataValue, 32.658390000000004, -8.0541E-10
DataValue, 32.66744, -8.6962E-10
DataValue, 32.67352, -8.3190000000000009E-10
DataValue, 32.679210000000005, -8.3052E-10
DataValue, 32.68782, -8.3214000000000009E-10
DataValue, 32.695570000000004, -8.3786E-10
DataValue, 32.7049, -8.1805000000000009E-10
DataValue, 32.71661, -8.1646000000000009E-10
DataValue, 32.727360000000004, -8.4925E-10
DataValue, 32.740550000000006, -8.3596000000000008E-10
DataValue, 32.74853, -8.3948000000000008E-10
DataValue, 32.7796, -8.5348E-10
DataValue, 32.7982, -8.0789000000000009E-10
DataValue, 32.80232, -7.8882000000000007E-10
DataValue, 32.80631, -8.3663E-10
DataValue, 32.81027, -8.7133E-10
DataValue, 32.81432, -8.435800000000001E-10
DataValue, 32.81832, -8.3926000000000006E-10
DataValue, 32.822320000000005, -8.2555000000000011E-10
DataValue, 32.826370000000004, -7.959100000000001E-10
DataValue, 32.83032, -8.0586E-10
DataValue, 32.834320000000005, -8.486E-10
DataValue, 32.83832, -8.5110000000000009E-10
DataValue, 32.84232, -8.0578000000000009E-10
DataValue, 32.84631, -7.9661000000000011E-10
DataValue, 32.85032, -8.2359E-10
DataValue, 32.85432, -8.2299000000000007E-10
DataValue, 32.858270000000005, -8.1502E-10
DataValue, 32.862320000000004, -8.2542E-10
DataValue, 32.86632, -8.3116000000000005E-10
DataValue, 32.87031, -8.2401E-10
DataValue, 32.874320000000004, -8.4947000000000007E-10
DataValue, 32.87827, -8.3893E-10
DataValue, 32.88232, -8.0250000000000007E-10
DataValue, 32.88628, -7.9128000000000008E-10
DataValue, 32.89032, -8.4081E-10
DataValue, 32.894310000000004, -8.4637E-10
DataValue, 32.89828, -8.2385000000000011E-10
DataValue, 32.90232, -8.3629E-10
DataValue, 32.906310000000005, -8.4984E-10
DataValue, 32.91028, -8.3796000000000007E-10
DataValue, 32.91427, -8.1086E-10
DataValue, 32.91827, -8.1532E-10
DataValue, 32.922270000000005, -7.9459E-10
DataValue, 32.926320000000004, -8.2014E-10
DataValue, 32.930310000000006, -8.5675000000000007E-10
DataValue, 32.93428, -8.6736000000000009E-10
DataValue, 32.938320000000004, -8.3161000000000009E-10
DataValue, 32.94227, -8.0526000000000007E-10
DataValue, 32.94628, -8.4447000000000008E-10
DataValue, 32.950320000000005, -8.5533000000000009E-10
DataValue, 32.95431, -8.2293000000000007E-10
DataValue, 32.95828, -8.157500000000001E-10
DataValue, 32.962320000000005, -8.2104000000000009E-10
DataValue, 32.96631, -8.2982E-10
DataValue, 32.97032, -8.2181000000000008E-10
DataValue, 32.974270000000004, -8.3371000000000011E-10
DataValue, 32.978320000000004, -8.2983E-10
DataValue, 32.98228, -7.8799000000000009E-10
DataValue, 32.986270000000005, -8.135800000000001E-10
DataValue, 32.99031, -8.5549000000000011E-10
DataValue, 32.99428, -8.2863000000000006E-10
DataValue, 32.99832, -8.3673000000000007E-10
DataValue, 33.00231, -8.417600000000001E-10
DataValue, 33.006280000000004, -8.2803000000000009E-10
DataValue, 33.01032, -8.0491000000000007E-10
DataValue, 33.01431, -8.128E-10
DataValue, 33.01832, -8.3091000000000008E-10
DataValue, 33.02232, -8.1396E-10
DataValue, 33.02631, -8.0703000000000006E-10
DataValue, 33.03027, -8.4203E-10
DataValue, 33.03427, -8.4667E-10
DataValue, 33.038270000000004, -8.3011E-10
DataValue, 33.042280000000005, -8.3525000000000009E-10
DataValue, 33.04641, -8.3735000000000011E-10
DataValue, 33.05031, -8.0412000000000011E-10
DataValue, 33.054320000000004, -7.9527000000000009E-10
DataValue, 33.05832, -8.5101E-10
DataValue, 33.062310000000004, -8.4460000000000006E-10
DataValue, 33.066280000000006, -8.1924000000000006E-10
DataValue, 33.07032, -8.341E-10
DataValue, 33.07432, -8.181600000000001E-10
DataValue, 33.078410000000005, -8.0835000000000011E-10
DataValue, 33.08232, -8.1044E-10
DataValue, 33.086310000000005, -8.3601000000000009E-10
DataValue, 33.09028, -8.3623E-10
DataValue, 33.09432, -8.2952E-10
DataValue, 33.09827, -8.4084000000000007E-10
DataValue, 33.10228, -8.1843E-10
DataValue, 33.106320000000004, -8.0337000000000009E-10
DataValue, 33.110310000000005, -8.1400000000000008E-10
DataValue, 33.11432, -8.4522000000000011E-10
DataValue, 33.118320000000004, -8.5325E-10
DataValue, 33.122310000000006, -7.9678E-10
DataValue, 33.12632, -7.9854E-10
DataValue, 33.130320000000005, -8.1476000000000009E-10
DataValue, 33.13431, -8.1008000000000006E-10
DataValue, 33.13832, -8.5743000000000011E-10
DataValue, 33.142320000000005, -8.5886000000000007E-10
DataValue, 33.14631, -8.4543E-10
DataValue, 33.15032, -8.044800000000001E-10
DataValue, 33.154320000000006, -7.8906000000000006E-10
DataValue, 33.15831, -7.9187000000000008E-10
DataValue, 33.16228, -8.0003000000000008E-10
DataValue, 33.166320000000006, -8.322500000000001E-10
DataValue, 33.170320000000004, -8.7036000000000008E-10
DataValue, 33.17428, -8.4434000000000011E-10
DataValue, 33.17832, -8.0646E-10
DataValue, 33.18231, -8.1142000000000008E-10
DataValue, 33.18632, -8.1108000000000006E-10
DataValue, 33.19032, -8.0878000000000008E-10
DataValue, 33.19431, -8.2289E-10
DataValue, 33.19832, -8.6412000000000011E-10
DataValue, 33.20232, -8.5375000000000008E-10
DataValue, 33.206320000000005, -7.9854E-10
DataValue, 33.21032, -8.1483000000000007E-10
DataValue, 33.214270000000006, -8.1313000000000007E-10
DataValue, 33.218270000000004, -7.9754E-10
DataValue, 33.22232, -8.135200000000001E-10
DataValue, 33.22632, -8.4741000000000008E-10
DataValue, 33.23031, -8.3615000000000005E-10
DataValue, 33.234280000000005, -8.1503E-10
DataValue, 33.23832, -8.0411E-10
DataValue, 33.24231, -8.048300000000001E-10
DataValue, 33.246320000000004, -8.0418000000000011E-10
DataValue, 33.25032, -8.4432E-10
DataValue, 33.254310000000004, -8.4579E-10
DataValue, 33.258320000000005, -8.2388000000000005E-10
DataValue, 33.26232, -7.8598000000000011E-10
DataValue, 33.266270000000006, -8.162E-10
DataValue, 33.27037, -8.2602000000000011E-10
DataValue, 33.27432, -8.1297E-10
DataValue, 33.27832, -8.2408000000000012E-10
DataValue, 33.282320000000006, -8.2374000000000009E-10
DataValue, 33.28632, -8.2575000000000007E-10
DataValue, 33.290310000000005, -8.3984000000000007E-10
DataValue, 33.29428, -8.4071000000000009E-10
DataValue, 33.298320000000004, -8.1131000000000007E-10
DataValue, 33.30232, -7.8985E-10
DataValue, 33.30632, -8.2472E-10
DataValue, 33.310320000000004, -8.4410000000000011E-10
DataValue, 33.31432, -8.2247000000000006E-10
DataValue, 33.31832, -8.0631000000000008E-10
DataValue, 33.322320000000005, -7.9639000000000008E-10
DataValue, 33.32631, -8.0480000000000005E-10
DataValue, 33.330270000000006, -8.286100000000001E-10
DataValue, 33.334320000000005, -8.3794000000000011E-10
DataValue, 33.33841, -8.5193000000000008E-10
DataValue, 33.342290000000006, -8.1619000000000005E-10
DataValue, 33.346320000000006, -7.9449E-10
DataValue, 33.35027, -8.1386E-10
DataValue, 33.35428, -8.1623000000000009E-10
DataValue, 33.358320000000006, -8.1719E-10
DataValue, 33.36231, -8.3633E-10
DataValue, 33.36632, -8.5913000000000011E-10
DataValue, 33.37032, -8.3522E-10
DataValue, 33.37431, -8.1015E-10
DataValue, 33.37832, -7.9651000000000008E-10
DataValue, 33.38232, -7.8848000000000005E-10
DataValue, 33.38631, -7.8617000000000009E-10
DataValue, 33.392320000000005, -8.4831E-10
DataValue, 33.39627, -8.5270000000000006E-10
DataValue, 33.400400000000005, -8.281400000000001E-10
DataValue, 33.40428, -8.0883000000000009E-10
DataValue, 33.40832, -8.2058000000000008E-10
DataValue, 33.412310000000005, -8.0353E-10
DataValue, 33.416270000000004, -8.0515000000000006E-10
DataValue, 33.42027, -8.400600000000001E-10
DataValue, 33.424310000000006, -8.0761000000000007E-10
DataValue, 33.42828, -8.2082000000000007E-10
DataValue, 33.432320000000004, -8.4737E-10
DataValue, 33.436310000000006, -8.4097E-10
DataValue, 33.44028, -7.9454E-10
DataValue, 33.44427, -7.5192E-10
DataValue, 33.44831, -8.1355E-10
DataValue, 33.45232, -8.3521000000000006E-10
