
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 7.83663, 1.2694799999999998E-08
DataValue, 7.8445900000000011, 1.25842E-08
DataValue, 7.85263, 1.2155799999999999E-08
DataValue, 7.860640000000001, 1.2162399999999998E-08
DataValue, 7.8686300000000005, 1.1965199999999999E-08
DataValue, 7.87659, 1.1789999999999998E-08
DataValue, 7.8846300000000005, 1.16822E-08
DataValue, 7.892640000000001, 1.17456E-08
DataValue, 7.9006300000000005, 1.1910599999999998E-08
DataValue, 7.908640000000001, 1.17322E-08
DataValue, 7.9166300000000005, 1.1251599999999999E-08
DataValue, 7.924640000000001, 1.09316E-08
DataValue, 7.9326300000000005, 1.1162199999999999E-08
DataValue, 7.940640000000001, 1.10146E-08
DataValue, 7.9486300000000005, 1.1042599999999998E-08
DataValue, 7.956640000000001, 1.1032199999999998E-08
DataValue, 7.9646300000000005, 1.0787599999999999E-08
DataValue, 7.9726400000000011, 1.09334E-08
DataValue, 7.98066, 1.0942E-08
DataValue, 7.98859, 1.0937999999999998E-08
DataValue, 7.9966300000000006, 1.0866999999999999E-08
DataValue, 8.00464, 1.07278E-08
DataValue, 8.0126300000000015, 1.0835999999999999E-08
DataValue, 8.02064, 1.0745599999999999E-08
DataValue, 8.0286400000000011, 1.0886399999999999E-08
DataValue, 8.03664, 1.0689199999999998E-08
DataValue, 8.0446300000000015, 1.0807999999999998E-08
DataValue, 8.05259, 1.05934E-08
DataValue, 8.0605900000000013, 1.0585799999999999E-08
DataValue, 8.06864, 1.0587599999999999E-08
DataValue, 8.0766300000000015, 1.0502799999999999E-08
DataValue, 8.086, 1.05606E-08
DataValue, 8.09463, 1.0427999999999999E-08
DataValue, 8.1025900000000011, 1.0324799999999999E-08
DataValue, 8.11063, 1.0197799999999999E-08
DataValue, 8.118640000000001, 1.02314E-08
DataValue, 8.1269000000000009, 1.0159399999999999E-08
DataValue, 8.13833, 1.0116599999999999E-08
DataValue, 8.1469, 1.01894E-08
DataValue, 8.1548600000000011, 1.0220199999999999E-08
DataValue, 8.16404, 1.0045399999999998E-08
DataValue, 8.1725900000000014, 1.0015999999999999E-08
DataValue, 8.18063, 9.9929999999999989E-09
DataValue, 8.1886400000000013, 1.00952E-08
DataValue, 8.19804, 1.0072599999999999E-08
DataValue, 8.2091900000000013, 1.004E-08
DataValue, 8.2249, 1.00244E-08
DataValue, 8.23405, 9.7851999999999988E-09
DataValue, 8.24404, 9.8051999999999984E-09
DataValue, 8.2526400000000013, 9.8507999999999991E-09
DataValue, 8.26562, 9.9337999999999989E-09
DataValue, 8.27405, 9.8119999999999988E-09
DataValue, 8.28443, 1.0040999999999999E-08
DataValue, 8.29264, 1.0190599999999998E-08
DataValue, 8.30058, 1.01242E-08
DataValue, 8.30859, 1.01596E-08
DataValue, 8.31663, 1.01342E-08
DataValue, 8.324580000000001, 1.01302E-08
DataValue, 8.3306200000000015, 1.0136999999999998E-08
DataValue, 8.33862, 1.02434E-08
DataValue, 8.34919, 1.0263599999999998E-08
DataValue, 8.3566300000000009, 1.01522E-08
DataValue, 8.3649700000000013, 1.0282999999999999E-08
DataValue, 8.3726300000000009, 1.02828E-08
DataValue, 8.38063, 1.0396199999999999E-08
DataValue, 8.38875, 1.0717E-08
DataValue, 8.3971100000000014, 1.0488E-08
DataValue, 8.40464, 1.0560399999999998E-08
DataValue, 8.41412, 1.04366E-08
DataValue, 8.4206300000000009, 1.0525799999999999E-08
DataValue, 8.4286400000000015, 1.0519799999999998E-08
DataValue, 8.436630000000001, 1.0427799999999998E-08
DataValue, 8.44466, 1.0353399999999999E-08
DataValue, 8.4525800000000011, 1.03812E-08
DataValue, 8.4606400000000015, 1.0573599999999999E-08
DataValue, 8.468630000000001, 1.0611399999999998E-08
DataValue, 8.47658, 1.0554599999999999E-08
DataValue, 8.48489, 1.0610999999999998E-08
DataValue, 8.4928, 1.03428E-08
DataValue, 8.50102, 1.04642E-08
DataValue, 8.50863, 1.0432999999999998E-08
DataValue, 8.5176500000000015, 1.0405E-08
DataValue, 8.52485, 1.0338999999999999E-08
DataValue, 8.5333200000000016, 1.0376399999999998E-08
DataValue, 8.5409, 1.05934E-08
DataValue, 8.54894, 1.05428E-08
DataValue, 8.55677, 1.0417799999999999E-08
DataValue, 8.56464, 1.0538E-08
DataValue, 8.5727900000000012, 1.06296E-08
DataValue, 8.58064, 1.0459999999999999E-08
DataValue, 8.58998, 1.0414399999999998E-08
DataValue, 8.59664, 1.0631199999999999E-08
DataValue, 8.6059600000000014, 1.05674E-08
DataValue, 8.6129100000000012, 1.0568999999999999E-08
DataValue, 8.62063, 1.0587199999999998E-08
DataValue, 8.6286200000000015, 1.0711999999999999E-08
DataValue, 8.63658, 1.0623399999999999E-08
DataValue, 8.6448, 1.0644599999999999E-08
DataValue, 8.65263, 1.05212E-08
DataValue, 8.6606200000000015, 1.03406E-08
DataValue, 8.66863, 1.0326599999999999E-08
DataValue, 8.6768100000000015, 1.01682E-08
DataValue, 8.6849, 1.03466E-08
DataValue, 8.6927700000000012, 1.0185399999999998E-08
DataValue, 8.70205, 1.0317399999999999E-08
DataValue, 8.7101, 1.0321399999999999E-08
DataValue, 8.71664, 1.04076E-08
DataValue, 8.7246300000000012, 1.03112E-08
DataValue, 8.73262, 1.0224199999999999E-08
DataValue, 8.74064, 1.0319599999999999E-08
DataValue, 8.7501000000000015, 1.0221599999999999E-08
DataValue, 8.7578500000000012, 1.0348999999999999E-08
DataValue, 8.76463, 1.0253599999999999E-08
DataValue, 8.77262, 1.0228199999999998E-08
DataValue, 8.78204, 1.03246E-08
DataValue, 8.7886400000000009, 1.0221599999999999E-08
DataValue, 8.79663, 1.0384999999999998E-08
DataValue, 8.8046300000000013, 1.02758E-08
DataValue, 8.81259, 1.05972E-08
DataValue, 8.8206300000000013, 1.0630199999999999E-08
DataValue, 8.82873, 1.0407799999999999E-08
DataValue, 8.8366300000000013, 1.0444199999999998E-08
DataValue, 8.84458, 1.02058E-08
DataValue, 8.8521200000000011, 1.01644E-08
DataValue, 8.8586400000000012, 1.01558E-08
DataValue, 8.86688, 1.0197399999999999E-08
DataValue, 8.8760500000000011, 1.03272E-08
DataValue, 8.88326, 1.0221599999999999E-08
DataValue, 8.89091, 1.0405599999999999E-08
DataValue, 8.89879, 1.0235799999999999E-08
DataValue, 8.9066400000000012, 1.02684E-08
DataValue, 8.917390000000001, 1.0282999999999999E-08
DataValue, 8.9246500000000015, 1.0547399999999999E-08
DataValue, 8.9332000000000011, 1.0486399999999999E-08
DataValue, 8.9407500000000013, 1.0443E-08
DataValue, 8.9485800000000015, 1.0612999999999999E-08
DataValue, 8.9598500000000012, 1.0403999999999998E-08
DataValue, 8.96677, 1.04582E-08
DataValue, 8.97489, 1.04206E-08
DataValue, 8.98277, 1.04218E-08
DataValue, 8.99064, 1.0473599999999998E-08
DataValue, 9.00013, 1.0240599999999999E-08
DataValue, 9.00664, 1.04776E-08
DataValue, 9.0160100000000014, 1.0270799999999999E-08
DataValue, 9.0229100000000013, 1.0164199999999999E-08
DataValue, 9.03191, 1.0285999999999999E-08
DataValue, 9.0386400000000009, 1.0143399999999999E-08
DataValue, 9.04894, 1.02854E-08
DataValue, 9.05911, 1.00256E-08
DataValue, 9.06663, 9.9899999999999988E-09
DataValue, 9.07605, 1.0023399999999998E-08
DataValue, 9.0904700000000016, 9.8461999999999985E-09
DataValue, 9.100340000000001, 1.0024599999999999E-08
DataValue, 9.1066300000000009, 9.9782E-09
DataValue, 9.11603, 1.0127799999999999E-08
DataValue, 9.12264, 1.0180999999999999E-08
DataValue, 9.13063, 1.0106999999999999E-08
DataValue, 9.1446300000000011, 1.0065999999999999E-08
DataValue, 9.15273, 1.0065999999999999E-08
DataValue, 9.1629700000000014, 1.00352E-08
DataValue, 9.171990000000001, 1.0113599999999999E-08
DataValue, 9.17858, 1.0019399999999999E-08
DataValue, 9.18805, 1.0275199999999999E-08
DataValue, 9.194840000000001, 1.01712E-08
DataValue, 9.20264, 1.00534E-08
DataValue, 9.21062, 1.0049199999999999E-08
DataValue, 9.22114, 1.0012599999999998E-08
DataValue, 9.2286200000000012, 1.01082E-08
DataValue, 9.23919, 1.0136599999999998E-08
DataValue, 9.24802, 9.9362E-09
DataValue, 9.2560600000000015, 1.0033999999999999E-08
DataValue, 9.2627, 1.0072999999999999E-08
DataValue, 9.27115, 1.0034599999999998E-08
DataValue, 9.2786300000000015, 1.0031599999999998E-08
DataValue, 9.2882000000000016, 1.00528E-08
DataValue, 9.2960000000000012, 9.9511999999999985E-09
DataValue, 9.302620000000001, 1.0246E-08
DataValue, 9.312050000000001, 1.00188E-08
DataValue, 9.3201600000000013, 1.0279599999999998E-08
DataValue, 9.3265900000000013, 1.0209999999999998E-08
DataValue, 9.33463, 1.01064E-08
DataValue, 9.34289, 9.9455999999999984E-09
DataValue, 9.35116, 1.01026E-08
DataValue, 9.35858, 1.0077E-08
DataValue, 9.3669000000000011, 1.0034999999999999E-08
DataValue, 9.3749, 9.8607999999999989E-09
DataValue, 9.3828900000000015, 9.9221999999999987E-09
DataValue, 9.39203, 9.8751999999999983E-09
DataValue, 9.4011900000000015, 9.8356E-09
DataValue, 9.40924, 1.0001799999999998E-08
DataValue, 9.416640000000001, 9.9846E-09
DataValue, 9.43098, 9.8103999999999983E-09
DataValue, 9.45438, 9.6297999999999983E-09
DataValue, 9.46889, 9.6938E-09
DataValue, 9.4938600000000015, 9.6558E-09
DataValue, 9.5086100000000009, 9.6618E-09
DataValue, 9.53411, 9.6022E-09
DataValue, 9.5559000000000012, 9.5035999999999985E-09
DataValue, 9.5641100000000012, 9.6101999999999989E-09
DataValue, 9.57205, 9.5396E-09
DataValue, 9.60185, 8.0008E-09
DataValue, 9.61977, 8.5684E-09
DataValue, 9.64253, 9.6044E-09
DataValue, 9.65901, 9.6201999999999987E-09
DataValue, 9.6881, 8.9686E-09
DataValue, 9.70406, 8.2523999999999985E-09
DataValue, 9.7167500000000011, 9.3129999999999988E-09
DataValue, 9.727450000000001, 9.5419999999999987E-09
DataValue, 9.7360400000000009, 9.5158E-09
DataValue, 9.76023, 9.5626E-09
DataValue, 9.7758700000000012, 9.4834E-09
DataValue, 9.784040000000001, 9.7433999999999984E-09
DataValue, 9.798820000000001, 9.6201999999999987E-09
DataValue, 9.8228800000000014, 9.4961999999999987E-09
DataValue, 9.8486900000000013, 1.05492E-08
DataValue, 9.8733, 9.4957999999999986E-09
DataValue, 9.88776, 9.648E-09
DataValue, 9.89883, 9.5721999999999989E-09
DataValue, 9.909180000000001, 9.7497999999999987E-09
DataValue, 9.93032, 9.5932E-09
DataValue, 9.93937, 9.623999999999999E-09
DataValue, 9.94935, 9.7091999999999987E-09
DataValue, 9.95663, 9.861199999999999E-09
DataValue, 9.9650000000000016, 9.812799999999999E-09
DataValue, 9.97263, 9.8107999999999984E-09
DataValue, 9.98113, 9.9289999999999991E-09
DataValue, 9.9888500000000011, 9.9481999999999984E-09
DataValue, 10.011800000000001, 9.5595999999999991E-09
DataValue, 10.0342, 9.6294E-09
DataValue, 10.04635, 9.5352E-09
DataValue, 10.062380000000001, 9.544E-09
DataValue, 10.07798, 9.5172E-09
DataValue, 10.084800000000001, 9.7571999999999985E-09
DataValue, 10.09633, 9.6001999999999992E-09
DataValue, 10.106940000000002, 9.5992E-09
DataValue, 10.116000000000001, 9.7337999999999988E-09
DataValue, 10.143210000000002, 8.1303E-09
DataValue, 10.16047, 8.463E-09
DataValue, 10.184930000000001, 1.0055E-08
DataValue, 10.20297, 8.391399999999999E-09
DataValue, 10.227860000000002, 9.6356E-09
DataValue, 10.257190000000001, 7.9152E-09
DataValue, 10.275030000000001, 8.6765999999999988E-09
DataValue, 10.297870000000001, 9.6089999999999986E-09
DataValue, 10.312830000000002, 9.4399999999999988E-09
DataValue, 10.332490000000002, 9.6637999999999988E-09
DataValue, 10.34059, 9.6297999999999983E-09
DataValue, 10.3513, 9.6107999999999983E-09
DataValue, 10.37897, 7.9321E-09
DataValue, 10.39633, 8.3454E-09
DataValue, 10.42613, 6.5778E-09
DataValue, 10.43064, 1.07715E-08
DataValue, 10.447560000000001, 8.2285999999999987E-09
DataValue, 10.454640000000001, 1.07722E-08
DataValue, 10.46264, 1.08772E-08
DataValue, 10.47868, 1.1697399999999999E-08
DataValue, 10.50237, 9.4338E-09
DataValue, 10.516900000000002, 9.478399999999999E-09
DataValue, 10.529330000000002, 9.3854E-09
DataValue, 10.542610000000002, 9.2692E-09
DataValue, 10.571660000000001, 6.3412E-09
DataValue, 10.576640000000001, 1.09579E-08
DataValue, 10.59421, 8.0024E-09
DataValue, 10.64999, 6.1428E-09
DataValue, 10.65464, 1.04337E-08
DataValue, 10.673570000000002, 8.1447999999999986E-09
DataValue, 10.700190000000001, 7.9292E-09
DataValue, 10.71757, 8.2936E-09
DataValue, 10.741480000000001, 1.01461E-08
DataValue, 10.77297, 7.9017E-09
DataValue, 10.78912, 9.1624E-09
DataValue, 10.816210000000002, 7.8296E-09
DataValue, 10.833530000000001, 8.2076E-09
DataValue, 10.860190000000001, 7.8439E-09
DataValue, 10.877640000000001, 8.1026E-09
DataValue, 10.904950000000001, 7.956E-09
DataValue, 10.92107, 8.2363999999999986E-09
DataValue, 10.94541, 1.03228E-08
DataValue, 10.97676, 7.7754E-09
DataValue, 10.993120000000001, 8.2698E-09
DataValue, 11.02031, 8.068E-09
DataValue, 11.03758, 8.0845999999999992E-09
DataValue, 11.06145, 9.8699E-09
DataValue, 11.09318, 8.1865E-09
DataValue, 11.12542, 7.6509E-09
DataValue, 11.14353, 7.681E-09
DataValue, 11.16572, 8.9751999999999985E-09
DataValue, 11.19144, 9.9551E-09
DataValue, 11.223460000000001, 7.5693E-09
DataValue, 11.241520000000001, 7.6867999999999987E-09
DataValue, 11.265410000000001, 9.7727E-09
DataValue, 11.28114, 7.7536E-09
DataValue, 11.30541, 9.8117E-09
DataValue, 11.33844, 7.8088E-09
DataValue, 11.355580000000002, 7.9265999999999987E-09
DataValue, 11.37945, 9.8031E-09
DataValue, 11.411800000000001, 7.7051E-09
DataValue, 11.42956, 7.8021999999999986E-09
DataValue, 11.456180000000002, 7.7779E-09
DataValue, 11.47353, 7.9657999999999991E-09
DataValue, 11.495700000000001, 9.4152E-09
DataValue, 11.519720000000001, 9.2592E-09
DataValue, 11.548190000000002, 7.85E-09
DataValue, 11.565660000000001, 7.8582E-09
DataValue, 11.594180000000002, 7.7317E-09
DataValue, 11.61153, 7.8729999999999988E-09
DataValue, 11.63545, 9.8528E-09
DataValue, 11.667610000000002, 7.5918E-09
DataValue, 11.68552, 7.747E-09
DataValue, 11.70551, 9.4577999999999985E-09
DataValue, 11.72943, 9.6303E-09
DataValue, 11.747480000000001, 7.5155999999999992E-09
DataValue, 11.77144, 9.7425E-09
DataValue, 11.787120000000002, 8.1442E-09
DataValue, 11.80971, 9.939399999999999E-09
DataValue, 11.818650000000002, 1.0208E-08
DataValue, 11.826640000000001, 1.1255999999999998E-08
DataValue, 11.834650000000002, 1.0792799999999999E-08
DataValue, 11.84265, 1.11014E-08
DataValue, 11.850650000000002, 1.13858E-08
DataValue, 11.85865, 1.17508E-08
DataValue, 11.866650000000002, 1.1958999999999998E-08
DataValue, 11.87465, 1.2287799999999998E-08
DataValue, 11.882650000000002, 1.2819599999999998E-08
DataValue, 11.890640000000001, 1.3173199999999999E-08
DataValue, 11.89985, 1.3630199999999998E-08
DataValue, 11.908650000000002, 1.3999599999999998E-08
DataValue, 11.916640000000001, 1.4348599999999998E-08
DataValue, 11.924650000000002, 1.4688199999999998E-08
DataValue, 11.93265, 1.51258E-08
DataValue, 11.940650000000002, 1.5416199999999998E-08
DataValue, 11.94865, 1.5803999999999997E-08
DataValue, 11.956650000000002, 1.59722E-08
DataValue, 11.96465, 1.6247E-08
DataValue, 11.972650000000002, 1.65754E-08
DataValue, 11.98065, 1.70222E-08
DataValue, 11.99004, 1.72768E-08
DataValue, 11.996630000000002, 1.7527599999999998E-08
DataValue, 12.00464, 1.7665399999999998E-08
DataValue, 12.012640000000001, 1.78078E-08
DataValue, 12.02064, 1.8141799999999997E-08
DataValue, 12.028590000000001, 1.83144E-08
DataValue, 12.03664, 1.8477799999999998E-08
DataValue, 12.044640000000001, 1.85682E-08
DataValue, 12.05263, 1.8837599999999998E-08
DataValue, 12.060640000000001, 1.89922E-08
DataValue, 12.06859, 1.9131799999999998E-08
DataValue, 12.076640000000001, 1.9359399999999997E-08
DataValue, 12.08459, 1.9307599999999998E-08
DataValue, 12.092640000000001, 1.9612199999999998E-08
DataValue, 12.10063, 1.9692399999999997E-08
DataValue, 12.108640000000001, 1.97904E-08
DataValue, 12.11659, 1.97368E-08
DataValue, 12.124590000000001, 1.99244E-08
DataValue, 12.13263, 1.98992E-08
DataValue, 12.140640000000001, 2.0038799999999997E-08
DataValue, 12.14863, 2.0224399999999998E-08
DataValue, 12.156590000000001, 2.0265999999999998E-08
DataValue, 12.16464, 2.04814E-08
DataValue, 12.172640000000001, 2.0390999999999997E-08
DataValue, 12.180800000000001, 2.0536399999999998E-08
DataValue, 12.188640000000001, 2.0761799999999997E-08
DataValue, 12.19663, 2.0582999999999996E-08
DataValue, 12.204640000000001, 2.06932E-08
DataValue, 12.21263, 2.0970399999999997E-08
DataValue, 12.220640000000001, 2.1152399999999998E-08
DataValue, 12.22863, 2.1256E-08
DataValue, 12.236590000000001, 2.1042599999999997E-08
DataValue, 12.24463, 2.1137999999999997E-08
DataValue, 12.252640000000001, 2.1069599999999998E-08
DataValue, 12.26059, 2.1066599999999998E-08
DataValue, 12.268640000000001, 2.11562E-08
DataValue, 12.27663, 2.0927999999999997E-08
DataValue, 12.284640000000001, 2.15094E-08
DataValue, 12.29263, 2.0821399999999997E-08
DataValue, 12.300640000000001, 2.0814199999999998E-08
DataValue, 12.30882, 2.08472E-08
DataValue, 12.316630000000002, 2.08898E-08
DataValue, 12.32464, 2.0796799999999997E-08
DataValue, 12.332630000000002, 2.0883999999999997E-08
DataValue, 12.34063, 2.0767199999999998E-08
DataValue, 12.348590000000002, 2.0789599999999998E-08
DataValue, 12.356630000000001, 2.0868399999999997E-08
DataValue, 12.364640000000001, 2.07496E-08
DataValue, 12.37259, 2.0798399999999997E-08
DataValue, 12.380640000000001, 2.0690999999999996E-08
DataValue, 12.388630000000001, 2.0787799999999996E-08
DataValue, 12.396640000000001, 2.0590599999999997E-08
DataValue, 12.40464, 2.07116E-08
DataValue, 12.412640000000001, 2.0504E-08
DataValue, 12.42064, 2.0632999999999997E-08
DataValue, 12.428640000000002, 2.0627199999999998E-08
DataValue, 12.43664, 2.05954E-08
DataValue, 12.444640000000002, 2.0776199999999998E-08
DataValue, 12.452630000000001, 2.0502799999999997E-08
DataValue, 12.460640000000002, 2.06818E-08
DataValue, 12.468630000000001, 2.1075599999999998E-08
DataValue, 12.476590000000002, 2.0455999999999998E-08
DataValue, 12.48464, 2.0720999999999997E-08
DataValue, 12.492590000000002, 2.0767199999999998E-08
DataValue, 12.500630000000001, 2.0687399999999997E-08
DataValue, 12.508640000000002, 2.05628E-08
DataValue, 12.51659, 2.0499199999999998E-08
DataValue, 12.524640000000002, 2.0378199999999996E-08
DataValue, 12.532630000000001, 2.02462E-08
DataValue, 12.54063, 2.05724E-08
DataValue, 12.54859, 2.0479799999999998E-08
DataValue, 12.55663, 2.0247399999999998E-08
DataValue, 12.56464, 2.0307599999999997E-08
DataValue, 12.572640000000002, 2.00138E-08
DataValue, 12.58064, 2.01984E-08
DataValue, 12.588590000000002, 2.02216E-08
DataValue, 12.59659, 2.0305199999999996E-08
DataValue, 12.604640000000002, 2.00712E-08
DataValue, 12.61264, 2.0188399999999997E-08
DataValue, 12.620590000000002, 2.0189399999999998E-08
DataValue, 12.62864, 2.0122999999999998E-08
DataValue, 12.63663, 2.0188599999999998E-08
DataValue, 12.64464, 2.0058999999999998E-08
DataValue, 12.65263, 2.0056799999999998E-08
DataValue, 12.66064, 2.01336E-08
DataValue, 12.66863, 2.0019399999999997E-08
DataValue, 12.67664, 1.98656E-08
DataValue, 12.684640000000002, 1.9716199999999997E-08
DataValue, 12.692590000000001, 1.9805599999999997E-08
DataValue, 12.70063, 1.9830199999999997E-08
DataValue, 12.709140000000001, 1.97682E-08
DataValue, 12.71663, 1.9852399999999997E-08
DataValue, 12.72464, 1.9855399999999997E-08
DataValue, 12.73263, 1.9792999999999997E-08
DataValue, 12.740590000000001, 1.9585E-08
DataValue, 12.748640000000002, 1.97508E-08
DataValue, 12.756630000000001, 1.96288E-08
DataValue, 12.764640000000002, 1.9663399999999997E-08
DataValue, 12.772590000000001, 1.9588799999999997E-08
DataValue, 12.780640000000002, 1.94522E-08
DataValue, 12.788630000000001, 1.95662E-08
DataValue, 12.796640000000002, 1.9505599999999998E-08
DataValue, 12.804640000000001, 1.9386199999999997E-08
DataValue, 12.812640000000002, 1.94708E-08
DataValue, 12.820590000000001, 1.9567999999999997E-08
DataValue, 12.828640000000002, 1.9529E-08
DataValue, 12.836640000000001, 1.95938E-08
DataValue, 12.844640000000002, 1.9767799999999998E-08
DataValue, 12.852640000000001, 1.9462399999999998E-08
DataValue, 12.860640000000002, 1.9565799999999997E-08
DataValue, 12.868960000000001, 1.9481799999999998E-08
DataValue, 12.87659, 1.95468E-08
DataValue, 12.884590000000001, 1.9560599999999997E-08
DataValue, 12.892640000000002, 1.9617999999999997E-08
DataValue, 12.900590000000001, 1.9336599999999998E-08
DataValue, 12.908640000000002, 1.9333399999999997E-08
DataValue, 12.91665, 1.93964E-08
DataValue, 12.92459, 1.93412E-08
DataValue, 12.932640000000001, 1.92378E-08
DataValue, 12.940640000000002, 1.93072E-08
DataValue, 12.948640000000001, 1.9611E-08
DataValue, 12.95659, 1.9666999999999997E-08
DataValue, 12.964640000000001, 1.94782E-08
DataValue, 12.972640000000002, 1.9431999999999998E-08
DataValue, 12.980590000000001, 1.9459E-08
DataValue, 12.98859, 1.9406599999999998E-08
DataValue, 12.996630000000002, 1.94656E-08
DataValue, 13.00464, 1.9221799999999997E-08
DataValue, 13.012640000000001, 1.92222E-08
DataValue, 13.02059, 1.93896E-08
DataValue, 13.028640000000001, 1.94098E-08
DataValue, 13.03664, 1.9138399999999998E-08
DataValue, 13.044640000000001, 1.9225399999999997E-08
DataValue, 13.05264, 1.90488E-08
DataValue, 13.060640000000001, 1.91208E-08
DataValue, 13.06859, 1.9273799999999997E-08
DataValue, 13.076640000000001, 1.9034999999999998E-08
DataValue, 13.08464, 1.90204E-08
DataValue, 13.092640000000001, 1.89296E-08
DataValue, 13.10064, 1.8939399999999997E-08
DataValue, 13.108640000000001, 1.89728E-08
DataValue, 13.11664, 1.8869599999999998E-08
DataValue, 13.124640000000001, 1.89504E-08
DataValue, 13.13264, 1.8849399999999997E-08
DataValue, 13.140640000000001, 1.9297599999999997E-08
DataValue, 13.14864, 1.9042999999999997E-08
DataValue, 13.156640000000001, 1.8918599999999997E-08
DataValue, 13.16464, 1.88982E-08
DataValue, 13.173070000000001, 1.87546E-08
DataValue, 13.18058, 1.9382799999999998E-08
DataValue, 13.188630000000002, 1.9301E-08
DataValue, 13.19664, 1.91476E-08
DataValue, 13.204640000000001, 1.89384E-08
DataValue, 13.21264, 1.8703E-08
DataValue, 13.220640000000001, 1.8880599999999997E-08
DataValue, 13.22864, 1.87896E-08
DataValue, 13.236640000000001, 1.8934E-08
DataValue, 13.24464, 1.88276E-08
DataValue, 13.252640000000001, 1.8818999999999998E-08
DataValue, 13.26064, 1.87372E-08
DataValue, 13.268640000000001, 1.87284E-08
DataValue, 13.27664, 1.87164E-08
DataValue, 13.284640000000001, 1.8992599999999998E-08
DataValue, 13.29264, 1.89244E-08
DataValue, 13.300640000000001, 1.87558E-08
DataValue, 13.30864, 1.8881E-08
DataValue, 13.316640000000001, 1.8859799999999997E-08
DataValue, 13.32463, 1.87352E-08
DataValue, 13.332630000000002, 1.8887199999999997E-08
DataValue, 13.340890000000002, 1.8907599999999998E-08
DataValue, 13.348640000000001, 1.9005799999999997E-08
DataValue, 13.35664, 1.8789199999999998E-08
DataValue, 13.364640000000001, 1.89542E-08
DataValue, 13.37264, 1.88318E-08
DataValue, 13.380640000000001, 1.8838E-08
DataValue, 13.38864, 1.8935999999999998E-08
DataValue, 13.396590000000002, 1.8862799999999997E-08
DataValue, 13.40464, 1.8804599999999997E-08
DataValue, 13.412640000000001, 1.8697E-08
DataValue, 13.42064, 1.88438E-08
DataValue, 13.428640000000002, 1.8888199999999998E-08
DataValue, 13.43664, 1.87932E-08
DataValue, 13.444590000000002, 1.87268E-08
DataValue, 13.45264, 1.8692999999999997E-08
DataValue, 13.460640000000002, 1.87442E-08
DataValue, 13.46864, 1.8651399999999998E-08
DataValue, 13.476640000000002, 1.8671399999999997E-08
DataValue, 13.48464, 1.87284E-08
DataValue, 13.492590000000002, 1.8669999999999998E-08
DataValue, 13.50064, 1.8594599999999997E-08
DataValue, 13.508640000000002, 1.8557599999999998E-08
DataValue, 13.51664, 1.84832E-08
DataValue, 13.524590000000002, 1.8393799999999998E-08
DataValue, 13.53264, 1.8627599999999998E-08
DataValue, 13.540740000000001, 1.84998E-08
DataValue, 13.54864, 1.8621E-08
DataValue, 13.556630000000002, 1.8529199999999998E-08
DataValue, 13.56464, 1.86562E-08
DataValue, 13.572630000000002, 1.86076E-08
DataValue, 13.580630000000001, 1.85706E-08
DataValue, 13.588630000000002, 1.94672E-08
DataValue, 13.596630000000001, 1.9383999999999997E-08
DataValue, 13.604630000000002, 1.92578E-08
DataValue, 13.612630000000001, 1.922E-08
DataValue, 13.62063, 1.8957199999999997E-08
DataValue, 13.628630000000001, 1.9031999999999998E-08
DataValue, 13.63658, 1.89256E-08
DataValue, 13.64262, 1.8916999999999997E-08
DataValue, 13.650630000000001, 1.8807799999999998E-08
DataValue, 13.65863, 1.8873E-08
DataValue, 13.666630000000001, 1.8669199999999998E-08
DataValue, 13.67463, 1.86234E-08
DataValue, 13.682630000000001, 1.85638E-08
DataValue, 13.69063, 1.8481399999999997E-08
DataValue, 13.698630000000001, 1.8614799999999997E-08
DataValue, 13.70663, 1.87112E-08
DataValue, 13.714630000000001, 1.91836E-08
DataValue, 13.72263, 1.8819599999999997E-08
DataValue, 13.730630000000001, 1.8785E-08
DataValue, 13.73863, 1.89026E-08
DataValue, 13.746580000000002, 1.87626E-08
DataValue, 13.75262, 1.8684799999999997E-08
DataValue, 13.76063, 1.8651399999999998E-08
DataValue, 13.768630000000002, 1.85778E-08
DataValue, 13.77663, 1.8581199999999997E-08
DataValue, 13.784630000000002, 1.8600799999999998E-08
DataValue, 13.79263, 1.83718E-08
DataValue, 13.800580000000002, 1.8520799999999997E-08
DataValue, 13.80662, 1.85802E-08
DataValue, 13.814630000000001, 1.86502E-08
DataValue, 13.82262, 1.8574599999999997E-08
DataValue, 13.830580000000001, 1.85086E-08
DataValue, 13.836620000000002, 1.8473399999999998E-08
DataValue, 13.84463, 1.8431799999999998E-08
DataValue, 13.852630000000001, 1.84716E-08
DataValue, 13.86063, 1.8508E-08
DataValue, 13.868630000000001, 1.8489799999999998E-08
DataValue, 13.87663, 1.84194E-08
DataValue, 13.884630000000001, 1.8441E-08
DataValue, 13.89263, 1.83948E-08
DataValue, 13.900630000000001, 1.8558799999999997E-08
DataValue, 13.90863, 1.8486599999999997E-08
DataValue, 13.916630000000001, 1.83166E-08
DataValue, 13.92463, 1.8432399999999998E-08
DataValue, 13.932580000000002, 1.81824E-08
DataValue, 13.938620000000002, 1.8681999999999998E-08
DataValue, 13.94663, 1.8448799999999998E-08
DataValue, 13.954630000000002, 1.83806E-08
DataValue, 13.96263, 1.8340599999999997E-08
DataValue, 13.970630000000002, 1.81938E-08
