
SetupTitle, I/V-t Sampling
PrimitiveTest, I/V-t Sampling
DataValue, 23.112640000000003, 4.1364E-09
DataValue, 23.11663, 4.1691E-09
DataValue, 23.120900000000002, 4.1626E-09
DataValue, 23.124630000000003, 4.1722E-09
DataValue, 23.12864, 4.1442E-09
DataValue, 23.132630000000002, 4.1099E-09
DataValue, 23.13679, 4.087E-09
DataValue, 23.140600000000003, 4.1016E-09
DataValue, 23.144640000000003, 4.1586E-09
DataValue, 23.15088, 4.1514E-09
DataValue, 23.15463, 4.1287E-09
DataValue, 23.160780000000003, 4.1494E-09
DataValue, 23.16484, 4.2152E-09
DataValue, 23.16863, 4.2417E-09
DataValue, 23.174690000000002, 4.1955E-09
DataValue, 23.178590000000003, 4.1352E-09
DataValue, 23.182630000000003, 4.1324E-09
DataValue, 23.188820000000003, 4.1264E-09
DataValue, 23.19263, 4.0695E-09
DataValue, 23.198760000000004, 4.0845E-09
DataValue, 23.202820000000003, 4.1024E-09
DataValue, 23.20663, 4.125E-09
DataValue, 23.212770000000003, 4.2571E-09
DataValue, 23.216630000000002, 4.2143E-09
DataValue, 23.22276, 4.0951E-09
DataValue, 23.226580000000002, 4.0455E-09
DataValue, 23.2328, 4.0564E-09
DataValue, 23.23663, 4.0756E-09
DataValue, 23.242780000000003, 4.0966E-09
DataValue, 23.2468, 4.1025E-09
DataValue, 23.252580000000002, 4.1246E-09
DataValue, 23.25664, 4.1027E-09
DataValue, 23.260640000000002, 4.0651E-09
DataValue, 23.26472, 4.0559E-09
DataValue, 23.26863, 4.0575E-09
DataValue, 23.272640000000003, 4.0455E-09
DataValue, 23.27663, 4.0459E-09
DataValue, 23.28209, 4.1114E-09
DataValue, 23.286640000000002, 4.1251E-09
DataValue, 23.290640000000003, 4.0891E-09
DataValue, 23.29463, 4.058E-09
DataValue, 23.298630000000003, 4.043E-09
DataValue, 23.30264, 4.0625E-09
DataValue, 23.306630000000002, 4.1144E-09
DataValue, 23.310640000000003, 4.1202E-09
DataValue, 23.31463, 4.0896E-09
DataValue, 23.31859, 4.051E-09
DataValue, 23.322580000000002, 4.1038E-09
DataValue, 23.32676, 4.2353E-09
DataValue, 23.330640000000002, 4.2705E-09
DataValue, 23.334590000000002, 4.2108E-09
DataValue, 23.33858, 4.0933E-09
DataValue, 23.34271, 4.0295E-09
DataValue, 23.34663, 3.9968E-09
DataValue, 23.350890000000003, 3.9957E-09
DataValue, 23.356630000000003, 4.0514E-09
DataValue, 23.3606, 4.091E-09
DataValue, 23.364620000000002, 4.1753E-09
DataValue, 23.36877, 4.1977E-09
DataValue, 23.37263, 4.1602E-09
DataValue, 23.376640000000002, 4.1093E-09
DataValue, 23.380640000000003, 4.0679E-09
DataValue, 23.384870000000003, 4.0548E-09
DataValue, 23.39064, 4.043E-09
DataValue, 23.394640000000003, 4.0467E-09
DataValue, 23.39863, 4.0234E-09
DataValue, 23.404590000000002, 4.0268E-09
DataValue, 23.40858, 4.033E-09
DataValue, 23.412580000000002, 4.0338E-09
DataValue, 23.41796, 4.0727E-09
DataValue, 23.42264, 4.1057E-09
DataValue, 23.426630000000003, 4.1173E-09
DataValue, 23.430840000000003, 4.0868E-09
DataValue, 23.434630000000002, 4.0711E-09
DataValue, 23.43859, 4.0443E-09
DataValue, 23.44262, 4.0402E-09
DataValue, 23.44677, 4.0488E-09
DataValue, 23.4506, 4.0798E-09
DataValue, 23.45463, 4.0966E-09
DataValue, 23.46064, 4.0493E-09
DataValue, 23.464640000000003, 4.0575E-09
DataValue, 23.46862, 4.0468E-09
DataValue, 23.47278, 4.0516E-09
DataValue, 23.47858, 4.1633E-09
DataValue, 23.482640000000004, 4.2197E-09
DataValue, 23.486620000000002, 4.1809E-09
DataValue, 23.49172, 4.0476E-09
DataValue, 23.49659, 3.9737E-09
DataValue, 23.50064, 3.9669E-09
DataValue, 23.50476, 4.0168E-09
DataValue, 23.508630000000004, 4.0653E-09
DataValue, 23.51264, 4.0593E-09
DataValue, 23.51658, 4.0507E-09
DataValue, 23.520690000000002, 4.0301E-09
DataValue, 23.52458, 4.0546E-09
DataValue, 23.528640000000003, 4.0528E-09
DataValue, 23.53262, 4.0536E-09
DataValue, 23.536710000000003, 4.0473E-09
DataValue, 23.540640000000003, 4.0516E-09
DataValue, 23.544580000000003, 4.0968E-09
DataValue, 23.54858, 4.0861E-09
DataValue, 23.55411, 4.0884E-09
DataValue, 23.55983, 4.084E-09
DataValue, 23.564870000000003, 4.0871E-09
DataValue, 23.568630000000002, 4.0974E-09
DataValue, 23.57263, 4.0976E-09
DataValue, 23.576620000000002, 4.0617E-09
DataValue, 23.582580000000004, 4.0479E-09
DataValue, 23.586630000000003, 4.0697E-09
DataValue, 23.59064, 4.0586E-09
DataValue, 23.59597, 4.0149E-09
DataValue, 23.600600000000004, 4.0278E-09
DataValue, 23.604580000000002, 4.0677E-09
DataValue, 23.60884, 4.051E-09
DataValue, 23.612630000000003, 4.054E-09
DataValue, 23.61663, 4.0357E-09
DataValue, 23.620600000000003, 4.0214E-09
DataValue, 23.6249, 4.0304E-09
DataValue, 23.62863, 4.0273E-09
DataValue, 23.63259, 4.0259E-09
DataValue, 23.63662, 4.0879E-09
DataValue, 23.640800000000002, 4.1877E-09
DataValue, 23.644630000000003, 4.2208E-09
DataValue, 23.64863, 4.1706E-09
DataValue, 23.652590000000004, 4.0843E-09
DataValue, 23.65689, 3.9875E-09
DataValue, 23.66064, 3.9416E-09
DataValue, 23.666800000000002, 3.9509E-09
DataValue, 23.670640000000002, 4.0028E-09
DataValue, 23.677120000000002, 4.0538E-09
DataValue, 23.682850000000002, 4.0409E-09
DataValue, 23.68662, 4.0208E-09
DataValue, 23.69263, 4.0449E-09
DataValue, 23.698590000000003, 4.0781E-09
DataValue, 23.702630000000003, 4.0761E-09
DataValue, 23.70662, 4.0475E-09
DataValue, 23.71064, 4.0007E-09
DataValue, 23.716630000000002, 3.9812E-09
DataValue, 23.720650000000003, 4.0002E-09
DataValue, 23.72463, 4.032E-09
DataValue, 23.730020000000003, 4.031E-09
DataValue, 23.734640000000002, 3.9719E-09
DataValue, 23.738580000000002, 3.9545E-09
DataValue, 23.74283, 3.9879E-09
DataValue, 23.746630000000003, 3.9954E-09
DataValue, 23.750600000000002, 4.006E-09
DataValue, 23.75458, 4.0182E-09
DataValue, 23.758760000000002, 4.0101E-09
DataValue, 23.76263, 4.002E-09
DataValue, 23.76885, 3.9816E-09
DataValue, 23.772620000000003, 3.9984E-09
DataValue, 23.77663, 4.0177E-09
DataValue, 23.780640000000002, 4.0374E-09
DataValue, 23.784740000000003, 4.0373E-09
DataValue, 23.78863, 4.0135E-09
DataValue, 23.792640000000002, 3.9866E-09
DataValue, 23.79662, 3.9896E-09
DataValue, 23.80075, 3.9722E-09
DataValue, 23.80458, 3.9913E-09
DataValue, 23.808590000000002, 4.0208E-09
DataValue, 23.812620000000003, 4.0362E-09
DataValue, 23.816760000000002, 4.0291E-09
DataValue, 23.82064, 3.9967E-09
DataValue, 23.824640000000002, 4.0045E-09
DataValue, 23.82863, 3.9941E-09
DataValue, 23.83406, 4.0004E-09
DataValue, 23.838630000000002, 4.0684E-09
DataValue, 23.842640000000003, 4.1799E-09
DataValue, 23.84663, 4.1436E-09
DataValue, 23.85263, 3.9828E-09
DataValue, 23.856630000000003, 3.9463E-09
DataValue, 23.860650000000003, 3.9479E-09
DataValue, 23.865920000000003, 4.0385E-09
DataValue, 23.87112, 4.0956E-09
DataValue, 23.876640000000002, 4.1053E-09
DataValue, 23.8806, 4.0765E-09
DataValue, 23.88463, 4.0311E-09
DataValue, 23.88879, 3.9604E-09
DataValue, 23.892580000000002, 3.9632E-09
DataValue, 23.896630000000002, 3.9663E-09
DataValue, 23.9006, 3.9873E-09
DataValue, 23.90463, 3.9971E-09
DataValue, 23.91064, 4.0206E-09
DataValue, 23.914630000000002, 4.004E-09
DataValue, 23.918640000000003, 3.9881E-09
DataValue, 23.923910000000003, 4.0056E-09
DataValue, 23.92858, 3.9933E-09
DataValue, 23.932640000000003, 3.9945E-09
DataValue, 23.936780000000002, 3.9865E-09
DataValue, 23.940640000000002, 3.9758E-09
DataValue, 23.944640000000003, 3.9828E-09
DataValue, 23.94863, 3.9802E-09
DataValue, 23.9541, 3.989E-09
DataValue, 23.958630000000003, 3.9674E-09
DataValue, 23.962590000000002, 3.9695E-09
DataValue, 23.966630000000002, 3.9658E-09
DataValue, 23.970640000000003, 3.9738E-09
DataValue, 23.976820000000004, 3.9916E-09
DataValue, 23.980600000000003, 3.9813E-09
DataValue, 23.984620000000003, 3.9931E-09
DataValue, 23.98862, 3.997E-09
DataValue, 23.992630000000002, 4.0022E-09
DataValue, 23.998630000000002, 3.9711E-09
DataValue, 24.002630000000003, 4.0604E-09
DataValue, 24.006590000000003, 4.1255E-09
DataValue, 24.012020000000003, 4.1112E-09
DataValue, 24.016630000000003, 4.0428E-09
DataValue, 24.020650000000003, 3.9581E-09
DataValue, 24.02483, 3.9453E-09
DataValue, 24.028630000000003, 3.9428E-09
DataValue, 24.03263, 3.9735E-09
DataValue, 24.03659, 3.9855E-09
DataValue, 24.04089, 3.9599E-09
DataValue, 24.04463, 3.9971E-09
DataValue, 24.048630000000003, 4.0193999999999996E-09
DataValue, 24.05264, 4.025E-09
DataValue, 24.056790000000003, 4.0062E-09
DataValue, 24.060640000000003, 4.0163E-09
DataValue, 24.06464, 4.0373E-09
DataValue, 24.06858, 4.0273E-09
DataValue, 24.072580000000002, 4.0432E-09
DataValue, 24.078780000000002, 4.0749E-09
DataValue, 24.08263, 4.0998E-09
DataValue, 24.08864, 4.1231E-09
DataValue, 24.092620000000004, 4.0904E-09
DataValue, 24.09663, 4.0925E-09
DataValue, 24.10077, 4.1081E-09
DataValue, 24.10459, 4.117E-09
DataValue, 24.108590000000003, 4.0939E-09
DataValue, 24.11258, 4.0837E-09
DataValue, 24.117520000000003, 4.0834E-09
DataValue, 24.12263, 4.0835E-09
DataValue, 24.126640000000002, 4.0924E-09
DataValue, 24.13059, 4.0763E-09
DataValue, 24.13663, 4.0577E-09
DataValue, 24.14064, 4.0232E-09
DataValue, 24.144640000000003, 4.0436E-09
DataValue, 24.15003, 4.0328E-09
DataValue, 24.15679, 3.9959E-09
DataValue, 24.16065, 4.0206E-09
DataValue, 24.166780000000003, 4.0335E-09
DataValue, 24.170640000000002, 4.0252E-09
DataValue, 24.17463, 4.0225E-09
DataValue, 24.179530000000003, 4.0094E-09
DataValue, 24.184630000000002, 4.1075E-09
DataValue, 24.188640000000003, 4.1562E-09
DataValue, 24.19263, 4.1464E-09
DataValue, 24.19658, 4.0781E-09
DataValue, 24.20201, 3.9873E-09
DataValue, 24.206590000000002, 3.9872E-09
DataValue, 24.21064, 4.0027E-09
DataValue, 24.214840000000002, 3.9836E-09
DataValue, 24.21863, 3.969E-09
DataValue, 24.222630000000002, 3.9894E-09
DataValue, 24.226630000000004, 3.9969E-09
DataValue, 24.23092, 4.0016E-09
DataValue, 24.234640000000002, 4.012E-09
DataValue, 24.238580000000002, 4.0132E-09
DataValue, 24.242620000000002, 4.0177E-09
DataValue, 24.24677, 4.0317E-09
DataValue, 24.25065, 4.023E-09
DataValue, 24.254630000000002, 4.0308E-09
DataValue, 24.25862, 3.9901E-09
DataValue, 24.2635, 4.0155E-09
DataValue, 24.26864, 4.0276E-09
DataValue, 24.272630000000003, 4.0018E-09
DataValue, 24.27662, 3.9982E-09
DataValue, 24.284060000000004, 4.0073E-09
DataValue, 24.2895, 3.9899E-09
DataValue, 24.29464, 4.0155E-09
DataValue, 24.29858, 3.9924E-09
DataValue, 24.302580000000003, 3.997E-09
DataValue, 24.30864, 4.0244E-09
DataValue, 24.312620000000003, 4.0188E-09
DataValue, 24.31662, 4.0165E-09
DataValue, 24.322100000000002, 4.0262E-09
DataValue, 24.32664, 4.0328E-09
DataValue, 24.330640000000002, 4.0519E-09
DataValue, 24.33463, 4.0737E-09
DataValue, 24.340650000000004, 4.1015E-09
DataValue, 24.344630000000002, 4.097E-09
DataValue, 24.348630000000004, 4.0638E-09
DataValue, 24.353720000000003, 4.0391E-09
DataValue, 24.35863, 4.0388E-09
DataValue, 24.362630000000003, 4.0583E-09
DataValue, 24.36671, 4.0746E-09
DataValue, 24.37065, 4.0716E-09
DataValue, 24.374620000000004, 4.0446E-09
DataValue, 24.37863, 4.0456E-09
DataValue, 24.38278, 4.067E-09
DataValue, 24.386640000000003, 4.1199E-09
DataValue, 24.39288, 4.2404E-09
DataValue, 24.39664, 4.2032E-09
DataValue, 24.400640000000003, 4.1063E-09
DataValue, 24.40463, 4.021E-09
DataValue, 24.408630000000002, 3.9842E-09
DataValue, 24.41259, 3.9794E-09
DataValue, 24.41663, 4.0144E-09
DataValue, 24.420640000000002, 4.0749E-09
DataValue, 24.424760000000003, 4.1057E-09
DataValue, 24.42864, 4.1042E-09
DataValue, 24.432630000000003, 4.0636E-09
DataValue, 24.43662, 4.0307E-09
DataValue, 24.442100000000003, 4.0517E-09
DataValue, 24.446640000000002, 4.0638E-09
DataValue, 24.450640000000003, 4.0774E-09
DataValue, 24.454620000000002, 4.0702E-09
DataValue, 24.45859, 4.0673E-09
DataValue, 24.462580000000003, 4.076E-09
DataValue, 24.466620000000002, 4.0587E-09
DataValue, 24.47089, 4.049E-09
DataValue, 24.47464, 4.0573E-09
DataValue, 24.478630000000003, 4.0467E-09
DataValue, 24.48262, 4.0429E-09
DataValue, 24.486810000000002, 4.0216E-09
DataValue, 24.490650000000002, 4.04E-09
DataValue, 24.496730000000003, 4.0291E-09
DataValue, 24.50065, 4.0273E-09
DataValue, 24.50458, 4.0453E-09
DataValue, 24.508630000000004, 4.0277E-09
DataValue, 24.512880000000003, 4.01E-09
DataValue, 24.516640000000002, 4.0152E-09
DataValue, 24.520640000000004, 4.0197E-09
DataValue, 24.524630000000002, 4.0112E-09
DataValue, 24.528630000000003, 3.9974E-09
DataValue, 24.53365, 3.9875E-09
DataValue, 24.53863, 3.9911E-09
DataValue, 24.542620000000003, 4.0493E-09
DataValue, 24.54681, 4.0918E-09
DataValue, 24.55065, 4.068E-09
DataValue, 24.55458, 4.0544E-09
DataValue, 24.55862, 4.0247999999999996E-09
DataValue, 24.56277, 3.9833E-09
DataValue, 24.56659, 3.9477E-09
DataValue, 24.57064, 3.9675E-09
DataValue, 24.574630000000003, 3.9984E-09
DataValue, 24.579500000000003, 4.0063E-09
DataValue, 24.58464, 4.1514E-09
DataValue, 24.588630000000002, 4.1317E-09
DataValue, 24.592620000000004, 3.9953E-09
DataValue, 24.598720000000004, 3.8537E-09
DataValue, 24.60275, 3.8941E-09
DataValue, 24.60658, 3.942E-09
DataValue, 24.610640000000004, 3.9909E-09
DataValue, 24.614630000000002, 4.0131E-09
DataValue, 24.61858, 3.9766E-09
DataValue, 24.624640000000003, 3.9738E-09
DataValue, 24.62863, 3.9527E-09
DataValue, 24.632620000000003, 3.9688E-09
DataValue, 24.63811, 3.935E-09
DataValue, 24.642640000000004, 3.9667E-09
DataValue, 24.646620000000002, 3.9595E-09
DataValue, 24.65079, 3.9699E-09
DataValue, 24.65464, 3.9613E-09
DataValue, 24.65858, 3.9627E-09
DataValue, 24.662630000000004, 3.9602E-09
DataValue, 24.66662, 3.951E-09
DataValue, 24.67264, 3.9651E-09
DataValue, 24.676630000000003, 3.9443E-09
DataValue, 24.68064, 3.917E-09
DataValue, 24.68571, 3.9453E-09
DataValue, 24.690600000000003, 3.9566E-09
DataValue, 24.69462, 3.9788E-09
DataValue, 24.69872, 3.9849E-09
DataValue, 24.702840000000002, 3.9949E-09
DataValue, 24.70663, 3.961E-09
DataValue, 24.71065, 3.9543E-09
DataValue, 24.714630000000003, 3.9729E-09
DataValue, 24.718580000000003, 3.9338E-09
DataValue, 24.722620000000003, 3.9592E-09
DataValue, 24.727980000000002, 3.9655E-09
DataValue, 24.73263, 3.9575E-09
DataValue, 24.73663, 3.9695E-09
DataValue, 24.74077, 3.9733E-09
DataValue, 24.74464, 3.9909E-09
DataValue, 24.748630000000002, 4.0151E-09
DataValue, 24.752630000000003, 4.0914E-09
DataValue, 24.75675, 4.1326E-09
DataValue, 24.760650000000002, 4.111E-09
DataValue, 24.76463, 4.1025E-09
DataValue, 24.76863, 4.0674E-09
DataValue, 24.77279, 4.0011E-09
DataValue, 24.77664, 3.9956E-09
DataValue, 24.780640000000002, 4.0207E-09
DataValue, 24.784580000000002, 4.0687E-09
DataValue, 24.79005, 4.0533E-09
DataValue, 24.79464, 4.0247999999999996E-09
DataValue, 24.798630000000003, 4.0073E-09
DataValue, 24.80263, 4.0052E-09
DataValue, 24.80664, 3.9966E-09
DataValue, 24.812780000000004, 4.0037E-09
DataValue, 24.816640000000003, 3.9973E-09
DataValue, 24.82064, 3.9713E-09
DataValue, 24.824630000000003, 3.9869E-09
DataValue, 24.82862, 3.9769E-09
DataValue, 24.83464, 4.0196E-09
DataValue, 24.838620000000002, 4.0322E-09
DataValue, 24.84258, 4.0292E-09
DataValue, 24.846760000000003, 3.9777E-09
DataValue, 24.850600000000004, 3.9759E-09
DataValue, 24.854630000000004, 3.9848E-09
DataValue, 24.858580000000003, 3.9789E-09
DataValue, 24.864060000000002, 4.0235E-09
DataValue, 24.868640000000003, 4.0283E-09
DataValue, 24.87263, 4.0064E-09
DataValue, 24.87674, 4.0012E-09
DataValue, 24.880650000000003, 4.0143E-09
DataValue, 24.88462, 4.0013E-09
DataValue, 24.888630000000003, 3.986E-09
DataValue, 24.892740000000003, 3.9854E-09
DataValue, 24.89664, 3.966E-09
DataValue, 24.900640000000003, 3.9457E-09
DataValue, 24.90462, 4.0001E-09
DataValue, 24.90875, 4.048E-09
DataValue, 24.912850000000002, 4.056E-09
DataValue, 24.91662, 4.053E-09
DataValue, 24.92263, 4.0746E-09
DataValue, 24.926640000000003, 4.0653E-09
DataValue, 24.93064, 4.0266E-09
DataValue, 24.93458, 4.0293E-09
DataValue, 24.940640000000002, 4.0277E-09
DataValue, 24.944640000000003, 4.0735E-09
DataValue, 24.948580000000003, 4.1941E-09
DataValue, 24.953650000000003, 4.2171E-09
DataValue, 24.958640000000003, 4.125E-09
DataValue, 24.96263, 4.0827E-09
DataValue, 24.96677, 4.0216E-09
DataValue, 24.970650000000003, 3.9734E-09
DataValue, 24.97462, 3.9709E-09
DataValue, 24.97858, 3.9892E-09
DataValue, 24.98278, 4.0282E-09
DataValue, 24.98664, 4.0289E-09
DataValue, 24.990640000000003, 4.035E-09
DataValue, 24.99462, 4.0336E-09
DataValue, 24.999440000000003, 3.9971E-09
DataValue, 25.00259, 4.0072E-09
DataValue, 25.00663, 4.0165E-09
DataValue, 25.010640000000002, 4.0171E-09
DataValue, 25.01622, 3.9953E-09
DataValue, 25.021410000000003, 3.9773E-09
DataValue, 25.02664, 3.9871E-09
DataValue, 25.030640000000002, 4.0013E-09
DataValue, 25.03462, 4.0037E-09
DataValue, 25.038580000000003, 3.9874E-09
DataValue, 25.04464, 3.9999E-09
DataValue, 25.048620000000003, 4.0167E-09
DataValue, 25.052580000000003, 4.0406E-09
DataValue, 25.058100000000003, 4.003E-09
DataValue, 25.062640000000002, 4.0111E-09
DataValue, 25.066580000000002, 3.9789E-09
DataValue, 25.070590000000003, 3.9548E-09
DataValue, 25.074640000000002, 3.9965E-09
DataValue, 25.07862, 4.0208E-09
DataValue, 25.082620000000002, 4.0458E-09
DataValue, 25.08679, 4.0838E-09
DataValue, 25.090650000000004, 4.0786E-09
DataValue, 25.094630000000002, 4.0428E-09
DataValue, 25.09862, 4.0196E-09
DataValue, 25.102700000000002, 4.0523E-09
DataValue, 25.106640000000002, 4.0611E-09
DataValue, 25.110590000000002, 4.0783E-09
DataValue, 25.114620000000002, 4.0579E-09
DataValue, 25.11876, 3.9942E-09
DataValue, 25.122850000000003, 3.99E-09
DataValue, 25.126640000000002, 4.0012E-09
DataValue, 25.132640000000002, 4.0424E-09
DataValue, 25.136630000000004, 4.0238E-09
DataValue, 25.14064, 4.0269E-09
DataValue, 25.144710000000003, 4.058E-09
DataValue, 25.14863, 4.074E-09
DataValue, 25.15264, 4.1215E-09
DataValue, 25.156630000000003, 4.1641E-09
DataValue, 25.161500000000004, 4.1354E-09
DataValue, 25.166590000000003, 4.0833E-09
DataValue, 25.1706, 4.0736E-09
DataValue, 25.17463, 4.048E-09
DataValue, 25.17987, 3.9865E-09
DataValue, 25.184630000000002, 4.0198E-09
DataValue, 25.188620000000004, 4.0361E-09
DataValue, 25.192780000000003, 4.0218E-09
DataValue, 25.196640000000002, 4.0333E-09
DataValue, 25.200640000000003, 4.05E-09
DataValue, 25.204620000000002, 4.0568E-09
DataValue, 25.21065, 4.0262E-09
DataValue, 25.21458, 4.002E-09
DataValue, 25.21862, 3.9764E-09
DataValue, 25.222780000000004, 4.012E-09
DataValue, 25.2268, 4.0578E-09
DataValue, 25.23064, 4.0737E-09
DataValue, 25.236590000000003, 4.0192E-09
DataValue, 25.240640000000003, 4.0284E-09
DataValue, 25.24463, 4.0492E-09
DataValue, 25.248630000000002, 4.0255E-09
DataValue, 25.253790000000002, 4.0034E-09
DataValue, 25.258640000000003, 4.0018E-09
DataValue, 25.262620000000002, 4.0309E-09
DataValue, 25.266710000000003, 4.0363E-09
DataValue, 25.2706, 4.0334E-09
DataValue, 25.274580000000004, 4.0097E-09
DataValue, 25.278630000000003, 3.9834E-09
DataValue, 25.283510000000003, 4.026E-09
DataValue, 25.28864, 4.025E-09
DataValue, 25.29258, 4.006E-09
DataValue, 25.29663, 4.0218E-09
DataValue, 25.302590000000002, 4.0179E-09
DataValue, 25.306630000000002, 4.0173E-09
DataValue, 25.310640000000003, 4.0409E-09
DataValue, 25.314580000000003, 4.0323E-09
DataValue, 25.31968, 4.004E-09
DataValue, 25.32458, 4.0493E-09
DataValue, 25.32862, 4.0545E-09
DataValue, 25.332710000000002, 4.0182E-09
DataValue, 25.336640000000003, 4.0554E-09
DataValue, 25.342750000000002, 4.1709E-09
DataValue, 25.34664, 4.2079E-09
DataValue, 25.350640000000002, 4.2231E-09
DataValue, 25.35462, 4.1987E-09
DataValue, 25.35874, 4.1363E-09
DataValue, 25.362640000000003, 4.159E-09
DataValue, 25.36662, 4.1771E-09
DataValue, 25.37064, 4.2226E-09
DataValue, 25.37477, 4.1954E-09
DataValue, 25.378590000000003, 4.1553E-09
DataValue, 25.382620000000003, 4.1242E-09
DataValue, 25.38662, 4.102E-09
DataValue, 25.39149, 4.1247E-09
DataValue, 25.39664, 4.2225E-09
DataValue, 25.400640000000003, 4.2975E-09
DataValue, 25.40463, 4.3537E-09
DataValue, 25.41065, 4.3058E-09
DataValue, 25.414630000000002, 4.2229E-09
DataValue, 25.41862, 4.1985E-09
DataValue, 25.42386, 4.2543E-09
DataValue, 25.428620000000002, 4.2442E-09
DataValue, 25.432630000000003, 4.2301E-09
DataValue, 25.43662, 4.2312E-09
DataValue, 25.443510000000003, 4.2853E-09
DataValue, 25.450010000000002, 4.3473E-09
DataValue, 25.45463, 4.3174E-09
DataValue, 25.458630000000003, 4.2537E-09
DataValue, 25.46263, 4.2613E-09
DataValue, 25.46864, 4.2481E-09
DataValue, 25.47258, 4.245E-09
DataValue, 25.476630000000004, 4.2672E-09
DataValue, 25.481440000000003, 4.2887E-09
DataValue, 25.484640000000002, 4.2695E-09
DataValue, 25.48862, 4.2774E-09
DataValue, 25.492620000000002, 4.2791E-09
DataValue, 25.498040000000003, 4.2454E-09
DataValue, 25.502630000000003, 4.2886E-09
DataValue, 25.50662, 4.3027E-09
DataValue, 25.510640000000002, 4.2611E-09
DataValue, 25.515800000000002, 4.1977E-09
DataValue, 25.520650000000003, 4.2065E-09
DataValue, 25.524620000000002, 4.2041E-09
DataValue, 25.530640000000002, 4.227E-09
DataValue, 25.534640000000003, 4.1879E-09
DataValue, 25.53862, 4.1198E-09
DataValue, 25.542710000000003, 4.097E-09
DataValue, 25.546640000000004, 4.0846E-09
DataValue, 25.551920000000003, 4.0448E-09
DataValue, 25.556580000000004, 4.0457E-09
DataValue, 25.560640000000003, 4.0835E-09
DataValue, 25.56462, 4.0714E-09
DataValue, 25.568620000000003, 4.0503E-09
DataValue, 25.57381, 4.0645E-09
DataValue, 25.57862, 4.0532E-09
DataValue, 25.58263, 4.0462E-09
DataValue, 25.5878, 4.0484E-09
DataValue, 25.59259, 4.0281E-09
DataValue, 25.596580000000003, 4.0174E-09
DataValue, 25.600890000000003, 4.0262E-09
DataValue, 25.604630000000004, 4.0672E-09
DataValue, 25.608620000000002, 4.0687E-09
DataValue, 25.61258, 4.062E-09
DataValue, 25.61663, 4.0927E-09
DataValue, 25.62264, 4.0767E-09
DataValue, 25.626640000000002, 4.0446E-09
DataValue, 25.63059, 4.0598E-09
DataValue, 25.636580000000002, 4.0361E-09
DataValue, 25.640600000000003, 4.0441E-09
DataValue, 25.64458, 4.0928E-09
DataValue, 25.64862, 4.0955E-09
DataValue, 25.652620000000002, 4.0544E-09
DataValue, 25.6581, 4.0591E-09
DataValue, 25.662770000000002, 4.079E-09
DataValue, 25.66663, 4.0672E-09
DataValue, 25.67264, 4.1017E-09
DataValue, 25.676630000000003, 4.0831E-09
DataValue, 25.68064, 4.0573E-09
DataValue, 25.684620000000002, 4.1393E-09
DataValue, 25.688630000000003, 4.2517E-09
DataValue, 25.69263, 4.2686E-09
DataValue, 25.696630000000003, 4.2485E-09
DataValue, 25.70259, 4.2477E-09
DataValue, 25.70663, 4.194E-09
DataValue, 25.710600000000003, 4.1855E-09
DataValue, 25.71458, 4.2265E-09
DataValue, 25.718580000000003, 4.1855E-09
DataValue, 25.722700000000003, 4.1791E-09
DataValue, 25.726630000000004, 4.1865999999999996E-09
DataValue, 25.730900000000002, 4.1891E-09
DataValue, 25.734630000000003, 4.1554E-09
DataValue, 25.740050000000004, 4.1317E-09
DataValue, 25.74463, 4.1984E-09
DataValue, 25.74858, 4.1843E-09
DataValue, 25.752580000000002, 4.1898E-09
DataValue, 25.75663, 4.189E-09
DataValue, 25.76179, 4.1845E-09
DataValue, 25.76658, 4.1747E-09
DataValue, 25.77072, 4.1883E-09
DataValue, 25.774630000000002, 4.1929E-09
DataValue, 25.779870000000003, 4.1609E-09
DataValue, 25.784630000000003, 4.2123E-09
DataValue, 25.78864, 4.1936E-09
DataValue, 25.792630000000003, 4.1716E-09
DataValue, 25.79662, 4.1775E-09
DataValue, 25.80064, 4.1815E-09
DataValue, 25.804630000000003, 4.1679E-09
DataValue, 25.810640000000003, 4.1968E-09
DataValue, 25.81462, 4.2207E-09
DataValue, 25.819960000000002, 4.1773E-09
DataValue, 25.824830000000002, 4.1916E-09
DataValue, 25.828590000000002, 4.1689E-09
DataValue, 25.832890000000003, 4.1419E-09
DataValue, 25.836630000000003, 4.1321E-09
DataValue, 25.84064, 4.1764E-09
DataValue, 25.844630000000002, 4.2406E-09
DataValue, 25.84878, 4.1998E-09
DataValue, 25.85263, 4.1725E-09
DataValue, 25.856630000000003, 4.1339E-09
DataValue, 25.860590000000002, 4.1203E-09
DataValue, 25.864710000000002, 4.1591E-09
DataValue, 25.868630000000003, 4.1956E-09
DataValue, 25.87262, 4.2028E-09
DataValue, 25.876620000000003, 4.1901E-09
DataValue, 25.880760000000002, 4.1711E-09
DataValue, 25.88463, 4.1465E-09
DataValue, 25.89072, 4.0712E-09
DataValue, 25.89458, 4.1083E-09
DataValue, 25.89862, 4.1443E-09
DataValue, 25.902620000000002, 4.1922E-09
DataValue, 25.906830000000003, 4.1919999999999996E-09
DataValue, 25.910600000000002, 4.1832E-09
DataValue, 25.914620000000003, 4.1309E-09
DataValue, 25.918580000000002, 4.0944E-09
DataValue, 25.922810000000002, 4.1402E-09
DataValue, 25.92658, 4.1646E-09
